beta,parameter,realization,seed,N,pairs,local,regional,sum_W_real,sum_W_imag,area,null,corr,corr_centered,corr_centered_rms
0.0,4,19,6019,64,161,0.09390341811852831,0.15747547622077837,0.15736150719719566,0.0059901305150947895,221.7521165540371,0.8483566598884347,-0.4356157600665798,-0.43751873920646933,-0.3452395947807918
0.0,6,19,6019,144,385,0.09260369481732389,0.044934390552035144,0.044540301617628675,0.005938096167416758,499.6141392060241,1.2696769539847799,-0.43706211166375475,-0.437140299119203,-0.3405644809637215
0.0,8,19,6019,256,705,0.08621844022874262,0.041966261760625796,0.001508892852380317,-0.041939126940381086,886.2248699664536,1.5890588600298343,-0.42893082026856705,-0.4288674157031145,-0.33286957299472
0.0,10,19,6019,400,1121,0.08772032280474772,0.07080347017323987,0.058835063875462446,-0.03938993078621898,1385.171224767222,2.0099437316826534,-0.4168540900669688,-0.4168257582453934,-0.3240646441618872
0.0,12,19,6019,576,1633,0.09026555134859528,0.16133729499495902,-0.056576910815793635,-0.15109194524802494,1994.9604815448474,2.4771609219871396,-0.41921278924315514,-0.41923733119347634,-0.3294693633167776
0.1,4,19,6019,64,161,0.35512998911296545,22.267145160541936,22.267138101463953,-0.017730509819041368,221.7521165540371,2.912343970424915,0.9386975187491005,-0.411813602479053,-0.3308988538237557
0.1,6,19,6019,144,385,0.35369814432435936,50.03492648903986,50.034878266273495,0.06946684687520203,499.6141392060241,4.368954897389078,0.9526998843858782,-0.42166922168694504,-0.3303327813508969
0.1,8,19,6019,256,705,0.35232572058205736,88.64917660367811,88.64913951643797,0.08108948900602692,886.2248699664536,5.773213555210189,0.9536683686798713,-0.406192661997301,-0.3194203515239789
0.1,10,19,6019,400,1121,0.35251396238277166,138.5268215569874,138.52680157703452,0.07440106407562543,1385.171224767222,7.222326645713659,0.9543193176484889,-0.39577957356517063,-0.3104846526806162
0.1,12,19,6019,576,1633,0.3531274999911065,199.455030369837,199.4550287591806,-0.025347722577689344,1994.9604815448474,8.679568042944512,0.9491040884208188,-0.3960553409568569,-0.3146300026830791
0.4,4,19,6019,64,161,1.385851040878487,88.59651247894423,88.59646788426423,-0.08889243082145781,221.7521165540371,11.12306205441178,0.997580843434467,-0.25447676016138127,-0.19409882173589224
0.4,6,19,6019,144,385,1.3902870908425617,200.00606122422457,200.00589216024105,0.26005309899855444,499.6141392060241,16.74580896229378,0.9979440774733,-0.29292554412697586,-0.22214188113788183
0.4,8,19,6019,256,705,1.3864405009745657,354.5923171490482,354.5920313871947,0.4501753368452442,886.2248699664536,22.254406351643503,0.9979859370077382,-0.25846502434330165,-0.19791246667401463
0.4,10,19,6019,400,1121,1.3861772702313626,553.9308571541123,553.9307011165116,0.41577404866114087,1385.171224767222,27.811773291060682,0.9979683774157705,-0.2548431895387331,-0.19613769094899625
0.4,12,19,6019,576,1633,1.3867811992854433,797.9899233534958,797.9898457691697,0.35188494543329263,1994.9604815448474,33.39067114630561,0.997861825929968,-0.25092782637193367,-0.193741004563169
0.0,4,20,6020,64,161,0.09209735327422197,0.1658587270238017,0.15641519333865128,-0.05516706103091143,221.19106930879138,0.828752513987544,-0.3751663953857134,-0.37436201100572597,-0.29870733831226864
0.0,6,20,6020,144,385,0.09033122682257191,0.15213083625315738,-0.11761465121600612,-0.09649137349225687,498.9260770431466,1.2112517654698762,-0.39001196847120667,-0.3899190052916204,-0.3186720465007292
0.0,8,20,6020,256,705,0.0900601375965856,0.14360138177821433,-0.12769931318529482,0.0656828916889052,886.721127570064,1.6122041318711642,-0.3980366466825556,-0.3980731936609733,-0.3225889028796637
0.0,10,20,6020,400,1121,0.0920906515591107,0.12059538803291862,-0.10582271624351192,-0.057834248863933325,1386.2635185987656,2.0580358812380304,-0.40545574574373566,-0.4053779800064345,-0.33206828944096
0.0,12,20,6020,576,1633,0.09148814268196637,0.15640842537897554,0.06958782977059164,0.14007544209228726,1995.538382926967,2.4697116662173837,-0.4007960662279905,-0.4008468001067661,-0.3261024419803055
0.1,4,20,6020,64,161,0.35544246002448165,22.272483766513318,22.27247873279791,0.01497419994711445,221.19106930879138,2.906434558260644,0.9428376216172681,-0.36443353761984054,-0.29335032190846366
0.1,6,20,6020,144,385,0.3524815524735593,49.82047169220779,49.82045646215629,0.038955570434707154,498.9260770431466,4.330196319164824,0.9504874492797362,-0.38083520766708984,-0.3117507554111137
0.1,8,20,6020,256,705,0.35163846635140217,88.5311369167616,88.53086609003084,0.21898201619145807,886.721127570064,5.772252962469123,0.9559469360574133,-0.3863269259588117,-0.3118982500556781
0.1,10,20,6020,400,1121,0.35260744692077767,138.73334235692542,138.73333071601394,-0.05683278083117213,1386.2635185987656,7.25516265109711,0.956276448561394,-0.3927363388219372,-0.31982757090223324
0.1,12,20,6020,576,1633,0.35283976174124526,199.7313619899278,199.73135318142826,0.05931835414424472,1995.538382926967,8.69650491996318,0.9548018649686663,-0.3886142123069867,-0.31466013638580675
0.4,4,20,6020,64,161,1.3861555712280835,88.62095598954632,88.62066935117574,0.22539798288117774,221.19106930879138,11.125204241935819,0.9975688568656852,-0.21710882126021022,-0.1654158868838289
0.4,6,20,6020,144,385,1.3876335410801923,199.63516643103858,199.63466980227318,0.44529640221559996,498.9260770431466,16.705262226697013,0.9978416848291429,-0.2542339226291197,-0.19584184405779015
0.4,8,20,6020,256,705,1.3859754488606446,354.50721232545067,354.50656229967933,0.6788793896991191,886.721127570064,22.250560101752665,0.9981212965605112,-0.25884727262135543,-0.19799737582362506
0.4,10,20,6020,400,1121,1.3894022322001889,555.2507936219622,555.2507910127862,-0.053828376732863586,1386.2635185987656,27.891772367596932,0.9980292936973638,-0.2725913608526456,-0.21074696013684785
0.4,12,20,6020,576,1633,1.3879745243890633,798.7166701898688,798.7166492364013,-0.1829529096998575,1995.538382926967,33.426452078461395,0.998003229784774,-0.26632229022673065,-0.20520848545428957
0.0,4,21,6021,64,161,0.08087513791045606,0.07049009856364222,-0.06120574451672445,0.03496728233170901,221.5648802320026,0.730082701056829,-0.43310237505839,-0.43407946650969403,-0.3531259815610743
0.0,6,21,6021,144,385,0.07611542655653819,0.03835937282830336,-0.038195519797896704,0.0035417158481813454,498.79745524356554,1.0357888725589592,-0.4001597373441202,-0.4004291390916849,-0.31354329273363574
0.0,8,21,6021,256,705,0.07951453481594495,0.15103437041892342,0.09221211455197809,-0.11961733560689872,886.9438434511817,1.4417580605776128,-0.40277010236101324,-0.40263608521150585,-0.3185188187296624
0.0,10,21,6021,400,1121,0.08377641128060268,0.12885800317587598,-0.02270796404016906,0.1268413708205034,1385.4055786023134,1.906004834242565,-0.4064679667251588,-0.40647340563109147,-0.32449567590611444
0.0,12,21,6021,576,1633,0.08376392823845841,0.09062674294850658,-0.05321733218733815,-0.07335613193399165,1995.529986357219,2.2777629436486886,-0.41146129456896896,-0.4114807328445372,-0.33314719131840764
0.1,4,21,6021,64,161,0.3513090105634035,22.18786388452111,22.18782640967694,0.040779554665484136,221.5648802320026,2.878684256618255,0.964849122860887,-0.4081992108009193,-0.33565364599392933
0.1,6,21,6021,144,385,0.35091999397209306,49.8344221878333,49.834380712209295,-0.0642948348946841,498.79745524356554,4.285092599954217,0.9649917713023133,-0.3716023420666946,-0.29637849200841004
0.1,8,21,6021,256,705,0.352123138375025,88.7241603480254,88.7235611735322,-0.32607077239707405,886.9438434511817,5.7350170161098655,0.9593467083012464,-0.3738708756684115,-0.2978645252164358
0.1,10,21,6021,400,1121,0.35224953279375076,138.50433980400683,138.50433384807167,0.04061829272600312,1385.4055786023134,7.188978070330128,0.9557497940062619,-0.38281796513977984,-0.3073926045336674
0.1,12,21,6021,576,1633,0.3523409179822134,199.56478570548828,199.56475645872933,-0.1080427948076795,1995.529986357219,8.632364615479036,0.955379628153798,-0.3902435412129103,-0.31598050559781493
0.4,4,21,6021,64,161,1.3909942193438503,88.93494192633398,88.93492287225793,0.05821637166681726,221.5648802320026,11.16449283549039,0.9980450447735121,-0.24875824153206078,-0.20798117874477334
0.4,6,21,6021,144,385,1.386348069599534,199.45228919878613,199.45210940823085,-0.26780448712327637,498.79745524356554,16.674978625120293,0.9980857144097323,-0.17823760866087593,-0.14394840045107654
0.4,8,21,6021,256,705,1.3865044375020663,354.61886863524575,354.61760835047295,-0.9454310827676061,886.9438434511817,22.24004657125172,0.9980593988993441,-0.19347990899295625,-0.15218492795346325
0.4,10,21,6021,400,1121,1.3864824545756176,554.0855021895318,554.0854592844072,-0.21805094155750587,1385.4055786023134,27.807928685733028,0.9980341424731054,-0.22754079775784375,-0.17377603634708583
0.4,12,21,6021,576,1633,1.3874413953164577,798.4187060044113,798.4186778314795,-0.21210278342877747,1995.529986357219,33.39285031602477,0.997986481062327,-0.24084606855481114,-0.18422595957950202
0.0,4,22,6022,64,161,0.08625529321110909,0.2505955824868018,-0.17769274795523904,0.17670153730518415,222.59229751789587,0.8176320433035119,-0.4465550037553206,-0.44157293570361894,-0.32388349446346937
0.0,6,22,6022,144,385,0.09447861435554589,0.1912884519130155,-0.1208723977831232,-0.14826036317720415,499.15628951721004,1.2977805995399865,-0.43254839691463726,-0.43176757923267745,-0.3398781848478656
0.0,8,22,6022,256,705,0.09501802982162452,0.0724410610521533,-0.05146280280742266,-0.050983205603082005,886.4303688320937,1.7322323525736656,-0.42448735694349415,-0.4243696944771443,-0.3363928417714952
0.0,10,22,6022,400,1121,0.09363746819480885,0.07498519423008358,0.0533543540684458,-0.052688634976266774,1384.992457722699,2.1259830887572777,-0.4239280631413599,-0.4239916740289459,-0.3411589605860266
0.0,12,22,6022,576,1633,0.09268387093835691,0.07924353787136335,-0.0377119314656551,0.06969468071165782,1994.6311173812635,2.5399693238405665,-0.42083683247803266,-0.42080942471478,-0.33699848341334127
0.1,4,22,6022,64,161,0.35252756246945205,22.203411742727553,22.20320819216633,0.09507361573935766,222.59229751789587,2.8958449006540468,0.9622191912874417,-0.43833102108562544,-0.3176671815134842
0.1,6,22,6022,144,385,0.35271731989040805,49.7230077673079,49.72270575807518,-0.17330182814657713,499.15628951721004,4.347067745502482,0.9451467234677312,-0.4263542822488658,-0.3338818328566732
0.1,8,22,6022,256,705,0.35349540805972285,88.55287219788801,88.55278926607824,-0.12119279279449072,886.4303688320937,5.808725415370844,0.942975347127073,-0.4174284080642982,-0.32953479306045486
0.1,10,22,6022,400,1121,0.3537796547291714,138.56443824279557,138.56433208735075,0.17151888492700584,1384.992457722699,7.254361122361567,0.9438988725061513,-0.41419464284847707,-0.33301722876380296
0.1,12,22,6022,576,1633,0.3533773721856143,199.50016773772774,199.50011550072549,0.1443695906130624,1994.6311173812635,8.707013886788541,0.9467440820282778,-0.409824310174656,-0.3268315195502785
0.4,4,22,6022,64,161,1.3970937226533418,89.34603660901723,89.34591101253105,-0.14981014895812464,222.59229751789587,11.212924099153485,0.9984481802646383,-0.30896603489654506,-0.21077624489632762
0.4,6,22,6022,144,385,1.3851486744402783,199.25359509264823,199.25344022565008,-0.24842622305470025,499.15628951721004,16.683019135423137,0.9976612887315843,-0.29392245798223315,-0.22049751723638833
0.4,8,22,6022,256,705,1.3858279374672535,354.36570082858333,354.3655454727351,-0.3318215543686932,886.4303688320937,22.25515075007746,0.9974485189948734,-0.28489924688147944,-0.2132016888397252
0.4,10,22,6022,400,1121,1.3867595578216068,554.097908291964,554.0972652871977,0.84414144463685,1384.992457722699,27.82921441614762,0.9975506564186459,-0.2784665261570885,-0.21453227745069367
0.4,12,22,6022,576,1633,1.3870354422774938,798.113682819261,798.113597797299,0.3683943203172818,1994.6311173812635,33.41064481351712,0.9977051370934389,-0.26954536307387744,-0.20757719970425062
0.0,4,23,6023,64,161,0.0854497267492678,0.09126777523578355,0.04759667459090977,-0.0778740223975656,221.55923978534787,0.7643700843665278,-0.387358221184565,-0.3872299126393474,-0.3188865653133739
0.0,6,23,6023,144,385,0.09091226152774369,0.08838393404743247,0.07161337078656915,-0.05180004751239381,498.16772599867727,1.2188919017808586,-0.40946425888477456,-0.40968642186949067,-0.33352150345938136
0.0,8,23,6023,256,705,0.09055547469474871,0.17379256574948732,-0.03234006324806726,0.17075706784464553,886.9541441238121,1.625032285355689,-0.41999300299738723,-0.42005091080836854,-0.3386374055678825
0.0,10,23,6023,400,1121,0.09020273698882253,0.15802256891239744,0.14979425622730957,0.05032706117965285,1386.7178404811386,2.023172571982576,-0.41858527277193897,-0.4186712489713847,-0.3388607680336354
0.0,12,23,6023,576,1633,0.08968353592742107,0.13072884704233614,-0.12340738282324226,0.04313524444971015,1995.1270591138216,2.412745802897069,-0.4172635953088755,-0.4172469435837373,-0.3389909918082078
0.1,4,23,6023,64,161,0.3519563265729475,22.086294706057092,22.086290961730484,-0.012860660474888763,221.55923978534787,2.8653618745351133,0.9497862835309625,-0.35971114130647186,-0.2926783167974079
0.1,6,23,6023,144,385,0.35324675957146273,49.93355574884552,49.933395255809515,0.1266015409190193,498.16772599867727,4.340627163906207,0.9485804561321312,-0.3988700293943157,-0.32233951082126083
0.1,8,23,6023,256,705,0.351611221572391,88.64219870981432,88.6420764177399,0.1472428666107777,886.9541441238121,5.791933494876496,0.9578149806760792,-0.40933064228873595,-0.3260172508880395
0.1,10,23,6023,400,1121,0.3530230094333176,138.9702583595396,138.97023840486997,-0.07447288627531451,1386.7178404811386,7.255187893401294,0.957322845574422,-0.4087848371788074,-0.3275704446781254
0.1,12,23,6023,576,1633,0.35190584834287986,199.2802039809754,199.28014349167148,0.15526956553875843,1995.1270591138216,8.662118485215458,0.9553748068563878,-0.40598573506334623,-0.32798208904609505
0.4,4,23,6023,64,161,1.379751949020285,88.20256196608776,88.20237382314917,0.18217942529312986,221.55923978534787,11.06515075099391,0.9975331123447266,-0.1330912678116517,-0.10978097686486636
0.4,6,23,6023,144,385,1.3868948189342787,199.51983851800088,199.51874091087836,0.6618063062132544,498.16772599867727,16.69685840783777,0.997799864422526,-0.2489220137097885,-0.19443625647175833
0.4,8,23,6023,256,705,1.3866555121724708,354.6653341543398,354.6653258607038,0.07670026290918233,886.9541441238121,22.2721435977428,0.9980797142635547,-0.27038558689689574,-0.20433743060709567
0.4,10,23,6023,400,1121,1.389854915630321,555.4317522293009,555.4315708507979,-0.44887272864019623,1386.7178404811386,27.895323983027033,0.9980406413381555,-0.28401196521116967,-0.21601878387035495
0.4,12,23,6023,576,1633,1.3857997204562427,797.4909476791947,797.4907961151555,0.49167252880593704,1995.1270591138216,33.37021646092998,0.9980645118513101,-0.27168119797798373,-0.2092941281721525
0.0,4,24,6024,64,161,0.09696005475139563,0.07240614030753696,0.07204376447563243,0.0072349951219286,221.57903289952498,0.9003113055267922,-0.4424623859386182,-0.4420854145414595,-0.3529107396322897
0.0,6,24,6024,144,385,0.09619383735309445,0.14385252641396742,-0.14227620588993606,-0.021237480859219678,498.8122513225194,1.3020864766443006,-0.41990853385256915,-0.41996225494384454,-0.33916332237947117
0.0,8,24,6024,256,705,0.09848686194147921,0.1462254043069397,0.13491842653482866,0.056381619754083165,887.9948707004881,1.7807464733108485,-0.40582407145536437,-0.40584201593754204,-0.330367877066585
0.0,10,24,6024,400,1121,0.09376261764078969,0.13511337949800098,-0.06995553693004508,-0.115593460767467,1385.1963736654645,2.123538251168933,-0.40986786970143685,-0.4099159121671469,-0.33169137951982897
0.0,12,24,6024,576,1633,0.09064873764050285,0.11320350096517001,-0.10394746869228921,0.044832537104616335,1994.5377704089844,2.4792846360837695,-0.4118842207456064,-0.41184865198216886,-0.33261629965060435
0.1,4,24,6024,64,161,0.3539094400636129,22.250909810018275,22.25090234849135,0.01822227948202909,221.57903289952498,2.9342293021786796,0.9530325293751085,-0.4388490519880219,-0.34315624006468465
0.1,6,24,6024,144,385,0.3529479047128716,49.77582359992863,49.775811656698465,-0.03448141663327753,498.8122513225194,4.354296380619654,0.9442173290847433,-0.4197838485729473,-0.3329508329748685
0.1,8,24,6024,256,705,0.3547129683611946,88.96878670660752,88.96874705655365,0.0839954331921565,887.9948707004881,5.849229469445058,0.9453874046385233,-0.40209741873703647,-0.3244237300405594
0.1,10,24,6024,400,1121,0.3524152305329887,138.340080694494,138.34008062180095,-0.004484720563284805,1385.1963736654645,7.243842802603219,0.9492858523562325,-0.400377034086657,-0.3241050595790319
0.1,12,24,6024,576,1633,0.35249638099747554,199.4053177426282,199.40531699152194,0.017307488691472417,1994.5377704089844,8.684361036758919,0.9511605282292198,-0.39734748507504913,-0.32082309864141517
0.4,4,24,6024,64,161,1.3888028509659829,88.78749285383066,88.7874781005385,0.05118413256234028,221.57903289952498,11.158709903111381,0.9976185465543852,-0.3343007224289537,-0.23092649137953092
0.4,6,24,6024,144,385,1.3871762664537532,199.5300890458979,199.5300752444637,-0.07421322395542373,498.8122513225194,16.70411413613437,0.9974058710223083,-0.31280275383989,-0.2225509433173026
0.4,8,24,6024,256,705,1.3900347917184153,355.47027209832834,355.47023294661005,0.1668368735063831,887.9948707004881,22.324382658610617,0.997516039688926,-0.3144181725779424,-0.23430042967318115
0.4,10,24,6024,400,1121,1.3852959958352369,553.570286770091,553.5701890979939,0.3288415000492929,1385.1963736654645,27.797647138536096,0.9977247989690963,-0.30052502920932106,-0.22967418060916103
0.4,12,24,6024,576,1633,1.3866636757840807,797.933113041478,797.9331103721647,-0.06526765654793626,1994.5377704089844,33.38881731326513,0.9977920097811954,-0.2811487058325679,-0.21727263540895905
