realization,shape,parameter,cells,area,perimeter,boundary_edges,W_real,W_imag,boundary_W_real,boundary_W_imag,identity_error,normalized_gap,deterministic_bound
105,rhombus,15,225,779.1243543816973,136.40844483248134,118,-0.012628677708026892,0.016629785839674865,-0.012628677708044534,0.016629785839683386,1.9592136507934378e-14,1.3400562915415907e-05,0.00233516150147166
105,rhombus,20,400,1385.3399739624526,182.51037021021773,158,-0.008689158725501578,-0.0200343762298935,-0.008689158725429993,-0.0200343762299477,8.978882950499271e-14,7.881650088769975e-06,0.0017056311893123087
105,radial,2.8284271247461903,7,23.94841616032122,20.710914754160296,18,-0.026552725824172452,0.1718629287654686,-0.026552725824174672,0.17186292876546497,4.2603678441987925e-15,0.0036307625028690177,0.011033510598142426
105,radial,4.69041575982343,19,65.5234778823319,34.47636411926262,30,-0.08441870520376682,-0.32304448363303956,-0.08441870520376889,-0.32304448363304605,6.816028541862269e-15,0.002547885068150679,0.00946327533944558
105,radial,7.615773105863909,55,190.82907585084172,62.13161517805947,54,0.16417585020114656,-0.0527176934072521,0.16417585020114134,-0.05271769340725583,6.411902173699631e-15,0.00045179751372667696,0.0046411458206127056
105,radial,10.488088481701515,97,335.98561555417837,89.53523466200467,78,-0.2630980763420152,0.1740355288583127,-0.26309807634201937,0.1740355288583109,4.537421195513984e-15,0.00046944035462382635,0.0035302513733080298
105,radial,15.748015748023622,223,772.2328255149403,131.5422648535096,114,-0.2139446819397981,-0.08417987655311714,-0.21394468193980445,-0.08417987655308824,2.9584397105752316e-14,0.00014886050432749226,0.0020020164567015157
105,radial,20.97617696340303,397,1374.6881021041563,173.169015332653,150,0.17686276811428936,0.27880970443342945,0.1768627681143262,0.27880970443344244,3.905509324623021e-14,0.00012009074463935869,0.001678491323218731
106,rhombus,2,4,14.037343304307942,16.365809579151254,14,-0.06605046689277483,-0.03416706483002112,-0.06605046689277734,-0.034167064830022534,2.8832753259006506e-15,0.002648803307114875,0.017144116333069073
106,rhombus,4,16,55.742535837416156,34.78627071129477,30,0.06813738740994779,-0.06779973045626153,0.06813738740994378,-0.06779973045626658,6.450066734512888e-15,0.0008621993325514791,0.0071479109225899016
106,rhombus,7,49,170.10904359122392,62.526799077675825,54,-0.046400246224822084,0.021711937746902433,-0.04640024622482503,0.021711937746899838,3.92830266497521e-15,0.00015057638928212818,0.004620121905543095
106,rhombus,10,100,346.1809474739655,90.53641104104875,78,-0.0726845691671425,0.007020390559894396,-0.07268456916714365,0.00702039055990817,1.382178374945753e-14,0.00010546915155441602,0.0034237598902390268
106,rhombus,15,225,780.4145571935912,136.3590555050183,118,0.054362917738666194,0.06966515438364723,0.054362917738670864,0.06966515438364161,7.307380105574486e-15,5.661482041046801e-05,0.0023084101810874236
106,rhombus,20,400,1385.1406676984043,182.42637012164957,158,-0.11205566931197453,0.13295257821941653,-0.11205566931197955,0.13295257821950104,8.466490650444286e-14,6.276474204130028e-05,0.0018320457304955963
106,radial,2.8284271247461903,7,24.09346012504024,20.732379558951536,18,-0.053970567313661455,0.11699992641263264,-0.053970567313664515,0.11699992641263153,3.2552288248704087e-15,0.0026739204506839916,0.01063234199303926
106,radial,4.69041575982343,19,66.34001316405109,34.501083178903116,30,-0.1240128249308654,0.01772491440107768,-0.12401282493086914,0.017724914401075882,4.143193736185466e-15,0.0009441746316395186,0.0058933608001646934
106,radial,7.615773105863909,55,190.6528737054941,62.62621255158632,54,-0.14643486444022402,-0.18516113470199835,-0.14643486444023013,-0.1851611347019968,6.30094359961873e-15,0.000619102642262834,0.004411053743557515
106,radial,10.488088481701515,97,335.48847158579645,90.21357140540397,78,-0.043691200179912126,0.11784418565201293,-0.04369120017991186,0.11784418565201862,5.695999336037691e-15,0.00018731318345203228,0.003275482901865596
106,radial,15.748015748023622,223,773.5304644975312,132.05311735463468,114,-0.08826964234852053,0.010157577679310192,-0.0882696423485015,0.010157577679302279,2.0606650712656226e-14,5.743287627150216e-05,0.0019561138224375775
106,radial,20.97617696340303,397,1375.3119958433354,172.65068635370562,150,0.6226754430410173,-0.09240071514799103,0.62267544304101,-0.09240071514796035,3.1546580529879756e-14,0.0002288549526383409,0.0018532660885744884
107,rhombus,2,4,13.779384900325962,16.068409332350214,14,0.05137101058774718,0.05738185978631302,0.05137101058774896,0.05738185978631436,2.230160932507521e-15,0.002794655276982975,0.015662392658014345
107,rhombus,4,16,55.54558289881412,34.885328315597995,30,0.07333335791385398,0.02353687228503351,0.07333335791385849,0.023536872285034312,4.580932733745986e-15,0.0006932860655749874,0.007530033918782657
107,rhombus,7,49,169.84823517212274,62.241538312474376,54,-0.006806371182214832,-0.021840351335382202,-0.006806371182211668,-0.02184035133537549,7.421672537949126e-15,6.734351802121605e-05,0.0052619823388688905
107,rhombus,10,100,346.1559846018705,90.26784580707528,78,-0.062158487074278845,0.16408803375499892,-0.062158487074280455,0.16408803375501388,1.5046619842426308e-14,0.00025345032407557097,0.003965043200094117
107,rhombus,15,225,779.5915512429558,136.05340935886528,118,-0.02779468948759556,-0.17316206992550642,-0.02779468948760887,-0.17316206992546104,4.729264327916259e-14,0.00011248106928002143,0.0024216991371224144
107,rhombus,20,400,1385.715184060956,182.44802285508553,158,0.027806338643550532,0.12677748538392317,0.0278063386435882,0.1267774853839649,5.622682463405259e-14,4.68318009908465e-05,0.0017761673170583825
107,radial,2.8284271247461903,7,24.215744064920244,20.699741780433495,18,0.11100101799431972,-0.11408344979894666,0.11100101799432398,-0.11408344979894589,4.330781541871524e-15,0.003286574155529431,0.007899154789886741
107,radial,4.69041575982343,19,65.76437427088156,34.547899716123354,30,-0.1848331008567632,0.13591425862991346,-0.18483310085675592,0.13591425862991943,9.407011146624999e-15,0.001744297626162108,0.0066532438055567356
107,radial,7.615773105863909,55,190.5536426131907,62.76958984408958,54,-0.23808185587512787,0.16864572588339344,-0.23808185587512348,0.16864572588339138,4.8425327053990024e-15,0.0007655607442880743,0.0053960520437101095
107,radial,10.488088481701515,97,336.1615962280304,89.74012535002011,78,0.22443672364940692,-0.023312606679583715,0.22443672364940534,-0.023312606679574036,9.808192191040096e-15,0.0003356186979845577,0.00344392782377764
107,radial,15.748015748023622,223,772.7589233135378,131.5822464857361,114,0.0014593759001950701,0.3866531861246822,0.0014593759001762102,0.3866531861247216,4.3692955932357713e-14,0.00025017889057575446,0.0021202284785485593
107,radial,20.97617696340303,397,1375.684372127845,173.4992554169184,150,-0.44545423737966283,-0.19650137968102774,-0.4454542373796099,-0.196501379680948,9.572492430918669e-14,0.00017695551368942844,0.001852719582133372
108,rhombus,2,4,13.951836046481684,16.368598298573914,14,-0.1324061786850539,-0.025165212436784823,-0.1324061786850541,-0.025165212436784688,2.600234183879298e-16,0.004830060433788921,0.02053054693562601
108,rhombus,4,16,55.58555598632685,34.893781108167666,30,0.08988022795254214,-0.04272211121934233,0.08988022795254397,-0.04272211121934035,2.695659813185197e-15,0.0008951696410116265,0.009247087775175529
108,rhombus,7,49,170.06417535028808,62.54661386342008,54,-0.04071702083810225,0.15202400369019875,-0.04071702083811773,0.15202400369020735,1.7711125371087384e-14,0.00046271430310410846,0.004903694604298175
108,rhombus,10,100,346.09539844539364,90.06996853521787,78,-0.04688663460747611,0.009387249620466803,-0.04688663460749475,0.009387249620481864,2.396786690510569e-14,6.908083748606845e-05,0.0034390756969617815
108,rhombus,15,225,779.3097408861431,136.3252748739744,118,-0.021534243822665555,0.14540061637365134,-0.02153424382266671,0.14540061637372434,7.30063059654291e-14,9.430564009268625e-05,0.002329022743659985
108,rhombus,20,400,1385.3869693423617,182.60513040086306,158,0.06192083116971636,0.034356985197403794,0.061920831169666686,0.034356985197502826,1.1079248804899428e-13,2.555740160472042e-05,0.0017981182044572446
108,radial,2.8284271247461903,7,24.493328599851313,20.860291380281026,18,0.17428560331200726,0.04966347441136748,0.17428560331200882,0.04966347441136734,1.56049537701437e-15,0.003699444748872409,0.013383276664799557
108,radial,4.69041575982343,19,65.89915897705713,34.80641372895397,30,0.005405088318301665,-0.23858267627280344,0.0054050883183041016,-0.23858267627280327,2.4421039145155874e-15,0.0018106748116065521,0.00781700987268141
108,radial,7.615773105863909,55,191.03005268826047,62.66093510755884,54,0.2292392049249492,-0.17126418220807701,0.22923920492494515,-0.17126418220806572,1.2001358124018457e-14,0.0007489668879452944,0.0044305117245021265
108,radial,10.488088481701515,97,336.0303332511007,89.60548401444125,78,0.0585936500242914,-0.17295593623064984,0.05859365002428055,-0.17295593623064556,1.166384928553096e-14,0.0002717188214164579,0.0035463801077941334
108,radial,15.748015748023622,223,772.6603045774237,131.3706249423658,114,-0.17610695141313348,0.16756127499961498,-0.17610695141315755,0.16756127499965823,4.9487911119763685e-14,0.00015730408918467403,0.0021994819142618144
108,radial,20.97617696340303,397,1374.7307536520557,173.6433708261144,150,-0.1930885032712233,0.18833781028862753,-0.1930885032712117,0.1883378102886856,5.92123948231647e-14,9.810286528828235e-05,0.001419425856398042
109,rhombus,2,4,13.860008617383416,16.1616400242761,14,0.0802288534635145,-0.08823819969294278,0.08022885346351498,-0.08823819969294203,8.930440022589897e-16,0.004302260937042993,0.013092171484479078
109,rhombus,4,16,55.26464775475314,34.64378145223432,30,-0.02157777140515993,-0.05863361068118126,-0.021577771405156126,-0.0586336106811803,3.921230278497346e-15,0.0005652619063815001,0.007500555680059085
109,rhombus,7,49,169.67473533371714,62.59307522683647,54,0.070997386233004,-0.07298574437218912,0.07099738623301065,-0.0729857443721829,9.101808259507818e-15,0.0003000480755960212,0.004786812749635246
109,rhombus,10,100,346.37865591582033,89.89696372271995,78,-0.0618757260128997,0.004371024214157859,-0.06187572601290257,0.004371024214157013,2.9881829176626973e-15,8.954062517769637e-05,0.003702803679602981
109,rhombus,15,225,779.3488374442595,136.2602871728967,118,-0.0486808923754114,-0.09841751265677948,-0.048680892375394524,-0.09841751265675597,2.8938738344543395e-14,7.044282747553273e-05,0.0022672919184827584
109,rhombus,20,400,1385.6158186067291,182.3825727917897,158,0.041421748976345985,0.0039856289347367235,0.04142174897635439,0.0039856289347550145,2.012879356967752e-14,1.5016087649246373e-05,0.001844738639204347
109,radial,2.8284271247461903,7,24.090006718413115,20.666622835000613,18,-0.002685685790973835,-0.051533081164800806,-0.002685685790972177,-0.0515330811648005,1.6862654352568355e-15,0.0010710461311515937,0.009139800282810358
109,radial,4.69041575982343,19,65.93076162808043,34.54120180344994,30,0.1887269356118031,0.08498645308703037,0.18872693561180584,0.08498645308703004,2.7679142542305073e-15,0.001569673939367382,0.006329792193705888
109,radial,7.615773105863909,55,189.98038710838196,62.12359299468751,54,-0.021337709453928433,0.18562445723110768,-0.021337709453930306,0.18562445723111232,4.999491115228827e-15,0.0004917529393380088,0.004082851156318512
109,radial,10.488088481701515,97,336.17982927250097,90.56881602438712,78,-0.4264089151535839,-0.2362337421483359,-0.42640891515359247,-0.2362337421483204,1.769029869107402e-14,0.0007250197689436014,0.0044040180192235654
109,radial,15.748015748023622,223,772.5459281574389,131.3222883751616,114,-0.36145992588720954,0.21416157661222587,-0.3614599258872007,0.21416157661223112,1.0267499856141636e-14,0.0002719197548925701,0.002587286738593382
109,radial,20.97617696340303,397,1375.2259107702105,174.2871915353964,150,-0.07194575578370666,0.14352900653164735,-0.0719457557837398,0.1435290065316467,3.314630524892343e-14,5.837275419836169e-05,0.0017550085677477108
110,rhombus,2,4,13.980060432557249,16.343828381738454,14,0.10378741135344205,0.06370192484707593,0.10378741135344133,0.06370192484707402,2.0465855572277842e-15,0.00435539999142,0.011503726173930874
110,rhombus,4,16,55.548218663828955,34.74254002959594,30,0.032408517725984964,0.03379010688334789,0.03240851772598403,0.03379010688334634,1.8088300323751417e-15,0.00042143286350611065,0.007658094925592494
110,rhombus,7,49,170.08819956440084,62.62952411649654,54,-0.007191913002349448,0.17792714293902967,-0.00719191300234338,0.1779271429390237,8.510689151475079e-15,0.0005234708657461104,0.004575060107357582
110,rhombus,10,100,346.01435263250534,89.76886754392505,78,-0.053051303929664506,-0.0647893990631227,-0.05305130392966475,-0.06478939906311902,3.685624050144863e-15,0.00012100412077923845,0.0033447057460597365
110,rhombus,15,225,779.8493024494605,136.78380177300963,118,-0.01351047531526195,0.045679314700576235,-0.013510475315239093,0.045679314700546765,3.7294502055376516e-14,3.0541422914729046e-05,0.0023851810796642644
110,rhombus,20,400,1386.177756961186,182.5832398572773,158,-0.04514064635322512,0.01930784492627602,-0.04514064635317989,0.01930784492623249,6.277605081476387e-14,1.7709325427759294e-05,0.002014591075880271
110,radial,2.8284271247461903,7,24.511554043038515,20.82383722103165,18,0.053865307538878415,-0.0919148592674824,0.053865307538879394,-0.09191485926748323,1.2847451539462878e-15,0.002173169020190843,0.010139435068032908
110,radial,4.69041575982343,19,65.84201247516121,34.79254998491791,30,-0.11501472625895115,0.0027164878779042945,-0.11501472625894857,0.0027164878779020046,3.450549450333429e-15,0.0008736579980952258,0.007567253242142931
110,radial,7.615773105863909,55,190.48041371480917,62.24200358899482,54,0.24213732101861218,-0.07528571057414934,0.24213732101861463,-0.07528571057415212,3.697226037623727e-15,0.0006656099887719226,0.004548899331615623
110,radial,10.488088481701515,97,336.04091483042134,90.2183061587061,78,0.07172181832955982,0.461720848452305,0.07172181832955611,0.46172084845229494,1.0708986293457216e-14,0.000695239940320385,0.003245818591739499
110,radial,15.748015748023622,223,770.8426662627692,131.3232268071006,114,-0.2742314770525538,-0.24785318790008193,-0.27423147705256506,-0.24785318790008973,1.370453855701497e-14,0.00023976391356833777,0.002125255045092694
110,radial,20.97617696340303,397,1375.0135155289463,173.0155092101404,150,0.5398961440700374,-0.1937195297286688,0.5398961440700795,-0.19371952972872475,7.001072027146449e-14,0.00020857917919704763,0.0016074796448022587
111,rhombus,2,4,13.750761942616752,16.009587096799624,14,-0.07950469335363453,0.0385000125401698,-0.07950469335363639,0.038500012540169,2.023600848983008e-15,0.003212039847083886,0.01732679527611455
111,rhombus,4,16,55.23084839566882,34.47885881477494,30,0.08570840627421639,-0.014579111054247557,0.08570840627421125,-0.014579111054251321,6.366813286962651e-15,0.0007870558727519477,0.006355933186871787
111,rhombus,7,49,170.0523265790524,62.28456708825632,54,-0.08772357465072744,-0.17034436767202793,-0.08772357465072259,-0.17034436767204106,1.399811394545238e-14,0.0005633718850885234,0.005957242949189218
111,rhombus,10,100,346.1975655457873,90.24419946575445,78,0.10018915532777761,0.05733127481903477,0.10018915532778351,0.05733127481901107,2.4426045913098236e-14,0.00016671527678146968,0.003608797704151621
111,rhombus,15,225,779.2670240877445,136.3811813850215,118,0.078525087906542,-0.06809840844719049,0.07852508790651214,-0.06809840844722183,4.328817269202555e-14,6.669105769337756e-05,0.0026842619226009183
111,rhombus,20,400,1386.781994972795,183.0627065155236,158,-0.11159051134838904,0.04526925990547019,-0.1115905113484348,0.045269259905414,7.246359694428622e-14,4.3418217376541683e-05,0.0019794849823237793
111,radial,2.8284271247461903,7,24.221064123858106,20.994584435119602,18,-0.013138114290379033,-0.010156848181793854,-0.013138114290379255,-0.010156848181796546,2.701431795413705e-15,0.0003428084858319784,0.009260773710249135
111,radial,4.69041575982343,19,65.80509652609142,34.665177635642564,30,0.06168835074208756,0.2848258425923048,0.061688350742081975,0.2848258425923018,6.339312861329811e-15,0.0022143391462521598,0.008256537010912038
111,radial,7.615773105863909,55,190.53514259764307,62.99896495308567,54,0.02736054770341756,0.39780975089097004,0.027360547703421327,0.3978097508909615,9.342217630308988e-15,0.0010463936910831263,0.0049995699950667995
111,radial,10.488088481701515,97,335.86772424713536,90.2069722003002,78,-0.044584634420212765,-0.3943822730322243,-0.04458463442020571,-0.3943822730322389,1.6215506196957632e-14,0.0005908492749744223,0.004155744531035083
111,radial,15.748015748023622,223,773.2994773156829,131.69344911909081,114,-0.07564435081705412,0.017972470955101377,-0.0756443508170779,0.017972470955076526,3.440063026595365e-14,5.027165987442193e-05,0.0023517193044464957
111,radial,20.97617696340303,397,1375.67857872192,173.4900581428417,150,-0.36752385561325074,-0.11592474637714761,-0.36752385561326606,-0.11592474637718592,4.1253264325944534e-14,0.00014006650346465627,0.0016616446659415245
112,rhombus,2,4,13.733697931974843,16.20558928877137,14,0.14814247688491822,-0.009183419382944716,0.1481424768849188,-0.009183419382945791,1.2233134165198598e-15,0.005403746567577328,0.019810544452902746
112,rhombus,4,16,55.13018938212888,34.438499982093184,30,-0.08329427139650392,0.08229153828055537,-0.08329427139650139,0.08229153828055114,4.929037802193298e-15,0.0010619317386533639,0.010435712626296681
112,rhombus,7,49,169.7623715770415,62.20224965140233,54,-0.05896155907960621,-0.10565827499861008,-0.058961559079594064,-0.10565827499861807,1.4537941556150572e-14,0.00035636999749693465,0.005191345418511516
112,rhombus,10,100,347.39006216735754,89.74730545493422,78,-0.0059481783627952645,-0.009903395377914515,-0.005948178362772165,-0.009903395377926748,2.6138924778064262e-14,1.6627426135065337e-05,0.0031857212232356013
112,rhombus,15,225,779.0907062810188,136.70985239357734,118,0.05165338924640395,0.1831706624065197,0.05165338924644132,0.1831706624065061,3.977057534389198e-14,0.00012213878369206506,0.002624887306109109
112,rhombus,20,400,1385.5593204586849,182.6472166416179,158,-0.02441393332565589,0.07626848476907254,-0.024413933325638813,0.07626848476902937,4.6428307112654183e-14,2.8898337309289017e-05,0.0019164294270079807
112,radial,2.8284271247461903,7,24.17030900325975,20.722161763772167,18,-0.11877645220118982,-0.10705154562443937,-0.1187764522011902,-0.10705154562444243,3.0760203549034018e-15,0.0033077688498611172,0.011554846417766452
112,radial,4.69041575982343,19,65.60373996206334,34.67200310947462,30,0.06777966958436377,0.07316662301888881,0.06777966958436737,0.07316662301888287,6.949765572831997e-15,0.0007601460333721852,0.009017163211772376
112,radial,7.615773105863909,55,191.40437915995946,62.763178392999315,54,0.1840447890988286,-0.09118788282189923,0.18404478909884728,-0.09118788282190185,1.8862752287693654e-14,0.0005365511536517564,0.004199934331737702
112,radial,10.488088481701515,97,337.0577936663524,90.28280910668573,78,0.12646051463532304,-0.22719696659543778,0.1264605146353396,-0.22719696659544203,1.7105588088309285e-14,0.0003857211225730207,0.003380175862322002
112,radial,15.748015748023622,223,772.166169040323,132.07484271643062,114,0.05660654075227578,0.09119056838902301,0.056606540752314596,0.09119056838899002,5.0939871520303654e-14,6.950016810713941e-05,0.0022308645573565207
112,radial,20.97617696340303,397,1375.22589263738,173.02257742423225,150,-0.033515973136362565,0.49906232350506463,-0.03351597313629846,0.4990623235050356,7.03695875406098e-14,0.00018185611945553657,0.0018486353326574066
113,rhombus,2,4,13.85661131256384,16.167707443486346,14,0.07115809606200285,-0.05606706827819527,0.07115809606200375,-0.05606706827819522,9.033629756003295e-16,0.003268924892322162,0.022873976253852752
113,rhombus,4,16,55.79215818391411,34.69835768614365,30,0.00594510884057442,0.1624980199215163,0.005945108840574781,0.16249801992151827,2.0034065997952087e-15,0.00145725440566604,0.00922196340267034
113,rhombus,7,49,169.67484709993204,62.70428959187189,54,0.05047489689603912,0.1811268437099669,0.05047489689603801,0.18112684370997162,4.847302891456679e-15,0.0005540842445673313,0.00523289517727804
113,rhombus,10,100,346.7891319428185,90.33017099179212,78,0.009191360720544495,0.12298184035481444,0.009191360720538364,0.12298184035482206,9.779105678314542e-15,0.0001778095398096346,0.0031058112237628737
113,rhombus,15,225,779.0987911483954,136.26629538314748,118,0.05754154661211652,0.0765714487944443,0.05754154661214202,0.07657144879446769,3.459383172308864e-14,6.146982303208113e-05,0.0025662818499941633
113,rhombus,20,400,1386.0116463771149,182.4850046367938,158,0.04511380379824326,-0.009551377123028296,0.04511380379826115,-0.009551377123001428,3.22816145400862e-14,1.663543625384793e-05,0.0017671617130832946
113,radial,2.8284271247461903,7,24.233065546144953,20.727177832651478,18,-0.08403698496462919,0.06185209815223261,-0.08403698496462708,0.0618520981522341,2.5836643233002945e-15,0.0021529485280363946,0.013976593182552543
113,radial,4.69041575982343,19,66.01609263005518,34.793358683428195,30,0.09427915864140513,-0.11278099369974609,0.09427915864140894,-0.11278099369974384,4.429362905709842e-15,0.0011133420254413595,0.008056961909506036
113,radial,7.615773105863909,55,190.4349620312233,62.73270502902032,54,0.1364512202744108,0.02095384453959212,0.1364512202744142,0.02095384453960164,1.0104440079875252e-14,0.0003624615738680041,0.004291427924668859
113,radial,10.488088481701515,97,336.06417870332433,90.4588822529072,78,0.11425317328154216,0.2857524658841624,0.11425317328153742,0.2857524658841523,1.1162331860598991e-14,0.00045786949330096384,0.0029017905716721046
113,radial,15.748015748023622,223,773.0026330451706,130.9021149109169,114,-0.2604194624115106,0.47877496447001416,-0.2604194624115048,0.478774964470002,1.345810591970496e-14,0.0003525325724623062,0.0023877974764631464
113,radial,20.97617696340303,397,1374.5789104188223,174.13535813894867,150,-0.3890999920551188,-0.29020885077109027,-0.3890999920551178,-0.2902088507710718,1.8512199087310516e-14,0.00017656571853153785,0.0016955163927699672
114,rhombus,2,4,13.983095678967493,16.27283271971395,14,0.07029134065084142,-0.07323496693487569,0.07029134065084085,-0.07323496693487666,1.125812815880704e-15,0.0036297315737220223,0.02001229879525856
114,rhombus,4,16,55.474289789114025,34.95588003754597,30,0.015999429845760194,-0.04272054491872622,0.015999429845757817,-0.04272054491873031,4.733761277198006e-15,0.0004111658921683615,0.006576381944767082
114,rhombus,7,49,170.0250320474975,61.98076148783302,54,0.10378452689289164,-0.04353110000222593,0.10378452689288725,-0.0435311000022257,4.391355086463531e-15,0.0003309634592038534,0.0034489490658278646
114,rhombus,10,100,346.69064937214534,89.94711872788035,78,0.11680402678646074,-0.18770533466606004,0.11680402678646293,-0.18770533466608405,2.410849361882289e-14,0.0003188436755483742,0.0037174071428890602
114,rhombus,15,225,779.6678782079966,136.59054458313088,118,0.01953781368209473,0.21934320695129214,0.019537813682082274,0.21934320695127205,2.364202534763586e-14,0.00014122144259600295,0.0022426665686824288
114,rhombus,20,400,1386.327291732091,182.48234632708522,158,-0.0964613574184523,-0.09569941560126163,-0.09646135741845392,-0.09569941560130901,4.7406582058929254e-14,4.900691728443252e-05,0.0017395966608908077
114,radial,2.8284271247461903,7,24.46512577436669,20.943994569312157,18,0.07054513686929553,0.16323742679618164,0.07054513686929444,0.16323742679618022,1.7904497737810334e-15,0.003634331954742612,0.01538009896604396
114,radial,4.69041575982343,19,66.03825483713584,34.73281046395986,30,-0.09362135255664228,-0.03277772797378767,-0.09362135255664056,-0.03277772797378804,1.7611672763924622e-15,0.0007510300886923951,0.005297233888560032
114,radial,7.615773105863909,55,190.33999219899528,62.213008299590484,54,-0.24406501341678588,0.13684948631358962,-0.24406501341679257,0.13684948631359206,7.121076845233165e-15,0.0007350356329628777,0.0035408075185808497
114,radial,10.488088481701515,97,335.26574224894057,89.12667191196951,78,0.1381054122375498,0.08827356226265598,0.13810541223753936,0.08827356226266006,1.1205314667352338e-14,0.00024444259651325013,0.003323499630594972
114,radial,15.748015748023622,223,773.4784202878784,132.0784611874343,114,0.27965381440034776,0.04557150042108141,0.27965381440035764,0.04557150042107381,1.2464542380768214e-14,0.00018316127019436408,0.002353420386407159
114,radial,20.97617696340303,397,1374.8685366809318,172.7019266773706,150,0.1798049365585035,0.3448321215306639,0.1798049365585207,0.3448321215306647,1.7228590279792505e-14,0.0001414297389916813,0.0017483156049684962
115,rhombus,2,4,13.92475936149264,16.09649470993054,14,-0.06439513731654323,0.10638252793409544,-0.06439513731654428,0.10638252793409654,1.5213119384827496e-15,0.004465220280104223,0.02172410133114233
115,rhombus,4,16,55.236613328843916,34.498079354872424,30,-0.12044696501693997,0.025029525504644837,-0.12044696501693973,0.02502952550464354,1.3188462689126138e-15,0.0011135740128889312,0.007844125413945524
115,rhombus,7,49,169.1043254999646,62.26273684336523,54,-0.027304117841077336,0.1654863696544215,-0.027304117841072218,0.16548636965441355,9.467993598490238e-15,0.0004959179512251012,0.004508824793499507
115,rhombus,10,100,346.3428472647142,90.38490080211487,78,-0.01920525025871056,0.02814579580347812,-0.019205250258705238,0.028145795803485862,9.396361537678256e-15,4.919092927509529e-05,0.002702975868505896
115,rhombus,15,225,779.5374901721382,136.2416525872011,118,-0.21736090046976075,0.012314946004375188,-0.21736090046973977,0.01231494600440472,3.62274806356518e-14,0.0001396401620530358,0.0022228253391533303
115,rhombus,20,400,1385.3670402694227,182.5980127001305,158,-0.03899338235789607,-0.04960648903638913,-0.03899338235788897,-0.04960648903627274,1.1660926405863395e-13,2.277282612304019e-05,0.0017926893502442896
115,radial,2.8284271247461903,7,24.27366214410896,20.803834323920544,18,0.23808741774753406,-0.03922129426125251,0.23808741774753406,-0.03922129426125192,5.898059818321144e-16,0.004970332625116598,0.016905098754470205
115,radial,4.69041575982343,19,65.87370436188341,34.82770814228349,30,-0.16601726685760143,-0.1505457332256193,-0.16601726685759957,-0.15054573322562026,2.0980718483625546e-15,0.001701065890392638,0.007062598803177868
115,radial,7.615773105863909,55,190.1958381145483,62.455276327327,54,-0.01597833260917403,0.20311420588173718,-0.015978332609169067,0.20311420588173276,6.640057406762806e-15,0.0005356103483689583,0.0038749064589802514
115,radial,10.488088481701515,97,335.67544958237147,90.27571518627722,78,-0.16602571963656132,-0.07091767032793458,-0.16602571963656482,-0.070917670327926,9.274942040841683e-15,0.00026891702205606414,0.003412900358040624
115,radial,15.748015748023622,223,772.5633772950077,131.4553995270541,114,-0.2042668447634961,-0.27730330510129386,-0.2042668447634614,-0.27730330510126167,4.733200554074387e-14,0.00022290439466606622,0.002094541348385023
115,radial,20.97617696340303,397,1374.6767366674367,172.74001095696278,150,0.2433071325996834,-0.051081381592028074,0.24330713259966935,-0.05108138159200871,2.392284383334389e-14,9.042543386210166e-05,0.0016302607462645368
116,rhombus,2,4,13.785184276538391,16.373281097473065,14,-0.004746772896021323,-0.0025913952955007036,-0.0047467728960233725,-0.0025913952954995916,2.331782781408246e-15,0.00019615502850132196,0.013552630381466412
116,rhombus,4,16,55.486254914428535,34.587617802871065,30,-0.05218717175528376,-0.03252072564036722,-0.05218717175528549,-0.03252072564036119,6.2744677149890806e-15,0.0005541069362893587,0.006637139657046042
116,rhombus,7,49,169.4985753263353,62.48951686669871,54,-0.09443225482820372,0.12290834944336695,-0.09443225482820157,0.12290834944338679,1.9947677500101004e-14,0.00045722063911375865,0.004773860004525079
116,rhombus,10,100,346.74288136811674,89.93244688815642,78,0.06740972072269802,0.1677147687555652,0.06740972072269942,0.16771476875558544,2.0282304981591916e-14,0.0002606468006016094,0.002834657466628011
116,rhombus,15,225,779.7578181392319,136.36477176480827,118,0.07096978186801417,-0.05567142087241897,0.07096978186803657,-0.05567142087238327,4.214543240724878e-14,5.7838389452995146e-05,0.001995961686594848
116,rhombus,20,400,1385.3525253694238,182.5470643815736,158,-0.1453356311092766,-0.13717643733641566,-0.14533563110927508,-0.1371764373363804,3.5282620908225876e-14,7.21294729270759e-05,0.0019099105840249897
116,radial,2.8284271247461903,7,24.116625281796644,20.55742811322557,18,0.05947179770980471,-0.0549086509504311,0.05947179770980365,-0.05490865095043022,1.3744090503571382e-15,0.0016781686228166165,0.007347081759792163
116,radial,4.69041575982343,19,65.93415326713524,34.674794311767194,30,0.12066215275629455,0.13574161629773768,0.12066215275629265,0.13574161629774134,4.127679645154367e-15,0.0013772689188728043,0.006281703038186088
116,radial,7.615773105863909,55,190.07106145708138,61.97215075623264,54,0.20126783758992461,-0.07654025555518591,0.20126783758992575,-0.0765402555551709,1.5058825854490988e-14,0.0005664469208073114,0.004313189863524211
116,radial,10.488088481701515,97,335.99406831887745,89.95425036673748,78,0.018686736162754514,0.30149327300333734,0.01868673616276722,0.30149327300335277,1.9989238410263595e-14,0.00044951958085778456,0.0029938639381014423
116,radial,15.748015748023622,223,772.6470025360005,132.18315474590187,114,-0.30452852960178145,0.146354602930855,-0.3045285296017702,0.14635460293087563,2.35003854281758e-14,0.00021864558648348038,0.002187438272689145
