realization,shape,target_n,n,parameter,sum_W_real,sum_W_imag,total_area,delta_total,area_normalized_delta,orientation_null_squared,area_normalized_null_squared
13,rhombus,400,400,20.0,-0.04851726004732049,0.11176620420700377,1385.6516518972476,0.12184255793991272,8.793159361018674e-05,4.398416348796737,2.290805457448542e-06
13,disk,400,397,20.97617696340303,-0.010314313068566339,0.03901432778029501,1375.5625639123828,0.040354712565259306,2.933687905149309e-05,4.208156475832274,2.2239815720259525e-06
14,rhombus,4,4,2.0,-0.03432373333794114,-0.028935421408423548,14.050880809615025,0.04489295359337753,0.003195027714038913,0.01738558198051827,8.806070006109572e-05
14,disk,4,7,2.8284271247461903,0.04743779414657068,-0.049240857113145645,24.423771600522898,0.0683740178922494,0.002799486459772886,0.025523245056096967,4.278686140063591e-05
14,rhombus,16,16,4.0,-0.09890916444084397,-0.13771638543590528,55.44086945273716,0.1695547865084225,0.0030582995573863866,0.08536460608198705,2.7772679067949195e-05
14,disk,16,19,4.69041575982343,-0.0708241575603128,0.07803286995727417,66.03279975713318,0.1053811657171094,0.001595891225341019,0.10739087245904627,2.462906628711576e-05
14,rhombus,49,49,7.0,-0.00584463692800874,-0.10373233015177707,169.51327755193105,0.10389685317437446,0.0006129127740011118,0.3369737199637394,1.1727044958199845e-05
14,disk,49,55,7.615773105863909,0.3595009328361991,-0.23134825246523025,190.39031164513256,0.42750781820782324,0.0022454284281263883,0.42521638178751126,1.1730601947462325e-05
14,rhombus,100,100,10.0,0.03578968008336947,0.13191583577276828,346.4866285289183,0.1366846331088389,0.0003944874689368597,0.9004421986618547,7.500373339674121e-06
14,disk,100,97,10.488088481701515,0.27700367012283333,-0.1027833707931286,335.78457436198994,0.29545804198416603,0.0008799035588384408,0.8895795928269359,7.889751582714352e-06
14,rhombus,225,225,15.0,0.1321870245976755,-0.08062204064502776,780.0338995406289,0.1548332099704549,0.00019849548854432864,2.281119922540765,3.749049402022518e-06
14,disk,225,223,15.748015748023622,-0.019492466470512504,-0.15862264601254047,772.8267986222345,0.15981583174743288,0.000206793853464122,2.332114684540058,3.904680979859685e-06
14,rhombus,400,400,20.0,0.14098106255326526,0.05886809054542477,1386.7630364025395,0.15277798297893588,0.00011016877358893535,3.8332577869874203,1.993257983325477e-06
14,disk,400,397,20.97617696340303,0.17482608100278485,-0.06086520173000562,1376.0213520992843,0.18511815518858912,0.00013453145542121812,3.938285472337056,2.0799689287188137e-06
15,rhombus,4,4,2.0,0.15328204158778247,-0.005841460708254059,13.962950571207816,0.15339330799133563,0.010985737377573978,0.028777612180131737,0.00014760475705697662
15,disk,4,7,2.8284271247461903,-0.21663487555566308,-0.09107916830856377,24.449514343894986,0.23500230681165094,0.009611737211063693,0.0737226822933934,0.00012332770626191671
15,rhombus,16,16,4.0,-0.031174152439923386,-0.0558725978576374,55.684312561256476,0.06398105166147904,0.0011489959868157768,0.136649545521958,4.406994074223234e-05
15,disk,16,19,4.69041575982343,0.0940513792170461,0.11548641200372979,65.84448080813071,0.14893882398529887,0.0022619788653099587,0.2039658348469222,4.7045563224323064e-05
15,rhombus,49,49,7.0,0.029304626899007147,0.01503844152279786,169.74596103173516,0.03293806128363696,0.00019404326962147255,0.44770079017145,1.5537779790812597e-05
15,disk,49,55,7.615773105863909,0.004669230794787982,-0.07417363946296694,190.85483715508659,0.07432045820228239,0.0003894083027190471,0.5976993980112154,1.640878692157933e-05
15,rhombus,100,100,10.0,0.02111054406014068,-0.07914849666581315,347.62955142875165,0.08191544173703379,0.00023564004095843604,0.8820996879976748,7.2993517493467415e-06
15,disk,100,97,10.488088481701515,-0.05014654657060458,-0.24214901695280194,336.14656748639646,0.24728692352036363,0.0007356520858430931,0.9134753675374431,8.08424522985412e-06
15,rhombus,225,225,15.0,0.053983043756100635,0.060605062927401185,779.0861369480826,0.08116121404715021,0.00010417489183555926,2.1934386335037086,3.6137202998710792e-06
15,disk,225,223,15.748015748023622,-0.24547459440835961,0.33967428420717694,772.6897513592914,0.4190899615256928,0.0005423780512015889,2.2684707410222447,3.799468760873379e-06
15,rhombus,400,400,20.0,0.1282438327454578,-0.20485635484766346,1385.1889613463395,0.24168700163375928,0.00017447944531614714,4.0844143199946545,2.1286866976293044e-06
15,disk,400,397,20.97617696340303,0.33944774838136604,0.2778754910103273,1375.1935898019128,0.4386793389087406,0.0003189946071315889,4.337845574303831,2.2937517272060703e-06
16,rhombus,4,4,2.0,-0.06210034603475556,-0.031562504594371904,13.779207355887,0.06966092645024274,0.005055510426039199,0.013658539578852182,7.193757506794312e-05
16,disk,4,7,2.8284271247461903,-0.022747179951792873,-0.06362233488323746,24.43531898544578,0.06756652789476504,0.0027651174897699994,0.04179232751180579,6.999395485776201e-05
16,rhombus,16,16,4.0,-0.003765505172126815,-0.05177820890755068,55.3360260196418,0.05191494916568131,0.0009381763183943466,0.08576825643455982,2.800984127064987e-05
16,disk,16,19,4.69041575982343,-0.002529253698136724,0.017404928729682467,65.72677408442105,0.01758774199136616,0.00026758869937502244,0.11428528416894296,2.6454872808230534e-05
16,rhombus,49,49,7.0,-0.0748187564253131,0.08841572775966922,169.32062900358787,0.11582394928641603,0.0006840510218277168,0.29430656904521796,1.0265502415920496e-05
16,disk,49,55,7.615773105863909,-0.17002339545343803,-0.031814057151877434,190.02506518948272,0.17297424442378437,0.0009102706753517164,0.365678196815354,1.0126917835720115e-05
16,rhombus,100,100,10.0,0.04695090183105899,-0.011381229714540364,345.5665387208068,0.04831065692541217,0.00013980131613507797,0.7402885021556993,6.19922840907137e-06
16,disk,100,97,10.488088481701515,-0.2831987872629278,-0.29103677437945324,335.52775016812205,0.4060836824453672,0.0012102834482152127,0.7741206517319494,6.876251679751001e-06
16,rhombus,225,225,15.0,-0.050108882452108094,0.06643694311083825,779.098235962559,0.08321518797979095,0.00010680962186620843,2.1884616983083385,3.6054087476465897e-06
16,disk,225,223,15.748015748023622,0.16138027923085518,0.020152710318305317,772.1127371056889,0.16263371808392724,0.00021063467841959133,2.151981985407436,3.60975060463176e-06
16,rhombus,400,400,20.0,-0.06266671359963993,-0.09811427559761868,1385.68971294239,0.11641962063769479,8.401564906654894e-05,3.5433648193161984,1.8453718149134373e-06
16,disk,400,397,20.97617696340303,-0.03781939540618762,0.6034774193648722,1375.1404938098194,0.6046613121013907,0.0004397087532679514,3.8832831122367644,2.053548253595421e-06
17,rhombus,4,4,2.0,0.06477939003994981,-0.11247524565919191,13.616989449109827,0.1297961873863925,0.009531929790463162,0.05641820621368873,0.0003042685549829175
17,disk,4,7,2.8284271247461903,-0.23688747239076102,0.06197745266465604,24.336135587367167,0.2448609385232427,0.010061619588047884,0.0926897368823045,0.00015650507197362038
17,rhombus,16,16,4.0,-0.07249122543321507,0.08432160696208893,55.3517471149217,0.11119852141767989,0.0020089432983354384,0.18038212968096065,5.887498957436206e-05
17,disk,16,19,4.69041575982343,0.23028263642838498,0.04163015493187891,65.77071762642342,0.2340153038586579,0.0035580469896628,0.2242285465618265,5.1835314859892066e-05
17,rhombus,49,49,7.0,-0.00731382595333141,-0.02943241163152227,169.75878615337624,0.03032752717454873,0.0001786507070517573,0.4430884322323235,1.5375381116572127e-05
17,disk,49,55,7.615773105863909,0.2432470358044938,-0.08391989970171199,190.5103773376452,0.25731628396511963,0.0013506680715301563,0.5572021354869405,1.5352372445793148e-05
17,rhombus,100,100,10.0,-0.007478915622419979,0.02300754183127124,346.7216160642608,0.024192584814462747,6.977524242382089e-05,0.8659557192610308,7.203338911061369e-06
17,disk,100,97,10.488088481701515,0.1860409482095533,-0.07367008579416501,336.22080502143075,0.20009626671087427,0.0005951335066791007,0.8389199970851194,7.421152896204883e-06
17,rhombus,225,225,15.0,0.01982371801388272,0.007111373931113385,779.6964620894885,0.021060660841532425,2.7011358734516382e-05,2.148577473069411,3.5342713553131016e-06
17,disk,225,223,15.748015748023622,0.18655590293943813,0.009579536852591691,772.1691065660386,0.1868016928399184,0.0002419181125630056,1.9309418652827057,3.238503378776493e-06
17,rhombus,400,400,20.0,-0.23755291255182032,0.001007472326399493,1385.3858188151612,0.237555048909387,0.0001714721239983197,3.6505351760344475,1.9020199245411363e-06
17,disk,400,397,20.97617696340303,0.10216570044393514,0.33470340577691365,1375.5948653798373,0.3499488536713118,0.0002543981970844896,3.719266889056807,1.9655144981563974e-06
18,rhombus,4,4,2.0,0.04048013508054815,0.07097199766791244,14.04655661721717,0.08170474765344786,0.005816710093440308,0.06222186963906724,0.00031535760491444953
18,disk,4,7,2.8284271247461903,-0.04427246108069349,-0.0019049649724656864,24.28340038484604,0.044313425749854196,0.0018248443400664684,0.06151184272334845,0.00010431331239646391
18,rhombus,16,16,4.0,-0.02008186068382445,-0.10432887254073567,55.255426641391566,0.1062440340637798,0.0019227800873442705,0.13460387251681605,4.4086709082456296e-05
18,disk,16,19,4.69041575982343,-0.07209842937349009,-0.04663307448393847,65.68297804232533,0.08586516845583367,0.001307266677228051,0.15687950347627694,3.6363069457096986e-05
18,rhombus,49,49,7.0,-0.03621610587288737,-0.11499503528605448,169.527872932594,0.12056311403176803,0.0007111698621954937,0.5203828138308008,1.81067589168927e-05
18,disk,49,55,7.615773105863909,-0.24848813776594003,-0.23601090560115712,190.2994317572735,0.3427061455140002,0.001800878449028272,0.5514431998383033,1.5227401630469964e-05
18,rhombus,100,100,10.0,0.16693396587510545,0.12089102684772524,345.98314628825665,0.2061106240228492,0.000595724462980424,1.0703929891357762,8.941973293131387e-06
18,disk,100,97,10.488088481701515,-0.37910893176108207,-0.12308610648324153,336.2907100384624,0.39858972860603503,0.0011852534628757582,0.999597906877012,8.838846620227609e-06
18,rhombus,225,225,15.0,-0.008731691804987562,0.0048705701622812625,778.6187530558703,0.00999824462008164,1.2841001556719774e-05,2.416595026772205,3.986154782757632e-06
18,disk,225,223,15.748015748023622,-0.12735180399646584,-0.12088736667024194,772.4262205231494,0.17559110854943588,0.00022732411702765788,2.3600330841622568,3.95552447094369e-06
18,rhombus,400,400,20.0,0.017387886850162904,-0.09149666596081511,1385.9414333004556,0.09313419614222829,6.719922927799353e-05,4.324171786645699,2.2511953452738132e-06
18,disk,400,397,20.97617696340303,-0.4141517163485102,0.11980301382597391,1374.6550506393019,0.43113154173199086,0.0003136288929586279,4.237508270752507,2.2424516853844815e-06
19,rhombus,4,4,2.0,-0.05882115232698082,-0.06856673785906664,14.03647793798492,0.0903400548024399,0.006436091389989328,0.026331372183444533,0.00013364637911739857
19,disk,4,7,2.8284271247461903,0.1515051246803525,0.03401122243124849,24.426408900399604,0.15527577420730193,0.006356880982401047,0.046146908411667846,7.734341877765419e-05
19,rhombus,16,16,4.0,-0.09362090426215808,0.10319877830668091,55.22708100374821,0.13933722244560368,0.0025229872720621787,0.13538227969996852,4.4387189163067324e-05
19,disk,16,19,4.69041575982343,-0.12507181071308482,-0.007483114570019447,65.98342323458834,0.12529547014444598,0.0018988931462223138,0.16685267530043738,3.832335201150573e-05
19,rhombus,49,49,7.0,0.05972559918103215,0.16171527907324978,170.06680480576955,0.1723919333474521,0.0010136718540948544,0.4282252772294977,1.4805844865466814e-05
19,disk,49,55,7.615773105863909,-0.1399799335554044,0.1550574651297623,190.6125075104039,0.2088951873324105,0.0010959154258070327,0.5353049412122873,1.473324677485535e-05
19,rhombus,100,100,10.0,0.059331649220379035,-0.06421858419018198,346.6025744195309,0.08743152265974552,0.0002522529522643349,1.0219009101029939,8.506388576414743e-06
19,disk,100,97,10.488088481701515,0.0736317289544246,-0.14880692905943643,335.62140238039956,0.16602750869936583,0.0004946868927959104,1.0138241609923806,9.00043171719883e-06
19,rhombus,225,225,15.0,-0.08548884818075253,-0.08762547088368025,778.7413541167956,0.12241963204837061,0.0001572019148606947,2.0969496746420413,3.4578132316526397e-06
19,disk,225,223,15.748015748023622,-0.48443827949653917,-0.3492040088738919,772.3317815988435,0.597179944786464,0.0007732168467160723,2.221438516608833,3.724144165598462e-06
19,rhombus,400,400,20.0,-0.06569371706280158,0.008132389389609862,1385.6624852967911,0.06619516763867032,4.777149438702757e-05,3.918198620289735,2.0406641212765118e-06
19,disk,400,397,20.97617696340303,0.25895208632772615,0.40636926869124707,1374.5121958563905,0.4818632228653076,0.00035057035093463283,3.7861807509249426,2.0040296740508195e-06
20,rhombus,4,4,2.0,0.06540317532608197,-0.12357008544266235,13.7255028664482,0.13981109168818148,0.010186227276958117,0.0616583928093236,0.0003272922114434723
20,disk,4,7,2.8284271247461903,0.19914619950841894,0.06806625318858862,24.164212770445374,0.2104571775962513,0.008709457228983518,0.13835664147586502,0.00023694890660319004
20,rhombus,16,16,4.0,-0.1382165496467782,-0.06608088111855319,55.31272352290972,0.15320084022506097,0.0027697215119340023,0.23536154394304282,7.692817297725985e-05
20,disk,16,19,4.69041575982343,-0.032219533889832785,0.040253659489559904,65.7510026439312,0.05156021204746466,0.000784173776431737,0.32321187673789653,7.476228239343779e-05
20,rhombus,49,49,7.0,-0.07573258125179505,0.06080612280379116,169.81113305244352,0.09712264634723186,0.0005719451051377005,0.6449783721096963,2.2367262376718104e-05
20,disk,49,55,7.615773105863909,-0.024089571699814627,-0.0166620204337537,190.3536775905348,0.029290448777977703,0.0001538738265986312,0.6861295019413541,1.8935795292277086e-05
20,rhombus,100,100,10.0,0.051405778321251816,-0.0038879397308485553,345.7548804281315,0.05155259566854412,0.00014910157046723113,1.1299026264805043,9.451579249226655e-06
20,disk,100,97,10.488088481701515,0.14474974123518036,0.2285310056470261,335.91491373007494,0.27051600346318283,0.0008053110844627651,1.150344906177913,1.0194583847225689e-05
20,rhombus,225,225,15.0,-0.07600090812230231,-0.0805049507195153,778.7827670168981,0.11071217243720866,0.0001421605319558983,2.562344818060004,4.224787866785858e-06
20,disk,225,223,15.748015748023622,0.01497402411816573,0.36657300014366956,771.4602762914662,0.36687870724889743,0.000475563964242647,2.5897157524936034,4.3513594629002115e-06
20,rhombus,400,400,20.0,0.029757714915455757,-0.013003260955459839,1384.789031133811,0.03247470388572195,2.345101178273555e-05,4.408359592494568,2.298845494219881e-06
20,disk,400,397,20.97617696340303,0.17622847349587145,-0.09345064248759115,1374.9495733901845,0.1994730494378342,0.0001450766292075699,4.1370244414449795,2.1883387238418773e-06
21,rhombus,4,4,2.0,0.004246159560997942,-0.004692167141593449,13.81737029628139,0.006328214874836621,0.0004579898156554223,0.04615338351686242,0.00024174235671647632
21,disk,4,7,2.8284271247461903,-0.029439083477146077,-0.12906859165804774,24.08223901813451,0.13238338637671362,0.00549713779840096,0.04714087576074556,8.128378555451792e-05
21,rhombus,16,16,4.0,-0.09035149210402249,-0.002034119720415728,55.12708536202959,0.09037438668372927,0.0016393826390462011,0.18507297467659575,6.0899390015355204e-05
21,disk,16,19,4.69041575982343,0.08777266507535408,0.19846873386352418,65.78102914047406,0.21701124177291062,0.0032989943241764656,0.20704685972289688,4.784838903959475e-05
21,rhombus,49,49,7.0,0.015000292730676712,-0.10149543816784562,169.6229982031515,0.10259791786819539,0.0006048585330706009,0.543246340198662,1.8881102000357932e-05
21,disk,49,55,7.615773105863909,0.23914413869521667,0.05536950248288322,190.64845212068178,0.24547036659743482,0.0012875549938483129,0.6421748179760739,1.766797207377369e-05
21,rhombus,100,100,10.0,-0.049339983045722846,-0.11285031534199567,346.5257620941157,0.12316504211723424,0.00035542824110082434,1.101881643335435,9.176221609679883e-06
21,disk,100,97,10.488088481701515,-0.12005041369776404,0.2447684622931538,335.6476257914803,0.2726237369752666,0.0008122319838622453,1.161757986602973,1.031213304760768e-05
21,rhombus,225,225,15.0,0.1204274210596763,0.01880904317529919,779.6012224119165,0.12188742284688292,0.00015634585906598473,2.4070901582011643,3.960475530316356e-06
21,disk,225,223,15.748015748023622,-0.05633300317959744,-0.005347962100695512,772.8110815548446,0.05658628761336982,7.322137190310725e-05,2.4043039203653858,4.025711819760165e-06
21,rhombus,400,400,20.0,0.03841379305335657,0.0623313089245192,1385.4795456340098,0.0732175632549319,5.284636895987286e-05,4.304843513174324,2.2426274407655246e-06
