eta,realization,i,j,delta,W_real,W_imag,area
0.15,18,-10,1,0.08953833268953006,-0.07718908426498361,0.04537574562642721,3.499924175909351
0.15,18,-10,2,0.22460169633976573,0.13919482012283435,0.1762688970002142,3.4582152559037036
0.15,18,-10,3,0.21155764126494306,0.06846725743725379,-0.2001721015441641,3.6264872318159442
0.15,18,-10,4,0.23353668582081885,-0.2033780900191422,0.11478996525976276,3.511539212007855
0.15,18,-10,5,0.30414582334185347,-0.029075000985570476,-0.30275291274235994,3.3785401220954157
0.15,18,-10,6,0.16422199954661182,-0.12950832372876642,0.1009775183892554,3.0653261805940484
0.15,18,-10,7,0.06793075738725424,-0.06773080442361135,0.005208256074398107,3.4220011523424665
0.15,18,-10,8,0.22928021465540768,0.20781429382572592,0.09686400835266246,3.584383090610629
0.15,18,-10,9,0.34949882420372796,-0.12182095317918185,0.32758065188027197,3.6387854093761898
0.15,18,-9,-10,0.329881265543088,0.09415032076098129,0.3161603492800982,3.9408608419507245
0.15,18,-9,-9,0.2631031710584775,-0.045027836034924995,-0.25922147403916673,2.9858403048547912
0.15,18,-9,-8,0.20613150704669014,-0.0982026442656303,-0.18123586526010171,3.00009880152636
0.15,18,-9,-7,0.40506581108277534,0.3968092945011552,0.08136765392735712,3.7531294073988093
0.15,18,-9,-6,0.4305059268997935,-0.41535763689819216,0.11319623035331117,3.408703478593643
0.15,18,-9,-5,0.2525336275806581,0.25251470952541366,-0.0030910406568801507,3.4231160671486984
0.15,18,-9,-4,0.3104453206583931,-0.2590740002692824,-0.17104665884829306,3.5429409019317433
0.15,18,-9,-3,0.5312860913018176,0.08363233976315687,0.5246623128799162,3.929871187459275
0.15,18,-9,-2,0.2696197074343048,-0.2451892553633086,-0.11214729462339412,3.1923673186650534
0.15,18,-9,-1,0.37830336403769677,-0.07052484318440788,-0.3716714701669376,3.2906358438663452
0.15,18,-9,0,0.1792427415014284,-0.0987359618159549,0.1495966918926558,3.377131820111118
0.15,18,-9,1,0.10622991246763998,-0.08358391177738067,-0.06556312984348364,3.4942174771598915
0.15,18,-9,2,0.2463220610224784,-0.17759057875984352,0.17069312839744133,3.3873559905838735
0.15,18,-9,3,0.1426514425837366,0.1354190294865023,-0.044845518440028244,3.44885498774745
0.15,18,-9,4,0.34849556178956115,0.329393166710783,0.11379498368234053,3.4914722994791685
0.15,18,-9,5,0.19120303978352,-0.09748818436245665,0.16448299709140146,3.4173093853746748
0.15,18,-9,6,0.27971397427159017,0.2497079084253757,-0.12603915214183248,3.566188903371615
0.15,18,-9,7,0.33000066309956866,-0.3130117052480381,0.10451846738194326,3.5415776456530526
0.15,18,-9,8,0.42238449056888605,-0.026929881642921316,-0.42152513489451093,3.6413107315382796
0.15,18,-9,9,0.2642581626441052,0.2537020127734384,-0.07394366260028273,3.4369172058377417
0.15,18,-8,-10,0.39323760210203706,-0.31248655247467827,-0.2387215244368428,3.63286974941401
0.15,18,-8,-9,0.5789952440865788,0.3390347991477083,0.46935157147041706,3.153590085029876
0.15,18,-8,-8,0.24437803040524692,-0.2388580770315336,-0.05164727274063696,3.84639503201355
0.15,18,-8,-7,0.3441630464105333,-0.12683021089913193,0.3199410885114018,3.928168814020945
0.15,18,-8,-6,0.33246932221278747,-0.021587652309201122,-0.33176772519400877,3.3603965259841226
0.15,18,-8,-5,0.0912987162751094,-0.040478878493616754,-0.08183468695719398,3.3208476885296174
0.15,18,-8,-4,0.08522626685739566,0.05550182061155784,0.0646766145623785,3.5216463000083937
0.15,18,-8,-3,0.3028792831192587,0.029198939550702185,-0.30146854242516,3.727697026144076
0.15,18,-8,-2,0.33347635276604315,0.04231202506974041,0.3307811518037872,3.764103854512623
0.15,18,-8,-1,0.14183029569238187,0.01334341265412542,0.14120122561412207,3.153602916554165
0.15,18,-8,0,0.29178173756113135,0.2865491476165536,-0.05501062056021078,3.368420707388645
0.15,18,-8,1,0.0977421629601571,-0.004996919406042188,0.09761434943992314,3.3809205051728934
0.15,18,-8,2,0.30983890635403566,0.09124937696904611,-0.296097448643898,3.484623200979898
0.15,18,-8,3,0.4218087466153822,-0.42179532095664074,0.0033654034415134815,3.252233763926337
0.15,18,-8,4,0.10448532196034468,0.04672292049317006,-0.0934566809048224,3.254707722641486
0.15,18,-8,5,0.05673648432205938,0.0411568414536565,-0.039053079965424904,3.7585650797899346
0.15,18,-8,6,0.20231017631124049,-0.00957565564180518,-0.20208343390321432,3.5170161903679102
0.15,18,-8,7,0.23249692806782213,0.07231944732488937,0.22096316231353275,3.5949679194686346
0.15,18,-8,8,0.3160853036889353,-0.057357008523596154,0.3108377274098988,3.5489021728065238
0.15,18,-8,9,0.23965426721431754,-0.1851015284051587,-0.15222217964575901,3.3479412985987937
0.15,18,-7,-10,0.14013392180918705,0.009812379747453637,0.1397899611750254,3.3455739849778445
0.15,18,-7,-9,0.17328752775194156,-0.14017513450119035,0.10187982598116821,3.6934184038395914
0.15,18,-7,-8,0.3738156895477714,0.1721722991430359,-0.33180546885167034,3.810670765577942
0.15,18,-7,-7,0.14106819309842253,0.05894823814813721,-0.12816138390047266,3.466103609155203
0.15,18,-7,-6,0.4193599678367345,-0.05317960029441471,0.4159744135599608,3.1296165852247984
0.15,18,-7,-5,0.12980829843785893,0.12881511687963343,0.016026852673517195,3.329293719935661
0.15,18,-7,-4,0.22934247775262262,-0.05751537673741014,-0.22201340846999756,3.542418444258657
0.15,18,-7,-3,0.11997083193953434,-0.09665814789804772,0.07106478003331274,3.4606110486584285
0.15,18,-7,-2,0.3154983035492489,0.31338458840047245,0.03645928270715765,3.522626966591319
0.15,18,-7,-1,0.2070836836963373,-0.20698149102459595,0.00650495399520859,3.439368341438287
0.15,18,-7,0,0.15107534339740145,-0.0473069763262961,-0.1434775570376985,3.5223111378419962
0.15,18,-7,1,0.11503114045465938,0.03480629362705523,0.10963888542960837,3.6575916720069443
0.15,18,-7,2,0.05924639782887401,0.04033778085847395,-0.04339353743486396,3.7472505537284446
0.15,18,-7,3,0.25404869800522945,0.20974883268594935,0.14333934611624932,3.150395240946006
0.15,18,-7,4,0.29879704382578776,-0.28640985562120314,-0.08514145877345133,3.4703099293331485
0.15,18,-7,5,0.40908315768295433,0.05726603534637764,0.4050550963703139,3.393334927825383
0.15,18,-7,6,0.21795344506371683,0.024863025334280753,-0.2165306772408232,3.511310910891192
0.15,18,-7,7,0.286493436980918,-0.06798748259935339,-0.2783095248872052,3.5372095404744384
0.15,18,-7,8,0.10832492603050763,0.06896250580052588,0.08353719167668605,3.160006481673655
0.15,18,-7,9,0.07264707424776719,0.06014882868618887,0.040739609772801,3.1765425785058725
0.15,18,-6,-10,0.18325079738252306,-0.1228183632345452,-0.1360018543760262,3.3783720243705586
0.15,18,-6,-9,0.25048927959367756,0.08152211811265708,-0.23685232413845037,3.4474226783042776
0.15,18,-6,-8,0.20361734831932807,0.05496619773415867,0.19605800581267763,3.3395369978917104
0.15,18,-6,-7,0.15913496022150367,0.15810416965120533,0.018083337734014826,3.289546269508428
0.15,18,-6,-6,0.0972944030016285,0.026375502148320074,-0.09365112781951568,3.222803949441028
0.15,18,-6,-5,0.39909590460449695,-0.39639139087924447,0.04638325461736981,3.4634557418620564
0.15,18,-6,-4,0.2735724644039324,0.27356844613283293,-0.001482754365401795,3.3025289070376265
0.15,18,-6,-3,0.11916115983748063,-0.11532825324698992,-0.029979593339666377,3.1517117873539355
0.15,18,-6,-2,0.14812806242478904,-0.03571901602888605,0.14375699903535266,3.65421004727732
0.15,18,-6,-1,0.28824716105624415,0.14994394004774847,-0.24617725463564166,3.641255671119616
0.15,18,-6,0,0.24151323854721493,-0.19981324878588236,0.13565879994749708,3.212820623291055
0.15,18,-6,1,0.21509298577238037,0.17321718024913935,-0.12751784579036218,3.465692277135386
0.15,18,-6,2,0.23443256559252265,0.07312167894208388,0.22273717219849776,3.447855639271716
0.15,18,-6,3,0.23064628481074734,-0.20662523677710531,-0.1024876588853777,3.396389469296503
0.15,18,-6,4,0.510768281571838,0.3889540221707044,-0.33105740604475153,3.173495453592193
0.15,18,-6,5,0.14185256914785593,-0.0662285141388268,0.12544295631405722,3.4930721509472455
0.15,18,-6,6,0.2361344976554386,0.0015253235525025666,0.23612957114907596,3.9350233364289853
0.15,18,-6,7,0.316101528240044,0.3130113372553862,-0.04409171016513436,3.5563941250975413
0.15,18,-6,8,0.28450370502718103,-0.26172548693482733,-0.11154428565785324,3.368926960605066
0.15,18,-6,9,0.2677644521657925,-0.1548905737652344,0.2184186622116422,3.576526310162234
0.15,18,-5,-10,0.13994961078177579,0.024595198531147222,0.13777144031759261,3.495227652580757
0.15,18,-5,-9,0.332555414520958,0.11915070409203254,0.3104773960235738,3.602181734049789
0.15,18,-5,-8,0.3024074895619254,-0.1790992659136208,-0.2436672786657006,3.874684841505937
0.15,18,-5,-7,0.20882867258661292,-0.18920941937940716,-0.08836973527398616,3.5836355822919783
0.15,18,-5,-6,0.3068851195216942,0.29999753539284457,0.06465257413331282,3.4311642885141436
0.15,18,-5,-5,0.32526548056796,0.3113958550942031,0.09396943268561364,3.7186055606820556
0.15,18,-5,-4,0.48652876270771656,-0.46096134604559946,-0.15564342065673925,3.4747042844311555
0.15,18,-5,-3,0.199594849907962,0.09038496792688067,-0.1779569096231968,3.256896302789141
0.15,18,-5,-2,0.11428079886713678,-0.11250703958676178,0.020056595751367978,3.6395737437484184
0.15,18,-5,-1,0.2614957895732836,0.2089900501790498,0.15717253860236924,3.5168075377296377
0.15,18,-5,0,0.19867463500707822,-0.03845472143699036,0.19491753383007704,3.5676011602729742
0.15,18,-5,1,0.32623003028390773,-0.0949962336998289,-0.3120925315381431,3.57867110639658
0.15,18,-5,2,0.29497707707940113,-0.2826830947352077,-0.0842718455549214,3.3775814199879517
0.15,18,-5,3,0.3612175452994411,0.04685983717282882,0.3581651444407869,3.4018744996400114
0.15,18,-5,4,0.4698659446744929,-0.41434268450863376,0.22157198775800246,3.4224191751858477
0.15,18,-5,5,0.5872060656796506,0.22842572246764803,-0.540955315054864,3.772269308525481
0.15,18,-5,6,0.29867077194529607,-0.2011081468570577,0.22081608474501846,3.7542076760176135
0.15,18,-5,7,0.051314744927441196,0.0019321830948082486,0.05127835523353386,3.5693680799930325
0.15,18,-5,8,0.4532926412236054,0.448708183363256,-0.06430540234163004,3.228678227840079
0.15,18,-5,9,0.1721579601633394,-0.1714743975043782,-0.015326260082370036,3.735570801343423
0.15,18,-4,-10,0.3126999253474364,0.06281201784357382,-0.30632644960354116,3.7363417831407415
0.15,18,-4,-9,0.2321025974792377,-0.20510078825734945,0.10865211646729643,3.5168405957938402
0.15,18,-4,-8,0.16758344940286343,0.13372453319333388,0.10100476095703126,3.896741092467158
0.15,18,-4,-7,0.22745510464909086,-0.11038653583708413,0.19887342038798705,3.408940260626375
0.15,18,-4,-6,0.39653411431189595,-0.20025746447805082,-0.34225173737169245,3.7329547587735328
0.15,18,-4,-5,0.3162880888739655,0.26815888475630123,0.1677169272607934,3.5968613919418813
0.15,18,-4,-4,0.12133437417430509,0.10425297044721749,0.062075345421526804,3.632413767033593
0.15,18,-4,-3,0.11721141841164837,0.018499255171155582,0.11574236114829772,3.5458564463432563
0.15,18,-4,-2,0.15520402878976589,-0.1424829587374692,-0.06153776906901265,3.7546863058729603
0.15,18,-4,-1,0.018547170575728782,-0.01139893658369484,-0.014630850321361466,3.6257276102237235
0.15,18,-4,0,0.2644506911751603,-0.126501037803199,-0.2322319002586286,3.7208867377614907
0.15,18,-4,1,0.5451073384447617,0.4047739415967859,0.36510281651958487,3.497770372784169
0.15,18,-4,2,0.16792796823709602,0.10392540045170451,-0.13190645798137401,3.408781308883324
0.15,18,-4,3,0.3145861427946774,0.2199828761334195,-0.22488213678836688,3.733568344697606
0.15,18,-4,4,0.2516808124918449,-0.21327380520745898,0.13363201483509113,3.676863947803797
0.15,18,-4,5,0.26346223812302244,-0.1500599860656182,0.2165510367067741,3.463437924112356
0.15,18,-4,6,0.4545014795723117,0.2295254014510788,-0.39228775793050386,3.522788642421173
0.15,18,-4,7,0.5923958050315978,-0.5696405789903709,0.16261119453023465,3.162764081086794
0.15,18,-4,8,0.45157977326469234,0.26741167499730256,0.3638891145622908,3.2751232113427324
0.15,18,-4,9,0.7395519800013225,0.2610770366669328,-0.6919363497093426,3.720483257999263
0.15,18,-3,-10,0.2693273452731256,0.09481607780530776,0.25208556146968675,3.2765156834054032
0.15,18,-3,-9,0.4391750306886451,-0.1604050716525478,-0.40883360988122464,3.231981844866195
0.15,18,-3,-8,0.11387101551271316,0.11379083587192129,0.004272451926707943,3.271961530656598
0.15,18,-3,-7,0.19309121497273088,0.12976747539137,0.14298468320136792,3.550820456749249
0.15,18,-3,-6,0.12119756736325282,0.08487805525861525,0.08651338665365993,3.356912482750605
0.15,18,-3,-5,0.5227984903676461,-0.514178243053141,-0.09454626328668353,3.1987132399833778
0.15,18,-3,-4,0.24629488951968126,0.16048502421014366,0.18683075123699955,3.7478119388131432
0.15,18,-3,-3,0.07412964011387904,-0.04637171984934563,-0.057834826373276416,3.463569562410028
0.15,18,-3,-2,0.2014392698986478,-0.034827237760540974,-0.1984057533623232,3.340408772046568
0.15,18,-3,-1,0.14914681798976215,0.14311281907014628,0.041993979738372156,3.15057551530054
0.15,18,-3,0,0.0624181363791677,0.043841612201590774,0.04442900841357711,3.380880079505591
0.15,18,-3,1,0.2815131657397922,-0.2813811909320596,0.008619041390754756,3.368509768983097
0.15,18,-3,2,0.1500226724385714,-0.03413828617491799,-0.14608689079671144,3.470260143422789
0.15,18,-3,3,0.2064302963684433,0.013664622460467957,0.2059775360367635,3.3504613553545006
0.15,18,-3,4,0.39392043899677803,0.3512197446069498,-0.17837601648664325,3.585395289983272
0.15,18,-3,5,0.34190373104459515,-0.0059474963239747325,0.341851998077664,3.5880457906069845
0.15,18,-3,6,0.08864958242602107,-0.05164768136569764,0.07205043701363145,3.489885996247614
0.15,18,-3,7,0.4419115994204535,0.32319256651496797,-0.30138418447524973,3.044063929998069
0.15,18,-3,8,0.5827600995980339,-0.5799896273783602,0.056757077241707865,3.488679764599965
0.15,18,-3,9,0.3719180599136669,-0.1053420321623939,0.3566876778777802,3.3279802053729215
0.15,18,-2,-10,0.28106050019106416,0.06318990234572563,0.273865005083141,3.3554653251771422
0.15,18,-2,-9,0.14626609190479778,-0.1459984730605668,-0.008843953023716322,3.4024903654348977
0.15,18,-2,-8,0.3252316591186873,-0.26919616034696414,0.18250769668029232,3.4082207013238057
0.15,18,-2,-7,0.2511326041176914,0.08285635887309795,-0.23707047189649222,3.7453588394458635
0.15,18,-2,-6,0.16057843182409615,0.08173056093951514,0.13822282074823278,3.034336616431998
0.15,18,-2,-5,0.4846573310021124,0.26819292581321896,-0.40368958747760186,3.520725040945482
0.15,18,-2,-4,0.0880068884151154,-0.08355865011115116,-0.027625430315432076,3.399931345833491
0.15,18,-2,-3,0.21081384956557658,0.04410160451673795,0.20614928485858686,3.3210497314527077
0.15,18,-2,-2,0.19330337508933254,-0.0742705800657597,0.17846589522265244,3.2481833496360113
0.15,18,-2,-1,0.11997719488723017,0.10845213521898778,0.051309469491028714,3.495637617001117
0.15,18,-2,0,0.40759205625074063,-0.1715476155857414,-0.3697332821177364,3.504780574336444
0.15,18,-2,1,0.2006521850857917,-0.02051189629520689,0.1996010057341332,3.235078043156056
0.15,18,-2,2,0.23750543093706766,0.23605338818466182,0.026222655303068887,3.287740831002817
0.15,18,-2,3,0.15961965626956584,-0.09578352032880666,-0.1276869292489855,3.44034323412254
0.15,18,-2,4,0.38011769168716836,-0.359215243486557,0.12431358888100186,3.2336087790688377
0.15,18,-2,5,0.7581235551675581,0.19837496560543988,-0.7317094354461599,3.4015066477113463
0.15,18,-2,6,0.3311262264750285,-0.1261937109979958,0.30613677525600574,3.4506479729436963
0.15,18,-2,7,0.29257928924467924,0.22967317269466792,0.1812536185550151,3.451218557367051
0.15,18,-2,8,0.24565105043596175,0.13221505857328575,-0.20703530343097054,3.519781279863887
0.15,18,-2,9,0.12922222895538263,0.09453804773171548,0.08809620869976875,3.3163395592022766
0.15,18,-1,-10,0.27032127237922143,0.19090932569949715,-0.19138239120066547,3.1593264090541715
0.15,18,-1,-9,0.2734539696291049,0.23535389371951565,0.1392322456077555,3.229489382188088
0.15,18,-1,-8,0.2657084701194052,0.012987924489246794,-0.26539085310284616,3.7336192934452557
0.15,18,-1,-7,0.17796648370869741,0.17458356477511794,0.034534739524864966,3.437051171411465
0.15,18,-1,-6,0.4574385110231113,-0.37391458792388077,0.2635106682940096,3.3645598243045676
0.15,18,-1,-5,0.04129724283769714,-0.02826171045165715,0.030112090401405556,3.6343811444055625
0.15,18,-1,-4,0.3712359824004914,0.10116184896285008,0.3571868347843681,3.118144129384928
0.15,18,-1,-3,0.3131428105445795,0.08498637569289125,-0.30138967424639007,3.5437494167722194
0.15,18,-1,-2,0.239351429543459,-0.04506967029116904,-0.23506984418326127,3.7223438794729815
0.15,18,-1,-1,0.1461237347518536,-0.1197626382614998,0.083720107109793,3.4558826431033722
0.15,18,-1,0,0.3414944951808447,0.17396407710832928,0.29386219579024997,3.3731025566371655
0.15,18,-1,1,0.1140206687684395,-0.08378121587307596,-0.07733964554632533,3.4936482022638295
0.15,18,-1,2,0.13434743345258138,-0.11033420763359647,0.07665243310660275,3.683092687442218
0.15,18,-1,3,0.31906983194568567,0.20662671159532975,-0.24312745569587269,3.1704632299442794
0.15,18,-1,4,0.4901880794306082,0.25780178645401186,0.41692036663730925,3.09477173149807
0.15,18,-1,5,0.3880301663333443,-0.3818457351394615,0.06900177200976121,3.479386577146097
0.15,18,-1,6,0.17821050002483063,0.17413280667479913,0.03790445829526101,3.5313053271925403
0.15,18,-1,7,0.1716593913178028,0.035908322484733635,-0.16786166627294907,3.545184963737512
0.15,18,-1,8,0.13577788649406664,0.09497578748711755,-0.09703212999825123,3.6107898458277607
0.15,18,-1,9,0.26795331115106547,-0.26738815128336535,0.017394065369654932,3.5157714753123934
0.15,18,0,-10,0.30753391171083544,-0.262698288525109,-0.15989595385170474,3.246973414172828
0.15,18,0,-9,0.15163276931829167,-0.14651001665443708,0.03908083610992508,3.5824778569071443
0.15,18,0,-8,0.2353258825663604,-0.16443937403085673,0.16833883471729405,3.6014404714751524
0.15,18,0,-7,0.21921859512801373,0.10298903513169266,-0.19352015681200496,3.304357354851706
0.15,18,0,-6,0.18629251440266462,0.17521849829873481,0.06327225913781853,3.2983545977778865
0.15,18,0,-5,0.3289372020370937,0.19895335994043784,-0.2619489329094554,3.2703645233211613
0.15,18,0,-4,0.28091169694323415,-0.25305766314535516,-0.12195573214465716,3.2114183993638488
0.15,18,0,-3,0.22556595635396146,-0.09451304133593919,0.20481036517546736,3.8629629242412475
0.15,18,0,-2,0.2643262367330483,0.13568464598020835,0.22684363837383892,3.4912712697724784
0.15,18,0,-1,0.27820263967078007,-0.11651412159282559,-0.2526285181630177,3.31466102067307
0.15,18,0,0,0.07907208700349647,-0.05899024451419965,0.05265497123010754,3.3303106788100756
0.15,18,0,1,0.11394037127005423,0.06579085974826482,-0.09302672185314254,3.45281072645699
0.15,18,0,2,0.14979990053331507,0.13322733800125652,-0.0684871273225125,3.568944331790985
0.15,18,0,3,0.37943340338115156,-0.3783642742769775,-0.028463723443356237,3.382436281836808
0.15,18,0,4,0.4476321519841377,0.41733014111945543,-0.161895326687232,3.723337555535384
0.15,18,0,5,0.17969507341535038,-0.1559470191107586,0.08927959811858951,3.541771836136266
0.15,18,0,6,0.2073974715539223,-0.06654013483122379,-0.19643350443242258,3.677751380634519
0.15,18,0,7,0.45448990161139075,-0.30026779214416965,0.3411749165275745,3.5631367527289806
0.15,18,0,8,0.23175674767426704,0.22617651519489224,0.05055070787682975,3.5341395870697205
0.15,18,0,9,0.21954417617215913,-0.08580699075489262,-0.20208118573657918,3.3702442185667754
0.15,18,1,-10,0.18464880792813182,0.17555214161659327,0.05724183647567305,3.5374548220046194
0.15,18,1,-9,0.25898674700950824,0.2589859451180785,-0.0006444826317593133,3.5794614345247555
0.15,18,1,-8,0.03360224943768383,0.014711886996606527,0.030210454287736277,3.7302373153280626
0.15,18,1,-7,0.16507151209853962,-0.15412493482418954,0.059110985205269986,3.2112143563890077
0.15,18,1,-6,0.0906619600818772,-0.015347513403089152,-0.08935348251875745,3.4059523429384173
0.15,18,1,-5,0.3831075267489565,-0.27462014791535694,0.267123850321625,3.5924211010671843
0.15,18,1,-4,0.25297474922309365,0.22423674309536334,-0.11710724482486623,3.6135367453339464
0.15,18,1,-3,0.1073786813051944,0.07087575618862241,-0.080664790234237,3.483536070769417
0.15,18,1,-2,0.1725670132206292,0.07518992300062655,0.15532498038322318,3.4718681244813188
0.15,18,1,-1,0.16491773591479317,-0.09832823321596917,-0.13239870910204313,3.5489927429331742
0.15,18,1,0,0.07053518400465164,0.008669037700733906,-0.07000042834092746,3.3059776305263324
0.15,18,1,1,0.061860235345817964,-0.0026710084771233156,0.061802543885790984,3.5639844387824775
0.15,18,1,2,0.14110584019222192,-0.1182842317683388,0.07693957792532258,3.6166829203629884
0.15,18,1,3,0.3586550785186121,-0.10372004078403041,0.3433301887206409,3.395838632725919
0.15,18,1,4,0.2965274389965634,-0.03331749368779313,-0.29464973560521734,3.463848791695485
0.15,18,1,5,0.36693589095179346,0.3266946573514282,0.1670704908911785,3.4830521402370267
0.15,18,1,6,0.09211534101090127,-0.024051790588301536,-0.08891989326945415,3.4146101097329455
0.15,18,1,7,0.2275336347729304,0.10696112295875038,-0.20082547928085315,3.2135304166967673
0.15,18,1,8,0.33204403973407,-0.12846664626974302,0.3061855076895792,3.5993563229470684
0.15,18,1,9,0.18861904920361666,-0.08050188596987473,0.17057723200289554,3.525208290318032
0.15,18,2,-10,0.03570040282496653,-0.03537666315136567,-0.004796922569698658,3.5413965124658877
0.15,18,2,-9,0.1817985880336691,-0.16361584023688502,-0.07925013207947258,3.6014528293186805
0.15,18,2,-8,0.23502994241467148,0.23207300168892608,0.03716444158783361,3.91564009520544
0.15,18,2,-7,0.3659993476823715,-0.33426977767917654,0.14906118956400216,3.3736483744584893
0.15,18,2,-6,0.5399890579297045,0.4064732014719392,-0.35548237532817584,3.654531974990194
0.15,18,2,-5,0.37853526190267844,0.06761688260328214,0.37244717973256736,3.7565300063149634
0.15,18,2,-4,0.4234259417701118,-0.15323358982567425,-0.39472648139318334,3.8238461503915153
0.15,18,2,-3,0.34550260260668847,-0.05486732318338294,-0.34111819836339063,3.107877723828491
0.15,18,2,-2,0.17855205789613326,0.15185650385247662,-0.09391719553227129,3.1973779852788597
0.15,18,2,-1,0.4537506202357434,-0.021934438459839,0.4532201515530542,3.34026826115589
0.15,18,2,0,0.05869671802903788,0.01863799465881888,0.05565905013992081,3.592011313805195
0.15,18,2,1,0.2270447142458051,0.1134160661413115,0.19668781916526745,3.6001958947496653
0.15,18,2,2,0.5757380076665012,-0.10830434695546565,-0.5654594785679539,3.257299611455474
0.15,18,2,3,0.5299123891145988,0.5228526110023086,0.0862107145615355,3.4097069077850004
0.15,18,2,4,0.42583771664989445,-0.42129646947728716,0.062024557455648166,3.8781882530712615
0.15,18,2,5,0.14393049373569566,-0.12521157244366643,-0.07097921634665745,3.556844315603563
0.15,18,2,6,0.09214886383183944,-0.09200044974358601,0.005227843960639245,3.238482030775523
0.15,18,2,7,0.19234189249927694,0.18012789931653872,-0.0674488213241291,3.299611457615684
0.15,18,2,8,0.20765083303340717,-0.06920780825896022,-0.19577831273013604,3.5246675426715957
0.15,18,2,9,0.2075875120175677,0.16294928417108023,0.12860834317328074,3.7093072028650416
0.15,18,3,-10,0.1807584181212502,0.0948841121575903,0.15385256248032575,3.433720875125409
0.15,18,3,-9,0.04467779653178648,-0.037962308776874565,-0.023557771865457572,3.470479943760731
0.15,18,3,-8,0.2780867259761673,0.16513500948781257,-0.2237468565267544,3.636270120529325
0.15,18,3,-7,0.17242677116094496,0.02651429530871674,0.17037600640134465,3.701717420622206
0.15,18,3,-6,0.4606085078811133,-0.45536537812248534,-0.0693005767640612,3.3733883948948327
0.15,18,3,-5,0.051197466105034,-0.02908258416292675,-0.04213530389094622,3.38682926657453
0.15,18,3,-4,0.8408160076183647,0.3804344194399274,0.7498274542671076,3.9358395873004
0.15,18,3,-3,0.30602045611903034,-0.28841921423806705,0.10228820274887696,3.41032041856937
0.15,18,3,-2,0.42607842616400715,0.061157817066685105,-0.4216663926068037,3.296017755979
0.15,18,3,-1,0.2177473943641834,-0.15662105626166278,-0.15127383279295947,3.3367745919697325
0.15,18,3,0,0.2022716149512982,0.12699525404478962,-0.15743573820802437,3.483309974425007
0.15,18,3,1,0.14151642193899122,-0.0634051252723693,0.1265175393675112,3.5883314981684507
0.15,18,3,2,0.5925108393711234,-0.4805217784804534,0.3466524414716493,3.5836574451387717
0.15,18,3,3,0.25111964571268525,-0.03917318427828187,-0.24804543554833725,3.6429907443713057
0.15,18,3,4,0.30644554559176024,0.2675406020292761,0.14943526584726954,3.281058717927886
0.15,18,3,5,0.26072083574729554,0.24817232461236705,0.07991152288163561,3.2332318804100777
0.15,18,3,6,0.14337061239599622,-0.1424251234848053,-0.01643826934749959,3.4470974662444496
0.15,18,3,7,0.19276389396629293,0.18215253917891472,-0.06307433144887198,3.3728140438804846
0.15,18,3,8,0.3051999708552891,-0.28212760358214073,-0.11640892365737154,3.334678976872051
0.15,18,3,9,0.2373275287379006,0.13503548346160477,0.1951660167732326,3.5172865904049093
0.15,18,4,-10,0.3495872652616414,-0.13462793539099271,-0.32262451091860944,3.4567937998972718
0.15,18,4,-9,0.10016027225964799,0.07655416463275921,0.0645874602109977,3.502285040089
0.15,18,4,-8,0.39756355831354745,-0.3685035898244826,0.14920417951719367,3.5560244900562408
0.15,18,4,-7,0.5151506184314049,0.5057035381063684,0.09820433400293327,3.627005939489365
0.15,18,4,-6,0.06546125116435955,-0.020478825155565872,0.06217550260553691,3.138453987685578
0.15,18,4,-5,0.36453157387171514,-0.07820062368004788,-0.3560448438124631,3.5683171201736443
0.15,18,4,-4,0.3403741839412724,-0.28081523439536005,-0.19234705411096403,3.352605341733138
0.15,18,4,-3,0.5038863094450955,0.15700833721374252,0.47880037060509284,3.6185593154151117
0.15,18,4,-2,0.13265912132565935,0.12669702409659633,0.03932310460737415,3.6476812636265685
0.15,18,4,-1,0.12284487458230889,0.08302606199194695,0.0905402465274564,3.46096425248019
0.15,18,4,0,0.12329226691502015,-0.09233171808871221,-0.08170579487301466,3.431591347176113
0.15,18,4,1,0.2111236288074209,-0.04733399430115748,-0.2057490695587993,3.332150386322715
0.15,18,4,2,0.4685665782748021,0.46811495165950623,-0.020567700624386953,3.4569611535370686
0.15,18,4,3,0.0773831588553285,0.004810556440044245,0.07723348898739557,3.160781215252901
0.15,18,4,4,0.1883550390683208,-0.18287999866809068,0.04508355387042828,3.3244919968745776
0.15,18,4,5,0.22963678936198975,-0.17399581159825583,-0.14986164477526298,3.6830963029033694
0.15,18,4,6,0.30963684140760306,-0.05580931500002384,0.30456574645896284,3.6118416384426313
0.15,18,4,7,0.24883983847301616,0.1442582603610889,0.20275803197128606,3.4121868861632865
0.15,18,4,8,0.2344461855995853,0.18193614106824318,-0.14786566374717128,3.3962030695516647
0.15,18,4,9,0.3629271575677528,-0.3344729858165172,-0.14086853253722897,3.547981999272084
0.15,18,5,-10,0.24850402442618383,-0.2252899835474258,0.10487456063893652,3.828745581245716
0.15,18,5,-9,0.12720070810945955,0.11348453239607448,0.057456775495952184,3.430835351210388
0.15,18,5,-8,0.2696178166620406,-0.11989134822428804,-0.24149499307970812,3.3641392287883236
0.15,18,5,-7,0.10295218317006631,-0.09281170972053365,-0.04455489376302324,3.5297099840810984
