eps,realization,seed,N,pairs,local,regional,sum_W_real,sum_W_imag,area,null,corr,corr_centered,corr_centered_rms
0.01,34,3034,324,901,0.08732006776355386,0.12418080558982286,0.08023592270328361,0.09477905456845452,1122.2379707680968,1.7670668512746108,-0.4053907578513367,-0.40544632092161326,-0.33284035785105737
0.01,35,3035,324,901,0.08365546271890308,0.02255283222686536,0.02255210611168179,0.00018097342506998015,1122.4093865367747,1.6886936595034001,-0.38798279693306037,-0.38797200461609477,-0.3198288207671582
0.01,36,3036,324,901,0.0916334296094586,0.018828363271101423,0.004446232448071186,-0.01829585418848434,1121.4919127900787,1.8813365039128314,-0.41080427245110557,-0.4108130279795635,-0.33396876769767136
0.01,37,3037,324,901,0.09115241153207038,0.15018759838692858,0.016985761391976606,-0.14922398808223894,1121.8135806730604,1.838877246054568,-0.4236773651627289,-0.4235511905854029,-0.3472683551921985
0.01,38,3038,324,901,0.0958224655457983,0.056452739935382024,-0.031092662885280564,-0.04711855431689488,1123.115784341918,1.9480470474988971,-0.4376531612512295,-0.4376474010294156,-0.34992415023246803
0.01,39,3039,324,901,0.09072358651892151,0.18671857380676435,-0.1816678157529994,-0.043135026648495015,1121.9600912939502,1.8561356775614177,-0.43455153977975447,-0.4347026508299131,-0.34396126774395
0.02,0,3000,324,901,0.09695566969472248,0.05379860285237787,0.049001090435124794,0.02220771949202803,1121.4006256262185,1.9729463457118201,-0.46029330098277427,-0.4603092551777088,-0.3702325238512134
0.02,1,3001,324,901,0.08951227817406858,0.0371773687457255,-0.03710459297791635,0.0023250649020635367,1123.164752689813,1.8333918530825442,-0.4102169960308011,-0.4102228565187612,-0.3308320588950826
0.02,2,3002,324,901,0.09116666901425781,0.17103789912778158,-0.15832414651108362,-0.06471033587907049,1121.9258599553382,1.8400457785728435,-0.39951198378056846,-0.39943018212052867,-0.3288224502065896
0.02,3,3003,324,901,0.08640522869630539,0.08395944669346066,-0.013226007273702933,-0.08291116583831167,1122.790173071088,1.7808858162937427,-0.4401680819195826,-0.44020457698881316,-0.3498851973931341
0.02,4,3004,324,901,0.09510389374649186,0.23206136334728342,0.21756536148534078,0.08073283000336905,1122.6782874858889,1.9616993591195384,-0.43817637460177294,-0.43818950798740053,-0.34547621897912856
0.02,5,3005,324,901,0.09466233162748967,0.24683612698974744,-0.1772694792840186,0.17176613549146302,1121.7607852089118,1.92777364176195,-0.44175441527405657,-0.4417236540997099,-0.36094568613230693
0.02,6,3006,324,901,0.08957528437424163,0.077560332783983,0.04125297014575802,0.06567950727369523,1122.531662216058,1.7879868128456482,-0.40387365142571474,-0.40388544510800317,-0.33072394742997185
0.02,7,3007,324,901,0.0806782300639547,0.03451148099116611,0.029504809912512364,-0.017902751526794193,1122.744640058972,1.6617564731770875,-0.403891319837682,-0.4038929485692886,-0.3195309101651253
0.02,8,3008,324,901,0.08300616468075603,0.042392737557575826,0.01079848514044146,-0.040994352248781354,1122.6889081293714,1.6884133171799192,-0.4000582625368236,-0.4000718992663066,-0.31863906932732844
0.02,9,3009,324,901,0.08501033228934791,0.09296235106209841,0.035762255030751255,-0.08580827366931662,1122.8339570679718,1.71794372335866,-0.40824602317167463,-0.4082159149314822,-0.33038960334838324
0.02,10,3010,324,901,0.09439988459049214,0.2651986320929818,0.05324986365790885,0.25979754903463353,1123.5817607328588,1.918516923049197,-0.41308887719884757,-0.4134098889246653,-0.3321668555557079
0.02,11,3011,324,901,0.09141291240258846,0.04903222022716113,0.027368281072362777,0.040683360376804895,1122.458029195093,1.8326623997692602,-0.4108605943165583,-0.41089065578580486,-0.3347662557712297
0.02,12,3012,324,901,0.08176732164949009,0.11169101164229539,0.08052273422871492,-0.07740136532394701,1122.6516126392066,1.6527438992057242,-0.38536294502777535,-0.385422773526178,-0.3066647703944682
0.02,13,3013,324,901,0.08774221870789509,0.1493627065830948,-0.004725320683429235,0.1492879414496242,1122.068738238109,1.7850174363113516,-0.41155882378249775,-0.411433405476208,-0.3285608935252817
0.02,14,3014,324,901,0.08728799263680422,0.0803945267381349,0.04025073738504581,-0.06959280185054172,1121.6004498166997,1.77080727474653,-0.3748060318466618,-0.37480289042173087,-0.299164819428939
