eps,parameter,realization,seed,N,pairs,local,regional,sum_W_real,sum_W_imag,area,null,corr,corr_centered,corr_centered_rms
0.2,10,5,4005,400,1121,0.1189246157140473,0.23276885180987283,0.21874526279844586,-0.07957291232652854,1386.030726031668,2.9143267984336125,-0.45929991901200706,-0.4595743730070818,-0.32161505426464554
0.2,12,5,4005,576,1633,0.1172465924314897,0.15447064782090963,-0.001054295819354678,-0.15446704987969695,1994.8137423576716,3.479078945672059,-0.4543689052733969,-0.4543595857407563,-0.31868694993052066
0.2,4,6,4006,64,161,0.10966633418413878,0.06896620793071918,-0.0461363102105552,0.05126186415356561,221.6821616496624,1.1244089351444166,-0.4993881050261229,-0.49851200175968213,-0.3062312771920952
0.2,6,6,4006,144,385,0.12177895660878507,0.04218097584017184,-0.03374530142566501,0.025307891151183877,498.4815850747892,1.805496436891127,-0.4985708154979773,-0.4985471718811534,-0.328902097212403
0.2,8,6,4006,256,705,0.11961857640047246,0.08890399998411917,0.0888861783326913,0.0017800321865800994,887.1873441507669,2.3557440001167125,-0.4736420479666006,-0.47361703937159205,-0.3180126001714257
0.2,10,6,4006,400,1121,0.12765329151326604,0.3053366770398407,-0.3045208963338073,0.022304933126700344,1385.795100356071,3.1386823209786003,-0.48465903893091167,-0.4843845208951649,-0.3334086397470239
0.2,12,6,4006,576,1633,0.12752559464365462,0.12661776086615353,-0.12562304292785686,0.015840090034601136,1994.930507511498,3.767937369497617,-0.4853101670158373,-0.48517250874731005,-0.33262393525198586
0.2,4,7,4007,64,161,0.1412784828616591,0.09120011122158242,0.09060271981077506,0.010421489803247572,220.5150605046567,1.3957232876708527,-0.490093091658611,-0.4898630258709329,-0.3465037848527545
0.2,6,7,4007,144,385,0.12505265886332687,0.06637091185445881,-0.03370876040858928,0.057173572672246625,498.53072358210443,1.844821868436817,-0.5000310897147014,-0.5002223104094699,-0.34593868244640674
0.2,8,7,4007,256,705,0.12145107214582626,0.41243114536290876,-0.41034263641547986,-0.041453231538133434,887.010860295015,2.3817159931200256,-0.4914042425239177,-0.4917715937235551,-0.3352122579937359
0.2,10,7,4007,400,1121,0.12207005097942765,0.13712610886207996,0.11272144298928088,0.0780861448790328,1386.3653695753399,2.963097362699694,-0.4928176668100399,-0.4928021841398437,-0.3414759801787694
0.2,12,7,4007,576,1633,0.12385599805929454,0.13993690774153714,0.08118976785860177,0.1139761367275178,1995.1649650680367,3.6240635247629815,-0.489614099551692,-0.48962744481219095,-0.34011081510781854
0.2,4,8,4008,64,161,0.14800057094427588,0.1060196056160578,0.07709129125836167,-0.07278110735007323,221.3600895329311,1.3933137632670773,-0.5118873234542909,-0.512912371760612,-0.3655754291167429
0.2,6,8,4008,144,385,0.12612789034921112,0.11779918452904567,-0.11628531931426345,0.01882478121221976,499.12130543812845,1.825263017424179,-0.45219841246530446,-0.4522038423016623,-0.3182282790829673
0.2,8,8,4008,256,705,0.13391895197398032,0.09506554474748675,0.09506432565744749,0.0004814409944905937,886.5105569296768,2.600188404395121,-0.4434944667004886,-0.4434819839872587,-0.31214295486188637
0.2,10,8,4008,400,1121,0.1296252659001488,0.05613000993277566,0.011892194126353672,0.05485575388156299,1387.0601280833382,3.1455175509905353,-0.4603361648865173,-0.46033064488988,-0.32457561003548235
0.2,12,8,4008,576,1633,0.1299955620258721,0.1381207079774222,-0.13597262254430653,0.024264704626429892,1995.6561086140046,3.799899761716645,-0.4725493339921587,-0.47253868993590314,-0.3297563149155154
0.2,4,9,4009,64,161,0.13108049365812666,0.2106305796948468,-0.2095820089614322,0.020991012893077934,221.840599416247,1.2387435479235915,-0.49586042585408924,-0.49558168232947253,-0.3538994050120527
0.2,6,9,4009,144,385,0.12749461085333336,0.018657744335262703,0.0003747107497269475,-0.018653981224769862,498.6576706630732,1.8062761767122102,-0.5068628484721294,-0.5068773580276701,-0.3584961389395613
0.2,8,9,4009,256,705,0.12325073129018034,0.1897262045529714,0.18948730049417373,-0.009518174483936222,886.9116991709983,2.367552734066061,-0.48678191221955275,-0.4870989578173741,-0.34422450350565287
0.2,10,9,4009,400,1121,0.12094130559581695,0.23522358282878986,-0.2346869445957358,0.015879923020298323,1386.278494813114,2.9143505094653483,-0.45744891409124305,-0.45729039920641096,-0.327283892965426
0.2,12,9,4009,576,1633,0.12237989464690933,0.09269331473318448,-0.05287932294263653,0.07613033430475365,1995.1892138683913,3.5364869467497115,-0.46193301505401047,-0.4619085504088322,-0.329639133123741
0.2,4,10,4010,64,161,0.12754778991486554,0.09362930736733242,-0.040922192137060165,-0.08421295261884564,221.503205196407,1.2177126285758086,-0.44341268312733106,-0.4430468102079605,-0.3125889255341728
0.2,6,10,4010,144,385,0.11998532786028449,0.08867800466564736,0.018627752341473958,-0.0866994541746676,498.39845881891034,1.7479398920000122,-0.4666415965468391,-0.4666263419752739,-0.3280990148335935
0.2,8,10,4010,256,705,0.12032664864596448,0.31019919715062383,-0.3026408489535384,-0.06805922757108823,886.4725731012104,2.350987033956952,-0.4729979853711112,-0.4727677976692558,-0.33194241017490866
0.2,10,10,4010,400,1121,0.11865048173724137,0.3275778628196342,-0.3234514499507135,-0.05183064474092669,1385.1613723994908,2.8908545983794522,-0.4591245424645821,-0.4589874844080224,-0.3201628642988041
0.2,12,10,4010,576,1633,0.12011006568467583,0.05767936481341259,0.05582820835482494,0.014495526108734145,1994.8375051837336,3.490271663364505,-0.45759868209624993,-0.4576036958761747,-0.3222182297284532
0.2,4,11,4011,64,161,0.1068590033660008,0.041093947902643556,0.029883270635468584,0.028208202536718355,222.29230228121673,1.0172519376434952,-0.36779457936817594,-0.3680207545620962,-0.28406046558865045
0.2,6,11,4011,144,385,0.12080850089617454,0.19647351016915607,-0.19198891760416048,0.041738420135078745,497.78616345956897,1.7497150235058618,-0.4221057286649902,-0.42225055080549334,-0.3054383454940288
0.2,8,11,4011,256,705,0.1313803292506341,0.06522913131883841,-0.03224051708312459,-0.05670439692672004,886.8579393930333,2.5501662295006735,-0.4647253518714107,-0.4647368381997171,-0.3344364154489698
0.2,10,11,4011,400,1121,0.12566744522877127,0.3145253719105432,-0.3105752540507014,0.04969125825341724,1385.6320948671744,3.0655747779880564,-0.48297460139284804,-0.48270066569528425,-0.3438877926875158
0.2,12,11,4011,576,1633,0.1217319658796141,0.04450076349927924,-0.043895606429128264,-0.007313937943259914,1994.913943085301,3.573482753610075,-0.46879336366035324,-0.4687650487785841,-0.33378394919238924
0.2,4,12,4012,64,161,0.1046280481668677,0.27244339610145224,0.27026179695983465,-0.03440879514504863,221.65788231730141,1.019576680160101,-0.44149399366169606,-0.44081048744450135,-0.300669957698319
0.2,6,12,4012,144,385,0.09824333511355228,0.09257962183092074,0.07269709837263205,-0.05732467415132993,498.8264419746332,1.4238236600630747,-0.3838858347728998,-0.3837344708546672,-0.2677394891305506
0.2,8,12,4012,256,705,0.10376795162382897,0.2764260125630837,0.26854882729362073,-0.06551998001180388,886.2335478604541,2.0371041913342034,-0.436505904912582,-0.4366704472292412,-0.3036486604541261
0.2,10,12,4012,400,1121,0.11053512435077988,0.2559008200357892,-0.2555865404833706,-0.01267872307181287,1385.6907936789505,2.678007420810141,-0.4456319334123484,-0.44571480275777947,-0.312438739153856
0.2,12,12,4012,576,1633,0.11234639086732351,0.05176687223572153,-0.045626155135896074,-0.024455327202567975,1994.1210532358032,3.2732041597182,-0.45473851912628677,-0.45473167323669117,-0.3192910815892822
0.2,4,13,4013,64,161,0.13665942436925743,0.2930695716129252,0.29304551076461305,0.0037553197055041274,221.21780312011595,1.3609367814711741,-0.40520575345781107,-0.4072390874681994,-0.27513017470954804
0.2,6,13,4013,144,385,0.13613476390009843,0.11663267153394984,-0.10100812810515958,-0.05831413315687634,498.28520678768984,1.9912643839213016,-0.4459786238173385,-0.4457683307200954,-0.31179905667599056
0.2,8,13,4013,256,705,0.1362562692647632,0.09468271645988151,-0.0918751687682855,0.022886025430846987,886.9821894947256,2.676904708913573,-0.4579692145561418,-0.4579867104060212,-0.3179201289870711
0.2,10,13,4013,400,1121,0.1301614641421753,0.23857532988125094,0.23641958379747807,0.03199950663643032,1385.400714521118,3.189115845975156,-0.45488143713180706,-0.45485148078885357,-0.3136799383221235
0.2,12,13,4013,576,1633,0.12815691331551868,0.0483004741868349,0.04521428722946652,-0.01698835003772895,1994.3856569252994,3.7704590219583447,-0.45847573319805146,-0.45847777352403457,-0.31268192673326695
0.2,4,14,4014,64,161,0.12620986796098208,0.012318597586906392,0.00368976673684962,0.011753019524180758,222.21713663588469,1.2314421678501053,-0.502534194470929,-0.5024748051298188,-0.34444168944239206
0.2,6,14,4014,144,385,0.12735848480210216,0.04829162517162844,-0.002509527995039562,0.048226375884563105,498.9682902045785,1.8371400387956283,-0.4608529197773697,-0.4607787341936675,-0.3205909735758743
0.2,8,14,4014,256,705,0.1291827309772778,0.13717761732389097,0.12467107325953908,0.0572260621305932,886.0832874770718,2.5102692884389826,-0.4839384917874566,-0.48394965281215335,-0.34004764123191256
0.2,10,14,4014,400,1121,0.1289025764509972,0.29670009833506195,0.29615837621323715,0.01792106444310998,1384.8875620248155,3.157231196810839,-0.4823411997423645,-0.4824453817590499,-0.33962609954120665
0.2,12,14,4014,576,1633,0.12358719205151053,0.030884257883547,-0.018169647473198047,0.024974012407243312,1995.4848436423297,3.640972093540338,-0.46729332203282165,-0.46728735911586133,-0.3286861209058394
0.2,4,15,4015,64,161,0.09263408927594356,0.033898207255989084,0.03094783859445771,0.013831837965410994,222.0162247990602,0.9363610576069574,-0.4352453994478184,-0.43511652042689763,-0.27549011526164646
0.2,6,15,4015,144,385,0.10063243731907957,0.09749420111449367,0.07810739511779863,0.05834684292115064,498.880799597178,1.4665245668499634,-0.4222567244726601,-0.421844839016912,-0.29581415834734653
0.2,8,15,4015,256,705,0.10228666146466744,0.025125854358844922,-0.00940620494510247,-0.023298752451421434,887.2018669060218,1.9695330810240148,-0.3992531420244292,-0.3992763367859738,-0.2852720132078951
0.2,10,15,4015,400,1121,0.10913172764835437,0.13860196476102912,0.11041814597030619,0.08377551955134455,1385.517545467912,2.7044914384546135,-0.4586334201835621,-0.4585343495385746,-0.32326573055679686
0.2,12,15,4015,576,1633,0.11218576800653664,0.3549895182554585,-0.35434633197929344,0.021359660204761675,1994.6964763679373,3.3674311137715365,-0.47081611624366676,-0.4709026029122025,-0.3280913434070823
0.2,4,16,4016,64,161,0.1153141442389888,0.11197558045653112,-0.09526844285396985,0.05884262413214555,222.22848475687871,1.1310289299481684,-0.43290365648519585,-0.43292205264662575,-0.2966288452291818
0.2,6,16,4016,144,385,0.1150036441840008,0.21324843016568581,0.21301729988713047,-0.009925871091531674,499.2275095930236,1.696720966568517,-0.44742944185796535,-0.4476698185084506,-0.3055452666823936
0.2,8,16,4016,256,705,0.11625388600506285,0.10281064803264246,0.0938321376855984,-0.04201855883110219,886.3145395654584,2.236312117257181,-0.46354557316678935,-0.46358505506740466,-0.3260863024557554
0.2,10,16,4016,400,1121,0.11949078238446517,0.25023304118184814,-0.23267357512748132,0.09208464767002585,1385.3408012141467,2.8833516521726863,-0.46756217518363524,-0.4674537013575202,-0.33300263824438403
0.2,12,16,4016,576,1633,0.11956010037035991,0.09018725969947254,-0.07093508647091351,-0.05569520014744653,1995.0608438571373,3.498236434479176,-0.47259625153942475,-0.4725761174832837,-0.3321670430716639
0.2,4,17,4017,64,161,0.13323103822835441,0.06815703548633098,-0.06814594650768857,-0.0012294148430163424,221.92082051758197,1.2360042029775296,-0.4252021071668535,-0.42563342406506405,-0.3124381300697487
0.2,6,17,4017,144,385,0.14015585530285132,0.4130614775504193,-0.40847987062950697,0.061351279747343314,498.5785698078501,1.9798339850043882,-0.4549145546018591,-0.45617503799911635,-0.3174384503087083
0.2,8,17,4017,256,705,0.13479675191652316,0.1849478450727904,0.17196138659361004,0.0680807382294866,886.9891851926621,2.5822975557541925,-0.44167133567719485,-0.4414612780180411,-0.30625852083988025
0.2,10,17,4017,400,1121,0.12534442811929694,0.09269721023875238,-0.09117884640255669,0.016709002206787657,1386.38786093357,3.039745804644133,-0.45086854354230116,-0.4508459659666552,-0.3137933532475612
0.2,12,17,4017,576,1633,0.12340142447113643,0.3314218562192101,0.3304372994622473,0.025527199295729167,1994.5877881844485,3.5989837032765606,-0.4431168519866957,-0.4430920923660076,-0.30849959822093015
0.2,4,18,4018,64,161,0.13076776727294703,0.1639882250699917,-0.16398049690553496,0.0015920415258707868,221.5119791568359,1.3130336626970924,-0.5665773829761829,-0.5663960682423812,-0.36342214373960324
0.2,6,18,4018,144,385,0.1426147009968447,0.23952301778807455,-0.239472968093438,-0.004896284594007282,498.803792796023,2.0777222089437024,-0.5827411118421637,-0.5825898262518696,-0.3971733955618308
0.2,8,18,4018,256,705,0.1319649127990401,0.12280754871800983,0.0884146915029298,-0.08523224946326427,886.1277345529162,2.572549353504505,-0.5312876703385773,-0.531196728183515,-0.3653962804396618
0.2,10,18,4018,400,1121,0.1277540354364515,0.04246279201131763,0.04121786668211769,0.010206672894317356,1385.95824733038,3.1234445362965544,-0.503895870663426,-0.503869969562662,-0.3527182569299918
0.2,12,18,4018,576,1633,0.12407257799911847,0.1916943226856844,-0.17334522601528946,-0.08184220162991411,1996.7254709578924,3.6278641570704067,-0.5028131060001318,-0.5028451941326767,-0.3529915312478766
0.2,4,19,4019,64,161,0.09925668521592407,0.14934608352068046,-0.1440804082597804,0.03930761527568241,221.77584631684758,0.9598168832142949,-0.3704130472097157,-0.36902697039132437,-0.2587281715849516
0.2,6,19,4019,144,385,0.1094290129396906,0.13701341036269843,0.1323130373163619,-0.03557997716885463,498.9021849780519,1.6689367027626685,-0.4484603627040344,-0.44866486745459083,-0.2846326780499002
0.2,8,19,4019,256,705,0.12121052643963098,0.18255621975007294,-0.18251820816465347,-0.0037251923173372836,886.7310871341368,2.4541617038260823,-0.4847680424201791,-0.48456133425223685,-0.3264053425902871
0.2,10,19,4019,400,1121,0.12001246594925555,0.10533412862695146,-0.10525273370960697,-0.00414013287875141,1386.2013336819864,3.043807524055955,-0.48194297985960705,-0.481855147168937,-0.32384034210985324
0.2,12,19,4019,576,1633,0.11861045685297159,0.040058514639025516,-0.004672420303878599,0.03978508619556988,1996.2296380651069,3.5739991361024366,-0.4797597569297676,-0.4797638370044027,-0.33030598492662033
0.2,4,20,4020,64,161,0.12341847438421376,0.04782730114182019,-0.029759440555591432,-0.0374409726413267,221.63679021432625,1.1994717423043926,-0.4315391090332343,-0.4316473425824009,-0.29698573509285403
0.2,6,20,4020,144,385,0.11819161239636349,0.10899490812460687,0.10824756713861694,0.012741828976332671,498.4982403583757,1.7098294969219672,-0.4553149225663717,-0.45544356015129855,-0.3186104667199306
0.2,8,20,4020,256,705,0.11885259524372438,0.10225659911501155,0.09922789935367593,-0.024702956349897456,887.0225567283201,2.2872449209784866,-0.46386736983902765,-0.46406641856446185,-0.3186951277538805
0.2,10,20,4020,400,1121,0.11622347877329116,0.06304673472273926,-0.05825829024737095,-0.024101086628045207,1385.7653971246602,2.8123325064037386,-0.47643640030010964,-0.47637765758059075,-0.32810794780789326
0.2,12,20,4020,576,1633,0.1186514378623707,0.058731968725417506,-0.05873084523551819,-0.0003632743935785415,1996.2489868314344,3.4423160364738705,-0.45455813784384463,-0.45452871969817416,-0.31749558570778214
0.2,4,21,4021,64,161,0.11064215261344869,0.0800373004186484,-0.03608730684220518,-0.07144001499986899,220.99101921617677,1.0217626808746483,-0.4618770521055798,-0.462251540697665,-0.3294570329067842
0.2,6,21,4021,144,385,0.11678255134028544,0.09510604527533319,0.09293428886115773,-0.020208359700495754,498.893778465722,1.6806463970546826,-0.48655626990529166,-0.4866830274756193,-0.3501409895341263
0.2,8,21,4021,256,705,0.12309815932939196,0.1066647247160788,-0.08124434117943391,0.06911382296673083,887.4269013616988,2.4168340574114375,-0.4957143346329518,-0.49568762543988226,-0.3476084163802843
0.2,10,21,4021,400,1121,0.11895180428450791,0.08599221712718644,0.08423953839131171,-0.017273146154302574,1384.7784728276147,2.9011421172279657,-0.49325153348155343,-0.49325108559865016,-0.3481617911575716
0.2,12,21,4021,576,1633,0.12065442180611265,0.16695540381337604,0.13354660717947864,-0.10019685909916282,1996.772490131829,3.5249401318294273,-0.47737104072982006,-0.4773872722680446,-0.3377549304169672
0.2,4,22,4022,64,161,0.11458836679991014,0.03685222613813476,0.036851601301172376,0.00021459933749487514,221.8883234979199,1.0558718414426753,-0.45362761567162874,-0.4537207227398525,-0.34185966842140486
0.2,6,22,4022,144,385,0.11561750885608871,0.22351390092561532,-0.22349039403576976,-0.003241555293705012,499.247636243024,1.6266925544190232,-0.43932610799545824,-0.4394264054562681,-0.32940974120491245
0.2,8,22,4022,256,705,0.11820916083191396,0.04517648930048176,0.042297602575967375,0.015869089508918292,887.241065666357,2.250328523310884,-0.44706587734613557,-0.4471205419061845,-0.32682978497934545
0.2,10,22,4022,400,1121,0.11957041456774642,0.452730106869079,0.4527021440426853,-0.0050317437179915325,1385.1543588529034,2.879018908283162,-0.4644431751681385,-0.4646787648838842,-0.3309501798228011
0.2,12,22,4022,576,1633,0.1172850491162155,0.16583816751706584,-0.08700156784679747,0.14118436527327483,1996.256929730058,3.397517670906426,-0.4569499349546306,-0.4569296255086621,-0.3295845726028541
0.2,4,23,4023,64,161,0.12374154136455895,0.046877551536294394,0.04563869918475394,-0.010705791645715737,221.55716508559203,1.1796408365011526,-0.4293913404293118,-0.4292831749474157,-0.3167750552316303
0.2,6,23,4023,144,385,0.12369120871674985,0.22012041329520365,0.2159074600519535,0.04285983018124752,499.2235190931966,1.7735995902533834,-0.46230593713659096,-0.46246013026476834,-0.3358219091824699
0.2,8,23,4023,256,705,0.12003321714604615,0.22827440326629067,-0.22759617164426604,-0.017583681055310538,886.6516882994468,2.3346339460743386,-0.46235688154917415,-0.4621310946791207,-0.3287114233424788
0.2,10,23,4023,400,1121,0.11414773761007807,0.0644280760096478,-0.06438340372047024,-0.002398812971428254,1384.1905471829982,2.7723130908356057,-0.45740646738648216,-0.45739561632629366,-0.3268958905617735
0.2,12,23,4023,576,1633,0.1127924122086134,0.05029598999419298,-0.01660255384159015,-0.04747675026192357,1995.9756249307136,3.2705640875292263,-0.4307341321573538,-0.4307307403607804,-0.30714527245079964
0.2,4,24,4024,64,161,0.14777713540939302,0.19126652111995684,-0.18340632542604762,-0.054267871664969644,221.73487827191394,1.3734383976296087,-0.4981990326491272,-0.49641630329910563,-0.38209660070129214
0.2,6,24,4024,144,385,0.139780710237436,0.13038779764625594,-0.12866233497845903,0.021141933046242126,498.9530832324523,2.020196481180308,-0.49072509268399034,-0.4904598722169818,-0.35814520541557787
0.2,8,24,4024,256,705,0.13119803399613833,0.1039745342748072,0.10169940780413267,0.02163178748859597,886.3623085029095,2.5561022251550454,-0.49633775692145005,-0.49631585102249487,-0.35578738762779694
0.2,10,24,4024,400,1121,0.12527157363198693,0.4265953840226253,-0.42398243833583793,-0.04714354305955942,1386.5228061050645,3.0153987199934127,-0.4713290418602487,-0.4713432084938303,-0.3405285214245381
0.2,12,24,4024,576,1633,0.12718344340241833,0.06376880721016817,-0.055952638494622065,-0.030590243845019176,1995.2009199372233,3.7228677981511624,-0.48340723743138064,-0.4834174155692206,-0.34569736822071473
