condition,realization,radius_low,radius_high,n,area,regional_gap,local_mean_gap,coherence,normalized_gap,Dxx,Dxy2,major_axis_degrees
permuted,24,33.0,36.0,162,560.4469029150114,0.006199030223249718,0.007154271423786748,0.8664795974386694,0.003099492242428675,0.003557075171774369,-0.005076927410462925,-27.491776459921432
permuted,25,0.0,3.0,7,23.724529018848116,0.1268910227855115,0.3015501680967631,0.420795728904366,0.06510241231734955,-0.1266582230311684,-0.007682851172579901,-88.26439910766953
permuted,25,3.0,6.0,30,108.64651612908892,0.05129159084991372,0.18601882691782262,0.27573333140399153,0.026258293834390267,0.0500108144834348,0.011390598167718011,6.4154788958985876
permuted,25,6.0,9.0,36,123.67367948828367,0.027033543460462092,0.2519383674986447,0.10730220938106033,0.013667233079475656,0.02476777657478553,0.010833730454935554,11.812580339814808
permuted,25,9.0,12.0,54,188.8542285913033,0.02967841077312647,0.20720714397325485,0.1432306348325384,0.015041859055273237,-0.022999222873319215,-0.01875750018637397,-70.40015579877068
permuted,25,12.0,15.0,72,250.7093720799605,0.012165186355723627,0.1217006258559464,0.09995993258180295,0.0060947209900085175,0.011877499656428914,0.002629973570402437,6.242632095558709
permuted,25,15.0,18.0,102,352.9317167386076,0.002770621564000012,0.04388766227582822,0.06312985063061727,0.0013847408980158288,0.0021406083659951877,-0.0017590166782419335,-19.70560211410249
permuted,25,18.0,21.0,96,332.0578729783133,0.004903459973836113,0.021792415993376845,0.22500763455168873,0.0024513781269618483,0.004788702596441843,-0.001054631289998552,-6.210081183779073
permuted,25,21.0,24.0,120,415.04969966158853,0.004532715986279607,0.01471875814967059,0.3079550557314545,0.002266274880995572,0.004398248349465541,-0.0010958675415844523,-6.995468471456962
permuted,25,24.0,27.0,144,498.1270637699128,0.004814836886246725,0.010853309500605238,0.4436284513933952,0.002407372455894267,0.00470484677779142,-0.0010232648917400365,-6.135131791291787
permuted,25,27.0,30.0,162,560.3727549757389,0.004738138743724713,0.008515861977896508,0.5563898001192211,0.002369042133571968,0.004619850334671954,-0.0010521129407134202,-6.414791225902373
permuted,25,30.0,33.0,180,622.6376045717872,0.004733679794046897,0.007120818546152685,0.6647662432859579,0.0023668210355837368,0.004615190717621607,-0.0010524918206557385,-6.423288727306014
permuted,25,33.0,36.0,162,560.379373438099,0.004713026808014585,0.0063500212759407025,0.7422064593502311,0.0023564986669883307,0.004595341249049882,-0.0010466424880754778,-6.415450180317171
permuted,26,0.0,3.0,7,24.88483525986036,0.15028324003756446,0.28264541420544126,0.5317023821526814,0.0784012143000779,-0.14100054759701,0.051999017428520145,79.8783677801565
permuted,26,3.0,6.0,30,103.11463344906814,0.028195075624252105,0.273849943134999,0.10295812115744302,0.014398086833875253,0.006218215885150484,0.027500837817473076,38.62954712924341
permuted,26,6.0,9.0,36,130.14649338825228,0.0229899567524641,0.21593728515700888,0.10646589696516749,0.011951582624258293,0.019090747656316565,-0.012809428769582715,-16.930326639018066
permuted,26,9.0,12.0,54,187.66670516479564,0.029964909189140784,0.19705521553555957,0.15206351736340354,0.015067292791001727,0.026374953683880153,-0.014221729883759944,-14.167071704242488
permuted,26,12.0,15.0,72,250.75968393123125,0.007895702188746986,0.11423378892017737,0.06911879806651805,0.003943022175704566,-0.005294030692595846,0.005857930699422544,66.0526493853026
permuted,26,15.0,18.0,102,353.2227558045998,0.004936924673595556,0.034978935708956584,0.14113993389259766,0.0024693845109375,0.004931952071511016,-0.00022152651551176486,-1.2859014837937006
permuted,26,18.0,21.0,96,331.9662888944006,0.004670951385537336,0.017965257186539393,0.2599991381719312,0.0023354188838585733,0.004545898259099606,0.0010735901750520676,6.643943932443052
permuted,26,21.0,24.0,120,414.99445754608575,0.00519221070965854,0.012989103036766293,0.39973589361495815,0.002596035587612255,0.0050420694906992206,0.001239591587763063,6.906111237452324
permuted,26,24.0,27.0,144,497.93140201771416,0.004755949037893565,0.010008052267008054,0.47521225019694807,0.002377939756293022,0.004626986175420251,0.0011000228104501304,6.686635518374137
permuted,26,27.0,30.0,162,560.1879109732665,0.004882844566633327,0.00818124876395212,0.5968336506460865,0.0024413979146269958,0.004749362548854504,0.0011338987791857144,6.713931702725986
permuted,26,30.0,33.0,180,622.4329577109677,0.004879242932353401,0.007012200660691223,0.6958219207424154,0.0024396031900710716,0.0047455432869780685,0.0011343855183922314,6.721918810348692
permuted,26,33.0,36.0,162,560.1940534547826,0.004848181177292246,0.006345801370374906,0.7639982555908174,0.002424075614023088,0.004715381426086921,0.001126959952423025,6.720679706571219
permuted,27,0.0,3.0,7,23.099870386127314,0.03662795914104838,0.2418128603193433,0.15147233729701848,0.018051049165856557,-0.03537568693056458,-0.009495691919443891,-82.48730400508893
permuted,27,3.0,6.0,30,110.90467347793737,0.03907877546183225,0.2506271191883527,0.15592397019280085,0.02045692656205979,0.015351202940886322,-0.035937324049851366,-33.43473698491673
permuted,27,6.0,9.0,36,125.25727455226615,0.0128891185276565,0.24000967218334202,0.053702496280277304,0.00659013530303447,-0.0046789164446492375,0.012009875824669005,55.6426724730923
permuted,27,9.0,12.0,54,188.37720425732684,0.010678118295742793,0.17056346278031495,0.06260495724981947,0.005385157663364229,-0.005064174723385099,0.009400869359208457,59.15549943292317
permuted,27,12.0,15.0,72,249.22378380385527,0.010413890576042494,0.09948040511589507,0.1046828324021225,0.005206211546861846,0.006387399242061512,0.008224977073056111,26.083799595942917
permuted,27,15.0,18.0,102,352.934700346158,0.002529229073542593,0.0379856114872703,0.0665838714848696,0.0012644513464903499,0.002488252881330619,0.00045342839015989687,5.163776494791212
permuted,27,18.0,21.0,96,331.9746152853594,0.0019260090669022706,0.01786361210413996,0.10781744787527661,0.0009629787126608038,0.0015741839924467253,0.0011097097294852573,17.59082437738158
permuted,27,21.0,24.0,120,414.9083538686058,0.002335826972964614,0.012749649468322074,0.1832071523823644,0.0011678859515247535,0.001967729116466634,0.0012586221719954201,16.30213777367226
permuted,27,24.0,27.0,144,497.9715397850978,0.0020106044079546046,0.009444925924691375,0.2128766730396886,0.0010052897887877594,0.0016381689063225055,0.0011657326964808923,17.717963222272846
permuted,27,27.0,30.0,162,560.1943231214134,0.0021145722344718307,0.007468058222099608,0.2831488683650526,0.0010572781090618952,0.0017423410217114607,0.001198191762140207,17.257971395994023
permuted,27,30.0,33.0,180,622.4402767713003,0.0021118784633811665,0.006098194988494875,0.34631205912003965,0.0010559338806614678,0.001739348171323258,0.0011977890394421033,17.276474556957858
permuted,27,33.0,36.0,162,560.2032577338057,0.0020960638994203433,0.005200451340464595,0.40305422783421074,0.0010480280302453608,0.0017252025163473311,0.001190445357016462,17.303463476987925
permuted,28,0.0,3.0,7,23.104979363608425,0.16208362062307166,0.21369676986780967,0.7584748273141176,0.0789720987098065,0.04042067166981279,0.15696263687911532,37.77953943422865
permuted,28,3.0,6.0,30,105.08360095636559,0.0583534255369998,0.22808901145731747,0.2558361981761648,0.02974096808193661,0.01553116303427749,-0.056248602175564086,-37.28214828292915
permuted,28,6.0,9.0,36,128.3797634460254,0.06463261967351597,0.18491805969732533,0.3495203214835096,0.03300478603391358,-0.05852425325574685,-0.027427856400356342,-77.44474468725268
permuted,28,9.0,12.0,54,190.69058172657716,0.02336387877406865,0.18957417736581084,0.12324399398017517,0.011878956694163577,0.023316456654770286,0.001487844224236541,1.8255726773131653
permuted,28,12.0,15.0,72,248.85949526753814,0.014333451057213644,0.09142598221434323,0.15677656077688779,0.0071871872488825095,-0.004687883255303579,0.013545167765449907,54.54518088799344
permuted,28,15.0,18.0,102,352.6983516745538,0.0015378277848923827,0.03827004459667773,0.04018359009244225,0.0007685456516119298,-0.0008427090023957571,-0.0012863731314312187,-61.61449696016743
permuted,28,18.0,21.0,96,332.01040519773665,0.003095380162092326,0.017939621807905336,0.1725443376252394,0.001547606464297466,-0.0018081544041167786,-0.0025123606426522066,-62.87134614736437
permuted,28,21.0,24.0,120,415.1146302326155,0.002612212282108867,0.011739184224174139,0.22252076739111215,0.0013060788595006788,-0.0016300439609251082,-0.0020412274964471742,-64.30474361653333
permuted,28,24.0,27.0,144,498.0468805539991,0.0031202895935174575,0.008499172014175386,0.3671286553929332,0.0015601275095915744,-0.0018582335425503722,-0.002506626268264584,-63.275297410780034
permuted,28,27.0,30.0,162,560.3296264974177,0.0029907421607923866,0.006730427623905178,0.44436138800005043,0.0014953609510382061,-0.0018023936661372088,-0.0023866117708185356,-63.53023822108736
permuted,28,30.0,33.0,180,622.5897780515132,0.0029884826155383718,0.005609369586758654,0.5327662171864934,0.001494234167311284,-0.0018001059989020463,-0.0023855076474603755,-63.51911691115995
permuted,28,33.0,36.0,162,560.3340159924551,0.002980462382593703,0.004946514799786269,0.6025378480061323,0.001490225557359252,-0.0017941840997862993,-0.0023799284506325308,-63.50598280871127
permuted,29,0.0,3.0,7,28.141815267639053,0.051591559006287736,0.13843582496395876,0.37267491286825066,0.027779439821175585,-0.040909065208998986,0.0314346519692065,71.23060667697331
permuted,29,3.0,6.0,30,108.0115621834994,0.008047789162927642,0.23756536664390662,0.033876104402838725,0.0040888517436254105,0.006430303713478995,-0.0048392256160829945,-18.481930993577805
permuted,29,6.0,9.0,36,119.94740888826357,0.00970669741333201,0.22936521058251572,0.042319833023848924,0.004821852040086463,-0.004420878492324359,0.00864151653531313,58.546823733501206
permuted,29,9.0,12.0,54,190.890021965861,0.008227139175737556,0.17684653183132065,0.046521348711462136,0.004186414695096125,0.005193057425621001,0.0063810636723949255,25.430252639091197
permuted,29,12.0,15.0,72,248.89766456062895,0.01560787531260156,0.0989799154051163,0.15768729695029407,0.0078469248714478,-0.0036308746717461523,-0.015179674597691135,-51.72600785103983
permuted,29,15.0,18.0,102,352.67733716404916,0.0037645715984093086,0.032207643181213,0.11688441706921346,0.001881312217475761,-0.00010136214578557541,-0.0037632067488980406,-45.771445695641965
permuted,29,18.0,21.0,96,332.0725972215307,0.002341942525118831,0.01589269795977139,0.14735965731223893,0.0011709415354298363,-0.0008869255971640967,-0.0021675003520311305,-56.12701289781364
permuted,29,21.0,24.0,120,415.09408554773404,0.0026041007054675145,0.010894051241725792,0.23903877884229444,0.001302027623196692,-0.000945066786622816,-0.002426559138582621,-55.63965725379822
permuted,29,24.0,27.0,144,498.0955177696477,0.0024534323506858998,0.008248237507747249,0.2974492851814083,0.001226704769793772,-0.0008777815817199061,-0.0022910324734026445,-55.48186724229354
permuted,29,27.0,30.0,162,560.3615673191473,0.0024998145064658995,0.006511306935948534,0.38391900904940823,0.0012499001192508461,-0.0008980069900134094,-0.002332950066466148,-55.526440725156405
permuted,29,30.0,33.0,180,622.625691684035,0.002498598709365377,0.005361444989368683,0.46603083950686774,0.001249294436003751,-0.0008976059969920641,-0.0023318016606491665,-55.52688002602737
permuted,29,33.0,36.0,162,560.3675549212973,0.0024839218438640117,0.004628351214054167,0.5366753145961541,0.0012419571772826008,-0.0008919685858688153,-0.002318244975891888,-55.52237136654014
permuted,30,0.0,3.0,7,22.86928481608584,0.09125532307358017,0.23518783970371016,0.38801038007978517,0.04527076844777958,-0.08076045367414307,0.04248862331977918,76.12541863596411
permuted,30,3.0,6.0,30,107.0625773039646,0.04639140769457392,0.2527635511650714,0.18353677767518486,0.023563372103774766,0.023285804809520215,-0.040123982881278095,-29.935711146261873
permuted,30,6.0,9.0,36,125.29356104120637,0.022377033322031115,0.22342592207468948,0.1001541500388243,0.011412698578795559,-0.01831833812663445,-0.012851852340171886,-72.47355797729657
permuted,30,9.0,12.0,54,187.36011870572437,0.04635505281809419,0.18251923304916523,0.25397352401545276,0.023343992291499218,0.02102458496988356,0.04131292471627309,31.513987398600413
permuted,30,12.0,15.0,72,251.89985577363944,0.007943558594841738,0.10235678605281945,0.07760656524270508,0.003983770653524172,-0.0013582249586950126,-0.007826579592086316,-49.922530849318235
permuted,30,15.0,18.0,102,352.89121665921573,0.00397458380855064,0.03300040804576409,0.1204404443435606,0.0019865500727374343,0.0031596147337285482,0.002411255105872953,18.674503644575985
permuted,30,18.0,21.0,96,332.2102446564177,0.0033452683635726587,0.014307015940528935,0.23382013254742925,0.0016726827944050936,0.002955668292117967,0.0015667946168175816,13.963992381258334
permuted,30,21.0,24.0,120,415.1499532573729,0.0034468140136281913,0.009397002650456109,0.3667993020583953,0.0017233824207597258,0.002960606011548927,0.0017650322628564152,15.401119935076805
permuted,30,24.0,27.0,144,498.27454603798174,0.0033185109024175866,0.007243249936754837,0.4581522012071235,0.0016592424985036015,0.002916024070609159,0.0015840827721720783,14.256151853138858
permuted,30,27.0,30.0,162,560.5272802367327,0.003358002617012849,0.005892127904108928,0.5699133948995092,0.0016789928790908587,0.0029346469142775542,0.001632185364591403,14.540919453070654
permuted,30,30.0,33.0,180,622.8093594589743,0.003353011011016151,0.005117852933040797,0.6551597036657993,0.0016764992664387655,0.002930143054928183,0.0016300136556641747,14.543407659202773
permuted,30,33.0,36.0,162,560.5335923327162,0.00333281376832017,0.004656794332003311,0.7156884179779578,0.0016664017667591753,0.0029133702510899437,0.0016186171240811127,14.527888860579653
permuted,31,0.0,3.0,7,23.046275150702954,0.11325080084971106,0.19003109715807454,0.5959593063629216,0.05614119797993062,0.07613196148134782,0.08384311739256532,23.879824244484563
permuted,31,3.0,6.0,30,106.98412209975771,0.021807395127056175,0.20217398758510965,0.10786449526735413,0.01129172706184698,-0.017693173670918497,-0.012748101336209633,-72.11344415109664
permuted,31,6.0,9.0,36,127.02359938032332,0.02355568948236018,0.20411334663324893,0.11540494470792775,0.011991889240372075,0.02196162307118005,0.008518076019195074,10.599686848798104
permuted,31,9.0,12.0,54,188.929656011425,0.012720189093668297,0.19529776529567858,0.06513228184874556,0.006388876763778302,-0.008704908912685229,-0.009275115708201767,-66.59178386829407
permuted,31,12.0,15.0,72,249.51001275659831,0.0053404179333874984,0.10675023159948124,0.0500272257340325,0.002678049629632136,0.003735946144214367,0.0038161197715449913,22.804117970337536
permuted,31,15.0,18.0,102,352.9296047721927,0.0011867693174370066,0.03277987262131747,0.036204207720600616,0.0005932988015471074,0.0010945586812855339,0.0004586531434890336,11.367577966730106
permuted,31,18.0,21.0,96,332.0716993372178,0.002321596222414622,0.015432532428936222,0.15043520777326183,0.0011607200484737305,0.002161061739013318,0.0008483048862894614,10.716016239716483
permuted,31,21.0,24.0,120,415.1251324899391,0.002003896551531644,0.010570084643181151,0.18958188313320407,0.00100193008712905,0.0017924519300386921,0.0008959450137932473,13.2789331175869
permuted,31,24.0,27.0,144,498.10481199800887,0.0024053470715231394,0.007765607518914161,0.30974357970894095,0.0012026619722449868,0.0022236401696393514,0.0009171253624511857,11.20668417677762
permuted,31,27.0,30.0,162,560.3828720085194,0.0023039636990451846,0.006122992396187264,0.3762806729075547,0.0011519750266031836,0.0021126566739789587,0.0009192010141476853,11.756747638116225
permuted,31,30.0,33.0,180,622.6491169960489,0.002301008903959896,0.0050211105196613605,0.45826693018401893,0.0011504998228090313,0.0021095651608606333,0.0009188997813612603,11.768664734168139
permuted,31,33.0,36.0,162,560.3879504084791,0.0022946005681719855,0.0043169458223770675,0.531533325314816,0.0011472967963618115,0.0021044440250823646,0.0009146076277564789,11.745069002669577
permuted,32,0.0,3.0,7,25.550728351343714,0.14348273267104547,0.315708366057228,0.45447871547704427,0.07353874663784708,-0.1401425416499261,0.030779255914486187,83.8064507501877
permuted,32,3.0,6.0,30,102.91735930944381,0.0807803950160142,0.23843267191633857,0.3387975077692309,0.041863495121993805,-0.07659906383079612,-0.02565259517454158,-80.74229610591382
permuted,32,6.0,9.0,36,125.8201169014026,0.035458555255379956,0.22255069609474515,0.15932799077961274,0.01779777247040344,0.03440449250989365,0.00858137727497777,7.002644867320507
permuted,32,9.0,12.0,54,192.3445022356719,0.025624921491240033,0.16733675347218355,0.15313385110880423,0.013129243936517309,0.02533344624732382,-0.0038539723229636786,-4.3250359783088195
permuted,32,12.0,15.0,72,250.77216611157206,0.01399196537775007,0.12015371870909329,0.11645053959275545,0.006996921993820559,0.011909869299487057,0.007343712167650113,15.829143029343506
permuted,32,15.0,18.0,102,352.53866353555776,0.0032431523918117437,0.04348995781079577,0.07457244281360689,0.001620556950138081,-0.0029217893723273566,0.0014075454878152767,77.13899019601732
permuted,32,18.0,21.0,96,331.95309727182007,0.0007433744666289886,0.020215850332873323,0.03677186239453778,0.0003716726670603996,-0.00011948866171462665,0.0007337084280268156,49.62487281932146
permuted,32,21.0,24.0,120,414.95785653289164,0.0010564723806653711,0.013549134075004628,0.07797342433966654,0.0005282203772550521,-0.0005967327568191755,0.0008718049713369061,62.195423004767875
permuted,32,24.0,27.0,144,497.9177466369466,0.0007688182812437182,0.009975922508159017,0.0770673870626926,0.0003844033614752484,-0.00020451801511396276,0.0007411166784443526,52.71366818893606
permuted,32,27.0,30.0,162,560.1692979908759,0.0008464112928319764,0.007649592157820415,0.11064789800155084,0.0004232020266926414,-0.00031942097687196787,0.0007838254373058171,56.085827426818796
permuted,32,30.0,33.0,180,622.4132660938308,0.0008458771202384009,0.006118934020732917,0.1382392941927952,0.00042293629088134625,-0.00031801915655647536,0.0007838188047029226,56.04194631740361
permuted,32,33.0,36.0,162,560.1774515080019,0.0008381255387321757,0.005125369366043664,0.16352490501170164,0.0004190611983706837,-0.00031093678106147677,0.0007783140348588269,55.88836467481527
permuted,33,0.0,3.0,7,24.39816473334254,0.14504860116057963,0.2738749831216279,0.5296161026002274,0.07185741426783608,-0.06399348948298078,-0.13016885189027572,-58.08980557459582
permuted,33,3.0,6.0,30,106.2291573169506,0.014663611141816895,0.23535184635398956,0.06230506099264483,0.007544536469641895,-0.005053021452267344,0.013765480954959133,55.07856742192801
permuted,33,6.0,9.0,36,119.57185929999633,0.030224795136480846,0.21208125835524105,0.14251516315436796,0.014933035055385289,0.027447194335443882,-0.01265660950470597,-12.377822960729432
permuted,33,9.0,12.0,54,194.4185121537546,0.016800919834243616,0.20964746813337717,0.08013891121048461,0.008607827059918343,-0.015596974722037379,-0.006245421266560606,-79.08879658501553
permuted,33,12.0,15.0,72,250.64299317595518,0.012910393665737471,0.10044312573930664,0.12853436778984284,0.006478097725644723,0.00769521346291267,0.01036638579083963,26.70631350205733
permuted,33,15.0,18.0,102,352.74077608739,0.0014005320360167138,0.04429062830042462,0.031621408179555825,0.0006999348670482402,0.000280803357389657,-0.001372093093921771,-39.216969637598154
permuted,33,18.0,21.0,96,332.11739114000034,0.0022083765791648118,0.02308076156695613,0.09568040347188815,0.0011040902784404346,0.000404050006233697,-0.0021710989631673235,-39.728818819388174
permuted,33,21.0,24.0,120,415.13368678088216,0.00197672636918103,0.014829238835343489,0.13329924692222028,0.0009883281371149538,-0.00038820879857308095,-0.0019382314277005372,-50.6629601976608
permuted,33,24.0,27.0,144,498.17255432317745,0.002255463376886429,0.01027106796099373,0.21959385191997227,0.0011277132619508523,0.00026275457198767676,-0.0022401060419934378,-41.655013229316246
permuted,33,27.0,30.0,162,560.4424505096238,0.002158561632091105,0.007548418580079715,0.2859621004308838,0.0010792712803165943,9.095231361422039e-05,-0.0021566446151798017,-43.79254618897256
permuted,33,30.0,33.0,180,622.7162010479517,0.002154349192941947,0.005933325853784981,0.36309301832253943,0.0010771687788112124,9.238781386078175e-05,-0.0021523672867286483,-43.77107767189843
permuted,33,33.0,36.0,162,560.4492149400044,0.0021474049750243615,0.004972052894546243,0.43189503824060527,0.0010736984474648047,0.00010189991099076776,-0.002144985905524661,-43.64007296312908
permuted,34,0.0,3.0,7,25.01858858441927,0.20378760704986212,0.28268616275477504,0.7208970013387039,0.10423294997776868,-0.0370897278893563,-0.2003839835720473,-50.243192749121945
permuted,34,3.0,6.0,30,106.23972720470479,0.030174623317656787,0.23931667736872161,0.12608658806994022,0.015545241215166355,0.019130401044814203,-0.023335287618262784,-25.327452880427984
permuted,34,6.0,9.0,36,128.05898306558223,0.08552317506868364,0.2096605490606519,0.4079125779831043,0.0443609891982982,-0.08440183598960806,-0.013803751497763696,-85.35581114226474
permuted,34,9.0,12.0,54,186.1429553061447,0.05330007060778048,0.19658505462396458,0.2711298206760167,0.026490365835763877,0.029777905625443926,0.04420603876572225,28.017576007952126
permuted,34,12.0,15.0,72,251.33826779415926,0.015089521873954874,0.128822322500289,0.11713437221969834,0.007595115568800119,0.01506133405960242,-0.0009218930141956241,-1.7513309637181957
permuted,34,15.0,18.0,102,352.69029046932616,0.0015499294549387343,0.05102341162531394,0.03037682909799346,0.000774451951372116,-0.0005532739889418358,-0.0014478153226316786,-55.457029115131725
permuted,34,18.0,21.0,96,331.9792851698079,0.0018844740680754512,0.02569823970927058,0.07333086193431496,0.0009421367475681661,-0.0005941153690305695,-0.0017883706107880743,-54.188512726816064
permuted,34,21.0,24.0,120,415.00167212529266,0.0013345376813960106,0.016684145891307005,0.07998837279955393,0.000667240478447092,-0.0008950803542642913,-0.0009898595771501888,-66.06072873546081
permuted,34,24.0,27.0,144,497.97665299751327,0.0018349358012327995,0.01151379551105503,0.15936845495223328,0.0009174498035858413,-0.0005370017458938085,-0.0017545992475642002,-53.50846431049069
permuted,34,27.0,30.0,162,560.2351441599038,0.0016773562977003371,0.008337904531468654,0.20117240385395546,0.0008386693874671996,-0.0006296902394564839,-0.0015546749987596178,-56.02471561303729
permuted,34,30.0,33.0,180,622.4864111943486,0.0016763139897264347,0.0063709411599988195,0.2631187367184451,0.0008381517339723086,-0.0006284624644280451,-0.001554047464834194,-56.00929383963112
permuted,34,33.0,36.0,162,560.243078856096,0.0016763918866617815,0.005190286358051811,0.32298639632111165,0.0008381923638958802,-0.0006197610240541188,-0.0015576219152056243,-55.848538919962245
permuted,35,0.0,3.0,7,21.82681865132086,0.16516228241446756,0.3568306465778567,0.4628590172913607,0.0790927618979578,-0.050247300002368045,-0.1573333670103973,-53.855918578408705
permuted,35,3.0,6.0,30,103.70601457840337,0.06910136733874857,0.24759065497641075,0.27909521603443477,0.0351250341016904,-0.02185249383124802,-0.06555507212596089,-54.217790281980456
permuted,35,6.0,9.0,36,128.47665792135135,0.06443411882351134,0.2067300970436937,0.311682332398329,0.032766934814387194,0.023146597434534875,0.06013310814988662,34.47357624703048
permuted,35,9.0,12.0,54,190.73400486561363,0.016333385410461716,0.180752350246479,0.09036333628961973,0.008245648463846697,-0.006091756297202446,0.015154866683088238,55.94924970206487
permuted,35,12.0,15.0,72,248.91277623972508,0.006954505588716934,0.10665855281136186,0.06520344975068987,0.003478663607815967,0.0016968875676016573,-0.0067443102365189285,-37.93867783243578
permuted,35,15.0,18.0,102,352.77362719006277,0.0035324601214151066,0.03744560670955971,0.09433576944857684,0.001765854575414136,-0.002354148306730517,-0.0026336780857397647,-65.89618106569942
permuted,35,18.0,21.0,96,332.2470562483228,0.0027839097047380017,0.01572375946113362,0.1770511506245907,0.001391888724601646,-0.0016360054521267495,-0.002252474063057326,-62.995731266525894
permuted,35,21.0,24.0,120,415.30028409110395,0.003267925887503951,0.009661547301676966,0.3382404272798761,0.001633934260849562,-0.0020014350489832946,-0.002583330670069111,-63.883364439996335
permuted,35,24.0,27.0,144,498.37032679976744,0.0027668586342380333,0.006591730813771246,0.4197469090299615,0.0013834186648156404,-0.0017761001338119267,-0.002121550144712778,-64.9675454792776
permuted,35,27.0,30.0,162,560.6622738134449,0.0029104707977109937,0.005205680504706447,0.559095164422719,0.0014552287120639276,-0.0018484578758383836,-0.002248120046968026,-64.71392858291091
permuted,35,30.0,33.0,180,622.9589601145499,0.0029047061323029064,0.00441363504850642,0.6581210499689735,0.00145234847419193,-0.0018452425535307666,-0.00224330061152699,-64.71962183584026
permuted,35,33.0,36.0,162,560.6660202468402,0.0028816325707536916,0.0039896266934153785,0.7222812539102066,0.0014408126945610901,-0.0018319516388402067,-0.0022243559665168725,-64.73722049358885
permuted,36,0.0,3.0,7,23.501625218213032,0.14442568182755017,0.3539002836276507,0.40809710675311256,0.07270396574761338,0.05308450336290487,-0.13431609387585128,-34.21752070086466
permuted,36,3.0,6.0,30,107.2597179609935,0.018820552035187392,0.22748164840392568,0.08273437513415963,0.009806691851460474,-0.005477826518004536,0.018005737850692,53.460581040620546
permuted,36,6.0,9.0,36,127.88546813111772,0.037519112457024884,0.2568022695697025,0.14610117161305408,0.019001505577592438,-0.037518207563229246,0.00026057782969358517,89.8010330078737
permuted,36,9.0,12.0,54,186.73690886374717,0.02815995274696006,0.20578493050906738,0.13684166608943826,0.014105184311100622,0.027759732061875507,0.004730773146527359,4.835675491313872
permuted,36,12.0,15.0,72,250.69449906353196,0.011788767804031309,0.09689127079845816,0.12167007106917731,0.005927700185217994,0.0024136526960012845,-0.011539034925003517,-39.09280975148405
permuted,36,15.0,18.0,102,352.79144595649757,0.005169048610951628,0.03092864772916571,0.16712818019771408,0.002584362105544854,0.0006181621523990283,-0.0051319527565754485,-41.56580394316114
permuted,36,18.0,21.0,96,332.0503631728411,0.005134985829229594,0.015742266154492993,0.32619101842360987,0.0025674119511172903,0.001849034139801517,-0.004790527342186579,-34.447275322411784
permuted,36,21.0,24.0,120,415.05409494861124,0.005000912204500261,0.011451411278755624,0.43670706455001135,0.0025004061806652104,0.0018832513200978164,-0.004632762387870706,-33.93895165616318
permuted,36,24.0,27.0,144,498.0655081454477,0.005069495347630454,0.008923017206655066,0.5681369014787359,0.0025347165459897406,0.0017715438202565862,-0.004749885848371256,-34.7731085252406
permuted,36,27.0,30.0,162,560.3194937643993,0.005062348867620809,0.007435547899904275,0.6808306443276333,0.0025311524938828687,0.0018058488838909065,-0.00472930077982482,-34.55050473343086
permuted,36,30.0,33.0,180,622.5786979015543,0.005058913840464523,0.006552151486125967,0.7720996456166587,0.002529439863367236,0.0018050657946729854,-0.00472592284343969,-34.547823868778785
permuted,36,33.0,36.0,162,560.3253855879834,0.0050343618462505325,0.006079066350593214,0.8281472114150004,0.0025171665330341263,0.0017945163016251508,-0.004703669890860185,-34.55872137581964
permuted,37,0.0,3.0,7,26.590802903567386,0.019412645344451085,0.21245116063855288,0.0913746259898207,0.010055840415808972,0.01939750222564401,-0.0007666202942618203,-1.1316214598885113
permuted,37,3.0,6.0,30,105.57592468830127,0.0907144486437843,0.2548078989592386,0.3560111323640552,0.04603103675709518,0.0880944430008673,-0.02164440586185542,-6.901942951790704
permuted,37,6.0,9.0,36,128.53748327588164,0.047450091807057934,0.18411438742449762,0.25772071629392057,0.024153084241985725,0.02207404257388792,0.042002950574268116,31.138239524447158
permuted,37,9.0,12.0,54,186.28898432643555,0.04875083610643828,0.18024106148621516,0.2704757490022147,0.024654228747507757,-0.04805366535596255,-0.008215185143012336,-85.14929234577961
permuted,37,12.0,15.0,72,248.15466058312822,0.013113584663171184,0.10408918136866274,0.12598412717576796,0.006552858208127723,-0.010297096492703673,-0.008120092766594984,-70.87068280968607
permuted,37,15.0,18.0,102,352.8001387364432,0.000943694601554892,0.050559673530996066,0.01866496627942725,0.00047180385376286907,-0.0007754377883178654,-0.0005378250063473653,-72.6278766240791
permuted,37,18.0,21.0,96,332.0921793398048,0.0013252240013999393,0.02292070759240527,0.057817761343417234,0.0006625451519851411,0.00120094227870538,-0.0005603180321071203,-12.506062759070778
permuted,37,21.0,24.0,120,415.1852526687185,0.0004128189697318414,0.014040047326372268,0.029402961409996008,0.00020640289168253725,0.0003552163543897317,-0.0002103350739760906,-15.31557254922971
permuted,37,24.0,27.0,144,498.1597915398859,0.0011751563842583852,0.009163982497751156,0.12823642827196244,0.000587569763248736,0.0009889227439149708,-0.0006348419756371867,-16.349279076836538
permuted,37,27.0,30.0,162,560.4505653755007,0.0009636322148819353,0.006647039528893193,0.14497163898202226,0.00048181264813245626,0.0008088414404767276,-0.0005237963055671514,-16.4633120417805
permuted,37,30.0,33.0,180,622.7254341418286,0.0009606285428584919,0.00514016493312847,0.18688671576805266,0.0004803122937694408,0.0008071050526176019,-0.0005209497397960455,-16.420205015289746
