beta,condition,realization,region,n,area,regional_gap,local_mean_gap,coherence,normalized_gap,Dxx,Dxy2,major_axis_degrees
0.1,permuted,1,core,517,1791.0896970484866,0.0004449623570278599,0.01604837663436402,0.027726315699437926,0.0002225098322744745,-0.0001747398706127764,0.0004092156849266885,56.5615237058812
0.1,permuted,1,exterior,216,748.217120079697,0.00045613525247113453,0.002669173716170624,0.17089005848803906,0.00022806778170848162,-0.00017772126738985,0.00042008870451876125,56.46555456288552
0.1,permuted,2,inner,37,127.9657152664295,0.004876852745542736,0.046481752289734835,0.1049197266734661,0.002444306664082767,0.0028455411473406697,-0.003960629783317151,-27.15219468518904
0.1,permuted,2,domain,127,439.94124770911316,0.0015749566767800554,0.047208376473261524,0.03336180556160619,0.0007881711356972242,0.0011835650604989582,-0.0010390679868517618,-20.640170260546274
0.1,permuted,2,core,517,1791.1467906048078,0.0004255506135825292,0.017019076122355765,0.025004331053172638,0.0002128136982118957,0.0003619030665778085,-0.00022387383751132115,-15.870501920916379
0.1,permuted,2,exterior,216,748.193402545164,0.0004127903619904297,0.001884248435152715,0.21907427613544697,0.0002063960725749987,0.0003617845013266747,-0.00019876583597791474,-14.39228384131462
0.1,permuted,3,inner,37,128.33438806638415,0.006011177572231441,0.05731275634211315,0.10488376333445432,0.0030097570202775865,-0.00588611338691538,0.0012198053128568672,84.14603405499656
0.1,permuted,3,domain,127,440.6591577694872,0.0011717834214133474,0.048400945468869395,0.02420992834049114,0.0005862696743396749,0.0010696401567482853,-0.00047848335579273184,-12.050227434832458
0.1,permuted,3,core,517,1791.1069633534612,0.0006487471058876302,0.017403713681721757,0.03727636053729019,0.0003244199435116931,0.0006477548988159192,3.586639733168711e-05,1.584624783403922
0.1,permuted,3,exterior,216,748.2170203011253,0.0006575506755315261,0.002287961186769034,0.28739590484928307,0.0003287751970397838,0.0006562027376172263,4.2081564082433574e-05,1.8346455956474068
0.1,permuted,4,inner,37,127.92213611488447,0.009330162596223391,0.05052651893545699,0.18465872561182814,0.004660462406826073,-0.008391343499167333,-0.004078883223499804,-77.03821776731783
0.1,permuted,4,domain,127,440.2024895130853,0.0014215049224770068,0.043388100928958374,0.032762552221506806,0.0007110822139287774,0.0003852001023346913,0.0013683190877086032,37.13868993927935
0.1,permuted,4,core,517,1791.1697882724075,0.0005782829206552162,0.014883984873035456,0.03885269473115774,0.0002891989754219348,0.000574773302326747,-6.361436358192221e-05,-3.157819388054706
0.1,permuted,4,exterior,216,748.1894270622854,0.0005745987792956222,0.0015754420365477748,0.3647222595092902,0.00028729846718167243,0.0005717898469477962,-5.6746172517932694e-05,-2.8338248523507596
0.1,permuted,5,inner,37,128.463421405615,0.0029798062264972482,0.04556480499703142,0.06539710258150748,0.0014922181125553546,-0.0026711581307847206,-0.0013206662666300096,-76.84571048582363
0.1,permuted,5,domain,127,440.71389705672556,0.000744601086663387,0.039681441226252355,0.018764466804970167,0.00037271759668477885,8.34558470564156e-05,-0.0007399093862442839,-41.78234674340801
0.1,permuted,5,core,517,1791.1647377774393,0.0001900766265026243,0.014786823899279503,0.01285445933469769,9.505664202594465e-05,0.00019006421575926195,-2.1720567291991688e-06,-0.3273742658065297
0.1,permuted,5,exterior,216,748.1991139423162,0.00018200545517663708,0.0022083683926141353,0.08241625617598604,9.10024346030576e-05,0.00018199557840603897,1.8960893191419503e-06,0.2984522651570525
0.1,permuted,6,inner,37,127.87751047060507,0.013269407876623682,0.054410234892787936,0.2438770555350523,0.006640426941241617,-0.005206705682951227,0.012205220249029756,56.5514657004876
0.1,permuted,6,domain,127,440.2834145452227,0.000369910282167479,0.04484643146998648,0.008248377185039613,0.00018505285840351591,-0.00016418880592978217,0.0003314749656619278,58.17524946722646
0.1,permuted,6,core,517,1791.1529583168096,0.00024642003006838416,0.01724763509763049,0.014287177846326174,0.00012323265996748214,0.00023265608352610704,8.120331284619145e-05,9.62018951922494
0.1,permuted,6,exterior,216,748.2025129344156,0.00025213524690788613,0.0030835639257839865,0.08176747846853266,0.00012606781774420113,0.00024445352239680203,6.176291865753208e-05,7.089719531134416
0.1,permuted,7,inner,37,128.0255097085977,0.008206193381986427,0.053069268606355934,0.15463174069453067,0.004100245519402144,-0.00808307729640081,-0.0014161466177510114,-85.03134742476252
0.1,permuted,7,domain,127,440.10213012301824,0.0013648703171550982,0.04606644692362894,0.029628295827065682,0.000682854402570076,0.0009837012291783393,0.0009461516127788836,21.94266136331328
0.1,permuted,7,core,517,1791.1156581481573,0.0007963668442849803,0.01643337581980128,0.04846033176734167,0.000398244267236276,-0.0005616496909335045,0.0005645792905790266,67.42547993369237
0.1,permuted,7,exterior,216,748.2003786973399,0.000803547983409372,0.0015015079301419335,0.5351606656738834,0.00040177314721829833,-0.0005771122406457486,0.0005591339940820196,67.95324317571773
0.1,permuted,8,inner,37,128.0574133000721,0.0030449123355558026,0.04698471593434193,0.06480644343600733,0.001520903306779126,0.0028442385358783523,0.001087105460497951,10.458757572329512
0.1,permuted,8,domain,127,439.9837036059486,0.000778182362919238,0.04156045850530828,0.018724104374831314,0.0003892335386833077,0.0007116784685009752,-0.00031477221515037695,-11.929796508661402
0.1,permuted,8,core,517,1791.1517547244475,0.0007394638509626921,0.01543562672099694,0.04790630560901076,0.00036979954912889283,0.00044408723638692714,0.0005912641654614256,26.545243074344544
0.1,permuted,8,exterior,216,748.19782812969,0.0007238492667341695,0.0025965228297226647,0.2787763921996727,0.0003619242112381427,0.0004324186760200091,0.0005804927644516314,26.658481823281008
0.1,permuted,9,inner,37,129.08858400890884,0.004267969311160658,0.04955393730824947,0.08612775377689615,0.002134883551356464,-0.0002479027083132855,-0.0042607635804184345,-46.664934401664425
0.1,permuted,9,domain,127,440.72907460675486,0.0011210926416913795,0.04262940800935033,0.026298574013635827,0.0005612055401176238,0.0011127262371725456,0.00013670783577536248,3.5020856900510844
0.1,permuted,9,core,517,1791.2235567906882,5.979567533111309e-05,0.015568661009745355,0.003840771874580827,2.9905028600811734e-05,3.08300969627049e-05,-5.123502619862803e-05,-29.481525213407824
0.1,permuted,9,exterior,216,748.190756918327,4.3635927996014375e-05,0.0021273053882634578,0.02051230078989028,2.1817866231968253e-05,6.348277380038596e-06,-4.317167574208165e-05,-40.8173807079219
0.1,permuted,10,inner,37,127.91001505712173,0.010787819690110235,0.04643363771512785,0.2323276878777821,0.005394658258570451,0.003781613128652016,0.010103289356023452,34.73968217716785
0.1,permuted,10,domain,127,440.03644093199046,0.002318829870569973,0.04460488070993153,0.0519860121507661,0.0011598731653811476,0.0010188065724068165,-0.002083027877074196,-31.96839775138394
0.1,permuted,10,core,517,1791.141073389546,0.0005692591297796633,0.015544687175828263,0.036620816060219726,0.000284679418733765,-0.00030383897881823237,-0.00048139155766194447,-61.12940617846565
0.1,permuted,10,exterior,216,748.1988831212063,0.0005662534684963357,0.0018539936835450072,0.30542362335000334,0.0002831269682673432,-0.0003025425184225704,-0.0004786554242152273,-61.14782420404081
0.1,permuted,11,inner,37,127.66281550041846,0.012844215756880488,0.04064843521477847,0.315983030810759,0.006431148452159627,0.012171847922874639,-0.004101218910483727,-9.310441716401586
0.1,permuted,11,domain,127,440.4978109875436,0.0026895886181801327,0.04160119584046624,0.06465171406356356,0.0013463785337676545,0.002294423567015291,-0.0014033914030550938,-15.726086065129657
0.1,permuted,11,core,517,1791.143847034149,0.0009807043428834879,0.015588217147642637,0.06291318202683602,0.0004904386920729603,0.0002936802282498166,-0.0009356991672998695,-36.28745956536267
0.1,permuted,11,exterior,216,748.2012489816562,0.0009979458041080044,0.0023448434547301247,0.42559165393105575,0.0004989734755437788,0.0003065242155519267,-0.0009497045504877018,-36.05606433480905
0.1,permuted,12,inner,37,128.62133974210406,0.01578033485136318,0.03798623131974289,0.41542249133731624,0.007902005338727114,-0.012285557827137467,0.009903738531343038,70.56336110953023
0.1,permuted,12,domain,127,440.36730407877735,0.0016598461605676243,0.039860604067067346,0.0416412696048172,0.0008305178359504814,-0.0016428084588427222,0.00023721223473059536,85.89180158001324
0.1,permuted,12,core,517,1791.146102472665,0.0005335471038070156,0.015610181297905564,0.0341794303105629,0.0002668212593450014,0.00012627977640174043,-0.0005183878181948151,-38.154671538457386
0.1,permuted,12,exterior,216,748.2042674064814,0.0005391818292891186,0.0030552588179613782,0.17647664614184397,0.00026959173459835677,0.00010457552877747791,-0.0005289432897924608,-39.40823828060963
0.1,permuted,13,inner,37,127.89574224500282,0.00919331634909803,0.052247359366264415,0.17595753088019334,0.0046065405644045085,0.00043267820006331084,0.009183128827898642,43.65120512171955
0.1,permuted,13,domain,127,440.15443907705486,0.0008308178825545364,0.045224327815057246,0.018371038834499143,0.0004156953317695903,0.0005760130210666045,0.0005987214323323716,23.05371411605194
0.1,permuted,13,core,517,1791.120521399605,0.0005397445154572121,0.016833898883930647,0.03206295340008505,0.0002699148767308509,0.00010399606815544828,-0.0005296309656490526,-39.44548933924997
0.1,permuted,13,exterior,216,748.1991608272965,0.0005421826904484699,0.002718971435063339,0.19940727712567516,0.00027109045927341437,9.979592539070111e-05,-0.0005329191712608535,-39.6967377007873
0.1,permuted,14,inner,37,129.4187718677308,0.009726456900188292,0.051498749151622066,0.18886782806222657,0.004871183416575396,0.00855959247399938,-0.004619235922777012,-14.176893336916581
0.1,permuted,14,domain,127,440.4036096683116,0.0009055726627895797,0.04317511174864044,0.020974413872086747,0.00045328237837664995,-0.0003286521563197312,-0.0008438303192811936,-55.63987452458709
0.1,permuted,14,core,517,1791.1901595842687,0.0005694009676853765,0.015163767339478976,0.03755009918959499,0.000284761285919522,8.25783129619145e-05,-0.0005633811180980485,-40.83058887902263
0.1,permuted,14,exterior,216,748.1937385249307,0.0005754558245688944,0.001663570669901906,0.3459160677573299,0.00028772754420480583,8.50775342806978e-05,-0.0005691319874958558,-40.749005979188084
0.1,permuted,15,inner,37,127.63073992745262,0.017257139886826423,0.054275338654718244,0.31795545296567634,0.00862819985472876,-0.014217620157006314,0.0097810098734529,72.73698901816637
0.1,permuted,15,domain,127,440.0257222107089,0.0009592155770825852,0.04624125907953406,0.020743716675896588,0.00047987936258488156,0.0008593598404071375,0.00042613986907269794,13.187960304591977
0.1,permuted,15,core,517,1791.1144355459774,0.0005277973120280141,0.01804804842392922,0.029244010190499475,0.0002639383641441616,-0.0002541303534522264,0.0004625881170525712,59.391456683758534
0.1,permuted,15,exterior,216,748.2066067935887,0.0005393330374647294,0.0039053029622472114,0.1381027394490243,0.00026966569359677077,-0.0002504894754642095,0.00047763495263914303,58.83709125336889
0.1,permuted,16,inner,37,128.11380220530327,0.01998973377261324,0.048215441370830295,0.41459194822816176,0.009983561660865456,-0.0005028663813299135,0.019983407659918326,45.72074899531045
0.1,permuted,16,domain,127,440.1744632607924,0.0021682960802857187,0.04104217556635329,0.052830924539568155,0.0010848724473018268,-2.1250066283792896e-05,0.0021681919487133387,45.28076391745864
0.1,permuted,16,core,517,1791.1755506678805,0.0009912703121807804,0.015632302942545185,0.06341166210916496,0.0004957373115133708,0.0009358642851917354,0.00032676424454573366,9.623521335888599
0.1,permuted,16,exterior,216,748.1843438577799,0.0009744889143817721,0.0026675707425544274,0.36530949257923545,0.00048724419605333764,0.0009205120670811063,0.00031982210463167457,9.57961909353438
0.1,permuted,17,inner,37,128.9334943439646,0.00474440624832875,0.05090930624470145,0.09319329997396184,0.002372015703749805,-0.0014061670867638553,-0.004531234354266279,-53.62027954781315
0.1,permuted,17,domain,127,440.1431863747353,0.00039285405130687904,0.04304445828956339,0.009126704503146945,0.0001964327992309987,0.00010643600136904908,0.0003781609224137203,37.140188588170645
0.1,permuted,17,core,517,1791.130377758893,0.0007339067256812668,0.01707996416826015,0.04296886799359288,0.0003670134475806919,-0.0006702574818930108,0.0002989548293081055,77.9808515570999
0.1,permuted,17,exterior,216,748.2077306673991,0.000759486858977822,0.0036717962897580944,0.20684340825124006,0.0003797442870874556,-0.0006960860602848853,0.0003037836164724246,78.21136870654699
0.1,permuted,18,inner,37,128.6057307901819,0.0048463131097321414,0.04547220092038422,0.10657749155835654,0.0024248770971048244,0.002861225271253357,-0.00391153942901037,-26.907578951567256
0.1,permuted,18,domain,127,440.1654492627184,0.0013943606158582382,0.04611970172925611,0.030233513305089808,0.0006976055513826909,0.0005144206620330555,0.0012959988076885094,34.17519631223679
0.1,permuted,18,core,517,1791.1006497243093,0.0005230794719903735,0.015973489048747996,0.032746726178234216,0.0002615753532424556,-0.0005230731360637024,-2.574557478754715e-06,-89.85899669062069
0.1,permuted,18,exterior,216,748.2157729941907,0.0005112501120734573,0.001613326443783361,0.3168919185844005,0.00025562476254238246,-0.0005111985784165649,7.2588235965426045e-06,89.59323829844169
0.1,permuted,19,inner,37,128.5260434533283,0.008560690246891886,0.04713177674324347,0.18163308999631755,0.004284262006250773,0.003771504358836167,0.007685126698663442,31.93016676171544
0.1,permuted,19,domain,127,439.9779304003487,0.0012592510307871388,0.043905635468677526,0.02868085195317339,0.0006300687042822516,-0.00030970183025468933,0.0012205727896669528,52.11873409944465
0.1,permuted,19,core,517,1791.1804928934034,0.0003295961594242349,0.014930611712505737,0.022075194625024528,0.0001648324269031393,-0.0002742327733053928,-0.00018283876600009826,-73.1537427855167
0.1,permuted,19,exterior,216,748.1906921662394,0.0003340139675880754,0.001666854207465193,0.2003858322414501,0.00016700750668404045,-0.00027464331441335785,-0.00019009571376539072,-72.65538256289305
0.1,permuted,20,inner,37,128.75023408048767,0.01182516284997498,0.0527019472363723,0.2243781011911801,0.005928993732420075,0.0104476850491323,-0.005538984883763969,-13.965459088837523
0.1,permuted,20,domain,127,440.5937641122093,0.00036689542637628487,0.04307259946090387,0.008518070210954147,0.00018362283809375825,0.0003081322867902331,-0.0001991651267999933,-16.438554083750216
0.1,permuted,20,core,517,1791.1576236231128,0.00032147099067506517,0.015809499988621026,0.020334039084502716,0.0001607655014091711,8.163559024950213e-05,0.000310932835593514,37.64449298987423
0.1,permuted,20,exterior,216,748.1971089517729,0.0003195414063818803,0.0025847757855708806,0.1236244196365781,0.0001597700563974426,7.750662043807795e-05,0.0003099990873870078,37.98128260077077
0.1,permuted,21,inner,37,127.46860949629563,0.00690554380473917,0.04468107927528826,0.1545518576709586,0.0034511314120557763,-0.006225539493113455,0.0029881755736328817,77.17980894048961
0.1,permuted,21,domain,127,440.66574946616555,0.0018384521821885023,0.04040097776427032,0.04550514081405194,0.0009205095361444808,-0.00043598943261002855,-0.0017860066183656913,-51.85920392107813
0.1,permuted,21,core,517,1791.1618720407234,0.0007737452656952816,0.015334611477151837,0.05045744177139026,0.0003869463450196636,0.0007059844551972761,-0.0003166507306255065,-12.07868144961563
0.1,permuted,21,exterior,216,748.2006773312435,0.000772741486376685,0.0023102366293619365,0.33448586026017096,0.0003863710517936305,0.0007094450370434504,-0.00030629584421285516,-11.675896128265187
0.1,permuted,22,inner,37,128.72709464809404,0.00297538774681209,0.03538197117987811,0.08409332910497103,0.0014906021576874657,-0.001176782275859397,0.002732785340838666,56.64875286571291
0.1,permuted,22,domain,127,440.0919750440737,0.0031266829046852243,0.03682632881020683,0.08490346460542733,0.001563924817233481,-0.002917198154711266,0.0011252114968307134,79.4537747304035
0.1,permuted,22,core,517,1791.155989664841,0.0011533682343617907,0.014852263736844014,0.07765605666566705,0.0005767913980952888,-0.0009152397776017498,0.0007018507202606076,71.2586204753475
0.1,permuted,22,exterior,216,748.2014089866137,0.0011562421633969867,0.00356160288801493,0.32464095514068436,0.0005781191752310115,-0.0009240021824425437,0.0006950653978284062,71.52414457846106
0.1,permuted,23,inner,37,128.2032394687644,0.01017272638987972,0.04882781116664939,0.20833877552201124,0.005088357588317445,-0.008553495246247397,-0.005506548944282479,-73.61373563893741
0.1,permuted,23,domain,127,440.0426983766051,0.0015412510882963511,0.0431678825914722,0.03570365271056461,0.0007710922456821433,-0.001220627748558376,-0.0009410222189852889,-71.18509213013472
0.1,permuted,23,core,517,1791.169530330879,0.0009021066941847311,0.015564215360520516,0.05796030659360922,0.0004511424552696025,-0.0008812245170163015,-0.00019297626357220774,-83.82399113713399
0.1,permuted,23,exterior,216,748.1950154110801,0.000890664894967832,0.0022671334348356473,0.39285949440924706,0.0004453305194763335,-0.0008708500617398207,-0.00018682645716228144,-83.94583662723976
0.1,permuted,24,inner,37,128.67500019042814,0.0072674922070783046,0.04641147066238702,0.1565882766341222,0.003637212434243835,0.006421824634147319,-0.0034024419683813182,-13.957876204336861
0.1,permuted,24,domain,127,440.35821957232537,0.0010131469258739159,0.03969706808340549,0.0255219585422592,0.0005070324833483221,0.00034901956313256966,-0.000951131977150656,-34.92464927790385
0.1,permuted,24,core,517,1791.1351522300222,0.0004601117757070186,0.014257891361298587,0.03227067481773212,0.0002300943912630835,0.00041424323821892447,-0.00020026329102999682,-12.900576564310738
0.1,permuted,24,exterior,216,748.2089428585073,0.0004543943291098575,0.0015215399742609323,0.2986410720694824,0.00022719734150930987,0.00040242944939176565,-0.00021100887324811208,-13.834855191405037
0.1,permuted,25,inner,37,128.26487874077543,0.019447602223248192,0.04798687404944228,0.4052692034744909,0.009722785809515456,-0.007569498831893852,0.017914014616150276,56.45315198208373
0.1,permuted,25,domain,127,440.06817904485587,0.00022120091233093797,0.04440115987885262,0.004981872386543026,0.00011065504685126168,-0.00016936811199991217,-0.000142282417232856,-69.98356104712663
0.1,permuted,25,core,517,1791.1059533862983,0.000934999667760471,0.01694209949619422,0.05518794574252761,0.00046756571541048294,0.0005879270397567353,0.0007270255666997367,25.51920755616426
0.1,permuted,25,exterior,216,748.2146250742518,0.0009131772553912242,0.002836204565224005,0.3219715765879888,0.00045658693564317127,0.0005497860304881491,0.0007291282606262995,26.49126908308052
0.1,permuted,26,inner,37,128.88973982401984,0.006707628135236863,0.04913488550646706,0.1365145774961461,0.003358280398798444,-0.006114070824535005,0.002758697727767761,77.8574390646387
0.1,permuted,26,domain,127,440.1638050052084,0.0013648118186301717,0.04228435691762623,0.0322769912591777,0.0006828558733527212,-0.0008670187644759078,-0.0010540349910317338,-64.71986396256835
0.1,permuted,26,core,517,1791.197198763928,0.0004142419430781305,0.01650237441496803,0.02510196003687831,0.00020716637392786063,-0.00022768798909182254,0.0003460557282121873,61.67149455248049
0.1,permuted,26,exterior,216,748.1968313008349,0.0003932096801139117,0.003275355536117197,0.12005099164900004,0.0001966044232541294,-0.0002025067256122758,0.000337053228165937,60.49904540399729
0.1,permuted,27,inner,37,128.3939610866161,0.007780640515178365,0.051229809691565945,0.15187720903166477,0.0038993263798179426,-0.007774644373714649,0.00030540413995592066,88.8752298316857
0.1,permuted,27,domain,127,440.2376130072081,0.0011908421555962992,0.03990093581217131,0.02984496807799297,0.0005959971060991046,-0.0011808055838837077,0.000154282897996818,86.27797978892593
0.1,permuted,27,core,517,1791.1658000142224,0.0005218764765360453,0.015053028112022011,0.034669202279589965,0.000260988948730004,0.0005218237123774393,7.420913845672848e-06,0.407377408881241
0.1,permuted,27,exterior,216,748.196219159396,0.0005112272384870029,0.0025637899247886223,0.199402936076813,0.00025561393288484025,0.00051069144254774,2.3399570072018793e-05,1.311711386914984
0.1,permuted,28,inner,37,129.11968431087556,0.006513582012121346,0.04768365743562644,0.13659988269387194,0.0032622292100145615,0.00289034966754875,-0.005837176494498997,-31.828561013443977
0.1,permuted,28,domain,127,440.055557355717,0.0006405493655465466,0.043129524301182325,0.014851760503395744,0.00032052545977216126,0.00018258480696714435,-0.0006139757959128796,-36.71925815080967
0.1,permuted,28,core,517,1791.155666328485,0.0006039959631721355,0.015058701036015197,0.040109433192649646,0.00030205435898086614,-0.00011356714710802797,0.0005932230833556456,50.41881285024264
0.1,permuted,28,exterior,216,748.1943840590344,0.0006085371751269566,0.0018852060923580933,0.3227961004336524,0.0003042679326178382,-0.00011559693887020303,0.0005974569785644275,50.475187386624675
0.1,permuted,29,inner,37,128.33643865403474,0.0010145267686788306,0.04197434146128832,0.024170165233312793,0.0005077610127322085,-0.0007291434233079415,0.0007054179134475433,67.97375027745102
0.1,permuted,29,domain,127,439.8470525185551,0.0012226603817820948,0.04219925104158305,0.02897350904586643,0.0006114373265261484,-0.000612610336965572,0.001058114825632108,60.0346471447566
0.1,permuted,29,core,517,1791.1734802642818,0.00026942312719693915,0.014247014670291776,0.01891084788160897,0.00013473904369518938,1.6785806259252906e-05,-0.00026889971769565856,-43.21400049948396
0.1,permuted,29,exterior,216,748.1850878678288,0.00028673755757205007,0.0013773540580425821,0.20817999257180492,0.00014336872061723334,-6.953341182955468e-06,-0.00028665323645264874,-45.69477497746238
0.1,permuted,30,inner,37,127.77074961121403,0.006415015870956767,0.05053124037069941,0.12695148236805445,0.0032123411190081584,0.0018763801391414566,0.006134462176757038,36.49621265169092
0.1,permuted,30,domain,127,440.28455572749033,0.0027738654406825017,0.04192010078104264,0.06617029513289995,0.0013888584744619484,-0.0025029531844485042,-0.0011956399288547618,-77.2332908338502
0.1,permuted,30,core,517,1791.178544795112,0.0003051021745909484,0.015831531970222003,0.019271803585706303,0.00015258246093749822,-0.00015120459586960108,-0.00026499907005126674,-59.85422445071503
0.1,permuted,30,exterior,216,748.1881177749046,0.00033174000336025236,0.0028828688865982434,0.11507287233992188,0.00016586956944346032,-0.0001630892055614564,-0.0002888829189460555,-59.723476786890735
0.1,permuted,31,inner,37,128.44284356079157,0.008606973279675745,0.0522604826187349,0.1646937197742262,0.004309712639749988,-0.008565798879353798,0.000840879655785228,87.19670157110103
0.1,permuted,31,domain,127,440.59428549612477,0.0013789691167853425,0.04458772500093259,0.030927101949168753,0.0006900779277509914,0.0007092988618845322,-0.0011825611821707387,-29.522358818074032
0.1,permuted,31,core,517,1791.1369397377243,0.00020511946666526554,0.015907135574685673,0.012894808477755666,0.00010257720127748565,0.00015670604465831307,0.00013235260168425014,20.092076880859622
0.1,permuted,31,exterior,216,748.1971378341871,0.00022607854440266745,0.0015057555138518644,0.15014292979365373,0.00011303916971290208,0.00018724796886274457,0.0001266874358253632,17.040664476527063
0.1,permuted,32,inner,37,127.38632589035078,0.004248814958161522,0.05581006192866821,0.07612990939863147,0.002120744878304772,0.002552870560777298,0.003396362826409114,26.534852912194868
0.1,permuted,32,domain,127,440.23333167696387,0.0029924533444839153,0.04602726932988391,0.06501479205808586,0.001497234220906601,-0.0010261503881524114,-0.0028110127000438166,-55.027216938499365
0.1,permuted,32,core,517,1791.1532996051944,0.0006455390550642193,0.017238620423348006,0.03744725733330148,0.00032282977750682206,-0.0003362130647233605,-0.0005510729958204544,-60.69381326352733
0.1,permuted,32,exterior,216,748.1894629381233,0.0006477010244073428,0.003015045584618908,0.21482296244924276,0.0003238490373175311,-0.00033736801407205564,-0.0005529009315414458,-60.69531278446578
0.1,permuted,33,inner,37,128.1915700531519,0.00460162403657681,0.05314273137205982,0.08658990454141668,0.0023017540520164884,0.0014214830722916664,0.004376565965364819,36.00325301262062
0.1,permuted,33,domain,127,440.0231652720881,0.0003216446382739672,0.043861151994897374,0.007333246475409173,0.00016086896887868162,-4.30845755403986e-05,-0.00031874596888571764,-48.84897876242966
0.1,permuted,33,core,517,1791.1592738810455,0.0005650315197970564,0.015521087421609028,0.036404119405345194,0.00028256942372359157,-6.837153586363698e-05,0.0005608796229564939,48.47504848990262
0.1,permuted,33,exterior,216,748.1967870168667,0.0005716930516022846,0.0016475428845283586,0.34699737225106764,0.00028584663535603246,-7.209524713642159e-05,0.0005671289276616656,48.62238201956748
0.1,permuted,34,inner,37,128.53415676824824,0.00946530385577247,0.04751195112254391,0.19921943073563408,0.0047341497181581475,-0.009417051690335238,-0.0009545232022614276,-87.10610062171138
0.1,permuted,34,domain,127,439.9993724098398,0.0011801754031168215,0.04187400986869367,0.02818395961641968,0.0005901302274121368,0.0011672821494396728,0.0001739723130887491,4.238496190332222
0.1,permuted,34,core,517,1791.160092176604,0.000609762260896146,0.015159870562916889,0.04022212843872873,0.00030493966852260474,-0.00043678621590098355,-0.0004254736377404351,-67.87582974350181
0.1,permuted,34,exterior,216,748.1796376012373,0.0006182287931182669,0.0018038934869872764,0.3427191225967476,0.00030911230279610677,-0.00044594213277513524,-0.00042818507080050384,-68.08187457762646
0.1,permuted,35,inner,37,128.01482438809424,0.009353587198667083,0.04770014314833367,0.19609138634196813,0.004681267449818866,0.007407389695324206,-0.005711407128254253,-18.81686274778339
0.1,permuted,35,domain,127,440.3266981990364,0.0018848680397256052,0.0453434343825667,0.041568709238537185,0.0009429162848866994,0.001336394807982967,0.0013292014310762735,22.422691004234
0.1,permuted,35,core,517,1791.1422246914926,0.0004929038081051662,0.017493083215094792,0.028177068733077265,0.0002464944956836818,-0.0003355020797361623,0.0003610990425593569,66.44779211320059
0.1,permuted,35,exterior,216,748.204258277319,0.000492422187763919,0.003071543065408134,0.16031752681888178,0.0002462105664691671,-0.0003528941700649426,0.0003434316754994792,67.88927725903656
0.1,permuted,36,inner,37,128.4370194327951,0.006030383832596018,0.05195065580378794,0.1160790704042723,0.003017205993393388,0.0026405944379133163,-0.005421511798649589,-32.015599921733326
0.1,permuted,36,domain,127,440.1816421783094,0.0013466390122035665,0.04305946586240725,0.03127393675775342,0.0006739206538050444,-0.001322747296473471,0.0002525395392027163,84.59556993011405
0.1,permuted,36,core,517,1791.1410337820494,0.0004024331645801793,0.015857409081444344,0.025378241963316013,0.00020125172634799504,1.3701529050307517e-06,-0.0004024308321128421,-44.902463145034915
0.1,permuted,36,exterior,216,748.196652580425,0.00039329845831401216,0.00230138168203794,0.17089666672141712,0.00019664943699292437,-1.9998454212441182e-05,-0.0003927896881809547,-46.4573173815023
0.1,permuted,37,inner,37,127.71682396661959,0.010133752760188552,0.04691141183757348,0.2160189251023984,0.005077757498692881,0.009730169833680767,-0.0028313848223718886,-8.112241159542227
0.1,permuted,37,domain,127,440.31787380199796,0.0016361907363401404,0.04015319560254245,0.04074870534679284,0.0008188921784725192,0.0011132116884106423,0.001199116283965495,23.563799838446126
0.1,permuted,37,core,517,1791.1363242887576,0.0008734251548834142,0.014374635790289194,0.06076155024904755,0.0004367872279904793,0.0007056775615946959,0.0005146753153638516,18.052289388804105
0.1,permuted,37,exterior,216,748.2010713388718,0.0008793201562913918,0.002048066058504367,0.4293416965923108,0.0004396607179675119,0.0007092346313082824,0.0005197982060505043,18.118848260972168
0.1,permuted,38,inner,37,128.59099689335522,0.004638608914998073,0.04473630165822274,0.10368780482651889,0.0023203868809636412,-0.0036368624743402687,0.002879222813370853,70.81606351538117
0.1,permuted,38,domain,127,440.5939476938836,0.0013766295599365928,0.0438170526391299,0.03141766679914072,0.0006892363544581137,-0.00010423538679309328,0.0013726776494979844,47.171233771324644
0.1,permuted,38,core,517,1791.1608933456023,0.0006168856980481003,0.016434854850003556,0.037535208170576984,0.00030850159417255765,-0.0005102565632492221,-0.0003466788198280718,-72.9035022497416
0.1,permuted,38,exterior,216,748.1978181893141,0.000605760143934824,0.002664022171775634,0.22738554894649038,0.0003028800853049223,-0.0005175603125431158,-0.00031476447521950615,-74.34665115692121
0.1,permuted,39,inner,37,127.90855804000657,0.012836318582568309,0.044677832996179355,0.2873084418321276,0.006425314394951655,-0.009435615317804135,-0.008702886781270252,-68.65664012290627
0.1,permuted,39,domain,127,440.05871033808177,0.001156522285173799,0.04234048089662714,0.02731481222420239,0.0005786640716506536,-0.00026181654896568227,-0.0011264971774448999,-51.54209735835846
0.1,permuted,39,core,517,1791.1857496458879,0.0004591464175330813,0.015564974555870153,0.02949869374247833,0.000229622121358161,0.00045397119326832957,-6.874291538763531e-05,-4.305319567037029
0.1,permuted,39,exterior,216,748.1845689783695,0.00046804133218648984,0.001882824876329794,0.2485846336908649,0.00023402015184962514,0.0004634877618380947,-6.512897405316446e-05,-3.999394914679653
