name,param,realization,seed,N,P,nb,sum_W_real,sum_W_imag,gap,area
label_rotated_box,9.5,14,2014,364,196.4331612622282,82,-0.0440824710899097,-0.05610724892125228,0.07135325948339073,1260.2635086725807
label_rotated_box,10.5,14,2014,444,210.653203804441,88,0.5549654171905827,0.3603159223317193,0.6616752815114639,1537.3919644626865
label_box,3,15,2015,36,52.824777658362514,20,-0.07308556608431394,0.0708519008695258,0.1017914133249447,124.4420311447704
label_box,4,15,2015,64,71.73138800980459,28,0.023345107184989722,-0.022404540052451648,0.0323567217814254,221.59518365321017
label_box,5,15,2015,100,89.84471607700483,36,-0.0384250383092537,-0.08113858163507526,0.08977724098466931,346.4046664572246
label_box,6,15,2015,144,108.41081505597649,44,0.06954271053917926,0.03141818052347686,0.07631048850939073,499.14566909856023
label_box,7,15,2015,196,127.28492062024726,52,-0.10523283784549209,-0.008190544683046377,0.1055511022359341,678.9498736919363
label_box,8,15,2015,256,145.5758299035584,60,0.029336123334927855,0.09998588422664163,0.1042006966238973,886.5956459262304
label_box,9,15,2015,324,164.3885134811449,68,-0.04050824652626872,0.029719713683489482,0.050241212346653755,1122.6043948959136
label_box,10,15,2015,400,182.7933855354587,76,0.15727827084260637,0.03510617882271591,0.16114868373887747,1385.3780266074252
label_disk,3.5,15,2015,32,48.48206421131424,18,0.06973509654271881,0.015388584715976684,0.07141282958532805,110.61800062701069
label_disk,4.5,15,2015,60,67.18443573107301,26,0.1768244781348396,-0.16369444429403202,0.24096216956275587,207.66103648775822
label_disk,5.5,15,2015,88,80.29562410283937,32,-0.2260551591953428,0.007598478625484781,0.22618282842924597,304.93954231397686
label_disk,6.5,15,2015,124,98.96953503008089,40,0.13562864483579418,0.07006317928939843,0.15265640632522562,429.8453036336634
label_disk,7.5,15,2015,172,113.46852134234891,46,0.09696349372339563,0.2563954294815808,0.27411773998428346,595.8948994969566
label_disk,8.5,15,2015,216,127.0318744216552,52,-0.37874306122406454,0.2931266542519554,0.47892540322927213,747.3825432281461
label_disk,9.5,15,2015,276,145.50478885237047,60,0.07759526297791686,-0.33773699558301956,0.3465361496612679,955.7231186064714
label_disk,10.5,15,2015,332,158.97960030826493,66,-0.06529001819155411,0.00043042415386291416,0.06529143696079674,1150.6004387312178
label_rotated_box,3.5,15,2015,48,62.36467275816169,24,0.048538093429204565,0.18863980788000573,0.19478430026762336,166.27469755167266
label_rotated_box,4.5,15,2015,84,90.86017930827364,36,-0.21634207145121565,-0.11246098969982879,0.2438265081652688,290.6385412808515
label_rotated_box,5.5,15,2015,124,108.24323720136158,44,0.38151668572337005,-0.26606903559832645,0.4651319309503146,429.80380439094307
label_rotated_box,6.5,15,2015,164,121.75817050727551,50,-0.16419390989418003,0.17910404882393022,0.24297716014362933,568.345839935963
label_rotated_box,7.5,15,2015,224,150.77749835222522,62,-0.14694594069514633,0.13154934291718706,0.19722661866169366,776.6331597314619
label_rotated_box,8.5,15,2015,288,168.47512195320866,70,0.2787939102742567,0.06473190584202693,0.2862101745919445,997.7456244675176
label_rotated_box,9.5,15,2015,364,195.60192366592477,82,-0.34390661881826823,-0.5347566106584718,0.6357958753483307,1260.904861599913
label_rotated_box,10.5,15,2015,444,211.61346568915872,88,-0.025255122062876723,0.7191938868939016,0.7196371781223987,1538.4828178922744
label_box,3,16,2016,36,53.33722232326327,20,-0.0913481565944867,0.13636750692222588,0.16413586645640307,124.3267863001937
label_box,4,16,2016,64,71.79601182593831,28,0.12179196791553704,-0.06557719447528396,0.138324444275003,221.46026870456245
label_box,5,16,2016,100,89.71172767768891,36,0.00962841702506445,-0.040686800900372994,0.04181055108360979,346.5717839939661
label_box,6,16,2016,144,108.69449501140888,44,-0.23285806706947065,-0.02906955053471484,0.23466554533552733,499.1123375198425
label_box,7,16,2016,196,127.2679291256862,52,0.05515230058421272,0.00701615206844694,0.055596786324201536,678.6924927618693
label_box,8,16,2016,256,145.62884346204845,60,-0.0348044570820325,0.02707532229712803,0.04409561554472735,886.5392141960792
label_box,9,16,2016,324,164.71731094151872,68,0.13497490431802683,-0.027672015833211994,0.13778231111406875,1121.7225033112816
label_box,10,16,2016,400,182.1414874007691,76,0.07234575793333109,-0.12868545151913796,0.14762741657169426,1385.791907365394
label_disk,3.5,16,2016,32,48.25283322315087,18,-0.0780680078844731,0.03879144677406434,0.08717448134560492,110.35086718183388
label_disk,4.5,16,2016,60,66.80280627561105,26,-0.10992006937690446,0.037235708206054256,0.11605567464553342,207.71089693438665
label_disk,5.5,16,2016,88,81.02417681389772,32,0.4551537445087148,-0.2403928559074567,0.5147364921118841,305.0615319420442
label_disk,6.5,16,2016,124,99.06542662039902,40,-0.0637152255425506,-0.07129964337434624,0.0956204429567603,429.6969996956
label_disk,7.5,16,2016,172,113.22811193002477,46,0.19553631094552326,0.06506013834495955,0.20607588529386361,595.8217803243205
label_disk,8.5,16,2016,216,127.42579757567546,52,-0.3704760721536653,0.11958935197840308,0.3892995416707066,748.3516179327772
label_disk,9.5,16,2016,276,145.67504951621189,60,0.2639505640248476,0.0004934309693513314,0.26395102523604014,955.2108305859649
label_disk,10.5,16,2016,332,158.8821767199575,66,-0.13170024525407653,-0.39006089151374446,0.41169461216839,1149.74018775768
label_rotated_box,3.5,16,2016,48,62.33980531429373,24,0.004344288554905429,-0.08892412946423628,0.08903018389299518,165.9730343070126
label_rotated_box,4.5,16,2016,84,90.61106007759545,36,0.06267099641328633,0.31429757321811663,0.32048497362939116,291.28635257926186
label_rotated_box,5.5,16,2016,124,108.24489987753425,44,-0.15117775623985352,-0.5355260601020839,0.5564556361743291,429.8032433553707
label_rotated_box,6.5,16,2016,164,122.22753800415835,50,0.017241198513299416,0.10088409527793439,0.10234676158150946,568.1564368272933
label_rotated_box,7.5,16,2016,224,150.18591832489292,62,-0.3742766348340658,0.14975587831391518,0.4031250705082541,775.8225328884641
label_rotated_box,8.5,16,2016,288,168.64635309724144,70,0.2832672798254028,-0.2567243318380589,0.3822927338799167,997.9212082733736
label_rotated_box,9.5,16,2016,364,195.62104293295,82,0.05869653416828813,-0.12113754472709876,0.1346090185161413,1260.7759266861244
label_rotated_box,10.5,16,2016,444,210.7916582563156,88,-0.2193343016360494,-0.03146691188982548,0.22158001357987037,1537.8689422004536
label_box,3,17,2017,36,53.38331700549078,20,0.1293812145107025,0.008691518967644918,0.12967282356079607,125.0416464634614
label_box,4,17,2017,64,71.86704738416782,28,0.15335660642721205,0.17844322679062996,0.2352875558169684,222.23928941991136
label_box,5,17,2017,100,90.18288821988735,36,-0.10424914226822857,-0.05668101471600382,0.11866179289433142,346.62403809515945
label_box,6,17,2017,144,108.79911872268487,44,0.10748066770086462,0.0637195524632368,0.12494909081517508,498.5094029144006
label_box,7,17,2017,196,126.84172229510585,52,-0.1668468008390005,0.05971127820872471,0.17720973927955772,678.1633226611206
label_box,8,17,2017,256,145.46140100066188,60,0.1652511872588187,-0.12741128119062578,0.20866621543768382,885.6718833294447
label_box,9,17,2017,324,163.92359097351718,68,-0.018529972738149603,0.009882253676691537,0.021000448266812088,1120.9099120687388
label_box,10,17,2017,400,182.16521755513781,76,0.08486621658001914,-0.17771807692522967,0.19694158926597644,1384.7796255103476
label_disk,3.5,17,2017,32,48.24704135897698,18,0.21669365929685558,0.03283462838402956,0.21916718458879525,111.01172362540348
label_disk,4.5,17,2017,60,66.9796278266577,26,-0.22844600023551065,0.0306089639999714,0.2304874914192839,208.48064336480846
label_disk,5.5,17,2017,88,81.03034488936356,32,0.16703084243818145,0.038589379249125116,0.17143057637551537,305.02127081866234
label_disk,6.5,17,2017,124,99.2665961079915,40,-0.11384264780759779,-0.02459624117181007,0.11646941031715836,429.2440817345881
label_disk,7.5,17,2017,172,113.18780176313265,46,-0.12099159846542795,0.15368026191751924,0.19559291858923897,595.1658978946301
label_disk,8.5,17,2017,216,126.84030744225012,52,0.0650278507038542,0.2014689726071271,0.21170349144625386,747.5937160434511
label_disk,9.5,17,2017,276,146.1175483779349,60,-0.11032893295920765,-0.09244617486945504,0.14394015664820986,955.1489984162541
label_disk,10.5,17,2017,332,159.29406611296213,66,-0.40266181968879433,-0.1780370628641208,0.44026552986620926,1149.0154111606798
label_rotated_box,3.5,17,2017,48,63.34617905817134,24,0.13342271582826148,0.03524310190544355,0.13799890336849238,166.89524755507972
label_rotated_box,4.5,17,2017,84,90.18428507370606,36,-0.18472092398285023,0.23559612497132215,0.2993782788690268,291.1175242660947
label_rotated_box,5.5,17,2017,124,108.47318303076173,44,0.006453557165564394,-0.5602109664492846,0.5602481372839455,429.66655572565935
label_rotated_box,6.5,17,2017,164,121.45827815146785,50,0.23385972546121403,0.2699297224751477,0.3571448253416317,567.9846555044054
label_rotated_box,7.5,17,2017,224,150.1212140778369,62,-0.1307995825388102,-0.21581341729647202,0.2523568146048531,775.3186185037808
label_rotated_box,8.5,17,2017,288,169.0071774684183,70,-0.2586073127878028,0.24016188437155545,0.35292417447976676,997.4332052071687
label_rotated_box,9.5,17,2017,364,196.85986541835905,82,0.3726750093447513,-0.25420843918536595,0.45111926709371475,1260.6724628025302
label_rotated_box,10.5,17,2017,444,209.9506188158419,88,0.16902979051082045,0.20353307796488118,0.2645690531902593,1536.9401048197485
label_box,3,18,2018,36,53.15162324815042,20,-0.05039032587963144,-0.06296704413782242,0.08064758886482552,124.62642274757606
label_box,4,18,2018,64,71.68641903749388,28,0.01806411703946109,0.02645243650735976,0.03203191723252369,221.26864925370472
label_box,5,18,2018,100,89.76151275911468,36,-0.1973174307211396,0.031630525747370464,0.1998365797982111,345.73050990666866
label_box,6,18,2018,144,108.20753267018759,44,0.08576544094111282,-0.07512036624830809,0.11401219358078966,498.42481046084515
label_box,7,18,2018,196,127.15251625607316,52,-0.028575028285992676,0.016465640311897484,0.032979532325763276,679.0955200396886
label_box,8,18,2018,256,145.7765654689104,60,-0.05826891263859668,-0.0462111047739746,0.07436889393096868,886.7751285842803
label_box,9,18,2018,324,164.20090387238972,68,-0.17086785522607784,0.08781197879171876,0.19211134159355914,1121.6372997938386
label_box,10,18,2018,400,182.42893139767142,76,0.16062711269878882,0.09122198605172736,0.18472281957887862,1385.248785374883
label_disk,3.5,18,2018,32,48.41707993290805,18,0.027094462706266143,0.020208968958154057,0.03380107003769083,110.6637774003852
label_disk,4.5,18,2018,60,66.67641880414975,26,0.06720141220134135,0.014377379710308807,0.06872218600414999,207.7180453412645
label_disk,5.5,18,2018,88,80.93354715205706,32,0.039858143591573025,0.2360488536505452,0.23939033589579795,304.62287373915757
label_disk,6.5,18,2018,124,99.19258413328544,40,-0.19016754011493608,-0.03190552389005291,0.19282545414976873,429.3545125236701
label_disk,7.5,18,2018,172,113.80117110899775,46,0.37865867519804297,0.29054251753498866,0.47728120306409116,595.8518617128511
label_disk,8.5,18,2018,216,127.04135561743064,52,-0.18319460181442748,-0.38778767024010535,0.4288817311616284,748.0517491767716
label_disk,9.5,18,2018,276,145.45071998689644,60,0.16785119287788985,0.05654617020331652,0.1771199941147047,956.1414476752533
label_disk,10.5,18,2018,332,159.56866500412335,66,0.036746752799113214,0.42939424669210935,0.43096373737654914,1149.7974829556329
label_rotated_box,3.5,18,2018,48,62.709045120506886,24,0.08931654452329907,0.024678247555685876,0.09266315895760396,166.18109542324711
label_rotated_box,4.5,18,2018,84,90.63564582655893,36,0.05683805026165789,0.03905493168497817,0.06896268299932262,290.8370054743097
label_rotated_box,5.5,18,2018,124,108.30343546124922,44,0.006336195723641858,-0.22323355471876352,0.22332345897514547,429.16710992475623
label_rotated_box,6.5,18,2018,164,122.72222134720104,50,-0.10284377212820406,0.013183145547242356,0.10368527760524991,568.4270905072938
label_rotated_box,7.5,18,2018,224,150.85826430383347,62,0.18602388689187466,0.14159126449307868,0.23377975249176294,775.7571147760526
label_rotated_box,8.5,18,2018,288,168.27330330632392,70,-0.6890454606735017,-0.5321722198824789,0.8706267389010078,996.8793673334179
label_rotated_box,9.5,18,2018,364,196.76789323773733,82,0.18382623607619708,0.5180646025851675,0.549711758580503,1260.9935071049745
label_rotated_box,10.5,18,2018,444,210.6049198034319,88,-0.08171678188672882,-0.2331438645081519,0.24704998279643473,1538.7974597943858
label_box,3,19,2019,36,53.25530454798567,20,0.03575408876303143,0.1494819102913675,0.1536983941608733,124.58700595906159
label_box,4,19,2019,64,71.53937922730084,28,0.028103521560920885,-0.07145707272763277,0.07678490194645914,221.32319535551935
label_box,5,19,2019,100,90.11081030378209,36,-0.04996271709970834,-0.0761943231187728,0.09111447731021369,346.54175152343174
label_box,6,19,2019,144,108.47187134897992,44,-0.03143991162956983,-0.046288131685371325,0.055955868130138385,499.65337778791474
label_box,7,19,2019,196,127.5224185459433,52,-0.1341281894652333,0.08772972063463556,0.1602712547272677,679.953366918775
label_box,8,19,2019,256,145.75946404077305,60,-0.04124111884287629,0.022914853770904464,0.04717966094361192,886.8174282045125
label_box,9,19,2019,324,163.83105576578495,68,0.022067123242589304,0.061056499182124656,0.06492190709290982,1122.6230448694698
label_box,10,19,2019,400,182.62276289625035,76,0.005293716496095335,0.03245120647906854,0.03288014957825119,1386.4842327163228
label_disk,3.5,19,2019,32,48.51946662683262,18,-0.13319063448232438,-0.11282572451627579,0.17455483157571633,110.88579281374145
label_disk,4.5,19,2019,60,67.12117105089607,26,-0.0606856879882649,-0.19621124957079025,0.2053816135508239,207.37012624883062
label_disk,5.5,19,2019,88,80.75935019740615,32,-0.12884110962149142,0.010124281767992044,0.12923827842328628,304.8577400787554
label_disk,6.5,19,2019,124,99.79703268263336,40,0.07934780020290999,0.20936036440279976,0.22389246432141038,430.32641783113075
label_disk,7.5,19,2019,172,113.31687520966875,46,0.1599217274016942,-0.14177170269635064,0.21371517161999573,596.8609168942869
label_disk,8.5,19,2019,216,127.2892981976527,52,-0.18075061125386904,0.2531755647339879,0.31107659835966606,748.9392197169497
label_disk,9.5,19,2019,276,145.9048594156315,60,-0.029405770767120476,-0.22825215582222336,0.23013853652072477,956.6427020199761
label_disk,10.5,19,2019,332,159.2758176028824,66,-0.18448735198635013,-0.31268976542568433,0.363057120085676,1150.737424838057
label_rotated_box,3.5,19,2019,48,62.884380539838034,24,-0.10762576792159528,0.3360673640018191,0.3528804033491294,165.86718285998003
label_rotated_box,4.5,19,2019,84,90.69486855596571,36,0.035955417477428586,-0.23784543760522459,0.24054780031336176,291.34815557340664
label_rotated_box,5.5,19,2019,124,108.16835914506183,44,-0.05442650333515209,0.5448932519855403,0.5476046934830534,429.92559232717286
label_rotated_box,6.5,19,2019,164,123.23392191537462,50,-0.007379428193256654,-0.575111644008985,0.5751589858771023,568.681414153427
label_rotated_box,7.5,19,2019,224,150.25915188156506,62,0.3165347641398948,0.3111204656216975,0.4438357816104518,777.4856581031745
label_rotated_box,8.5,19,2019,288,168.3334195796865,70,-0.3420201498804789,0.25298564881216834,0.4254168795771731,999.2637789047736
label_rotated_box,9.5,19,2019,364,196.43808661975416,82,-0.1747112754610658,-0.014482106471553617,0.17531047082557796,1262.145534274451
label_rotated_box,10.5,19,2019,444,210.72021659285386,88,-0.1819222166686738,0.3577074499302355,0.4013107432566886,1539.1986502141933
label_box,3,20,2020,36,53.1567770866123,20,0.041448491861611814,-0.03467783176222902,0.05404192347919864,124.48637266386376
label_box,4,20,2020,64,71.49226966318444,28,-0.1231003965451487,0.022551603807005147,0.12514904100248228,221.25960607237886
label_box,5,20,2020,100,90.21274489569235,36,-0.033294070614906524,0.07607564735252287,0.08304215350179571,345.9124004261032
label_box,6,20,2020,144,108.31608396206356,44,0.037797144047126086,0.02245770784327307,0.04396558585636051,498.40746370912876
label_box,7,20,2020,196,127.2794808708863,52,-0.09333244381428996,-0.15323786756004903,0.17942349100019964,679.134712676648
label_box,8,20,2020,256,145.82499055897785,60,0.10789955451849131,0.017755456648835113,0.10935067492291733,886.4502389276206
label_box,9,20,2020,324,164.0394593357189,68,0.04293248642636671,0.08726483181917549,0.09725404497078333,1122.3677129143314
label_box,10,20,2020,400,183.17219971290749,76,-0.015029518533013153,-0.007452709586010783,0.016775854896475557,1385.567566846119
label_disk,3.5,20,2020,32,48.487157228058294,18,0.07069657358375192,-0.054766672554877244,0.08942814959069652,110.95627117807767
label_disk,4.5,20,2020,60,67.17004060015965,26,-0.057872762468886396,-0.1583041757678138,0.1685510863249093,207.44617968833145
label_disk,5.5,20,2020,88,80.42852630700021,32,0.04253528366703385,-0.11243898699333174,0.1202155403960805,304.4443460521881
label_disk,6.5,20,2020,124,99.67436619798438,40,-0.19357306640631222,0.3526229474724898,0.4022604568213595,429.39391030222924
label_disk,7.5,20,2020,172,113.55829389660788,46,-0.14658759383958397,0.07151932231691734,0.16310406534587035,596.1466340305568
label_disk,8.5,20,2020,216,126.45627318914906,52,0.003217594250930489,-0.0018508211931186347,0.003711933707990758,748.2561971337731
label_disk,9.5,20,2020,276,145.48128576850266,60,0.1752575077983658,-0.17834288158765926,0.25004275125002945,955.5811400047269
label_disk,10.5,20,2020,332,159.27989546840658,66,0.17822861877847584,0.07774657822153236,0.19444786184692317,1149.289710769413
label_rotated_box,3.5,20,2020,48,62.674436465586666,24,0.19295375655729563,0.024098063009043588,0.19445274184325595,166.22063650742425
label_rotated_box,4.5,20,2020,84,89.82811104710346,36,-0.1259761340939125,-0.2671549706216514,0.29536716928105405,290.8037994348259
label_rotated_box,5.5,20,2020,124,108.79208090871062,44,-0.03602568087088853,0.43006986864774793,0.43157611333448737,429.55795393135145
label_rotated_box,6.5,20,2020,164,123.64035939984674,50,-0.2648801015114377,0.12435478849042278,0.2926184915503587,568.6989959620704
label_rotated_box,7.5,20,2020,224,149.8480925200066,62,0.39371679720064323,-0.7802323278187602,0.8739424476310861,775.9559729340922
label_rotated_box,8.5,20,2020,288,169.84431957500001,70,0.17166048451773586,0.1557191930468702,0.23176666936389337,997.3538186507292
label_rotated_box,9.5,20,2020,364,196.2447889482952,82,0.06053694205547666,-0.09912335502398037,0.11614715177152728,1260.596144191072
label_rotated_box,10.5,20,2020,444,210.30658320944679,88,-0.2938993471705884,0.1037069390701614,0.31165999980523684,1537.6760611726504
label_box,3,21,2021,36,53.19083174005861,20,-0.04215069351393019,0.11565360122213468,0.12309523321133857,124.7577775924058
label_box,4,21,2021,64,71.48566062446167,28,0.17629997955170396,-0.0929279499960059,0.1992919634114517,221.76872652081786
label_box,5,21,2021,100,89.98698686241396,36,-0.07182142300600347,0.033048348678386436,0.07906016792908735,346.77722098682136
label_box,6,21,2021,144,108.56594057730834,44,-0.018536911791285693,-0.07774710287434462,0.0799263980428984,498.74409099270326
label_box,7,21,2021,196,127.0072290053486,52,0.010992645871317208,-0.054092243513377866,0.05519790821727538,678.5787999249683
label_box,8,21,2021,256,145.2759600768531,60,0.06899677453279907,0.008955518367922952,0.06957554315395688,886.6364342431181
label_box,9,21,2021,324,163.8609845353124,68,-0.15338127169393045,-0.08836167869823326,0.17701299604497156,1122.895651567965
label_box,10,21,2021,400,183.08741059312234,76,0.21264129711578228,0.15522089185798124,0.26326763285347005,1386.0576563113011
label_disk,3.5,21,2021,32,48.525873073742964,18,-0.1457428122196558,0.048513986822646876,0.15360525456872173,110.7924701953375
label_disk,4.5,21,2021,60,66.87386043025798,26,0.14556217299264818,-0.0893113514615008,0.17077723415672638,208.03766446348408
label_disk,5.5,21,2021,88,80.693674776484,32,-0.037534579932297696,0.19767790266995264,0.20120983548197963,305.2993663239989
label_disk,6.5,21,2021,124,99.17034155104211,40,-0.0014643786921153534,-0.11798847467814833,0.11799756167747692,429.3541693529661
label_disk,7.5,21,2021,172,112.9363580332115,46,-0.10577513491532997,0.28827268710654924,0.30706598850733485,595.3231523806195
label_disk,8.5,21,2021,216,127.18238831302791,52,-0.05722507707666402,-0.11225460182470232,0.12599922649465986,748.320898540387
label_disk,9.5,21,2021,276,145.31206053086595,60,-0.007360519245691588,-0.054920865233499844,0.055411900180037575,956.9999656644044
label_disk,10.5,21,2021,332,159.5733999278397,66,0.155704266059006,0.4919544648135587,0.5160067963883506,1150.9102450337969
label_rotated_box,3.5,21,2021,48,62.736568110883105,24,0.08333158126798734,0.23167259942013868,0.24620387031626295,166.3669046996413
label_rotated_box,4.5,21,2021,84,90.31280850648378,36,-0.12903578156869333,-0.3087397847785677,0.33461991517266254,291.31491635588424
label_rotated_box,5.5,21,2021,124,108.7664417680675,44,-0.08156277859997729,0.1717132300114741,0.19009976384499355,429.130503907419
label_rotated_box,6.5,21,2021,164,122.42145982290415,50,-0.07218927133080033,-0.14402124961285526,0.1611006245652706,567.610199199865
label_rotated_box,7.5,21,2021,224,150.23034590068227,62,0.06886848530220124,0.2322343998909311,0.2422306437272551,775.9278129618474
label_rotated_box,8.5,21,2021,288,167.94088253891508,70,-0.12466072472243983,-0.0077169913708876325,0.12489935245685733,997.8428908606926
label_rotated_box,9.5,21,2021,364,196.87459664536908,82,-0.22857660669497504,-0.24406371166704194,0.33438654351047425,1261.380939214676
label_rotated_box,10.5,21,2021,444,210.5345316469693,88,0.6187551296306077,-0.18151533752847546,0.6448299994589788,1537.8179213743178
label_box,3,22,2022,36,53.18650515851536,20,-0.10664638362049672,0.08774176094517945,0.1381016573147881,125.02039667816308
label_box,4,22,2022,64,71.66181206466236,28,0.0013620074395910287,0.015344241987051366,0.015404571607892617,222.18056767342014
label_box,5,22,2022,100,90.3101841625096,36,-0.08208563046560302,-0.02479202518744024,0.08574785852620581,346.3975561014544
label_box,6,22,2022,144,108.64194500911475,44,-0.09727766967984275,-0.028452111103725405,0.10135318270582001,498.35831049564877
label_box,7,22,2022,196,127.0356545073827,52,0.05046531726615955,-0.06655345163408682,0.08352311159903512,678.8099767348054
label_box,8,22,2022,256,145.67691452523,60,-0.06552494670497166,-0.014032255695671236,0.06701061737216032,886.9189986438258
label_box,9,22,2022,324,163.8597075717652,68,0.04795301093506277,0.05763985823378802,0.07497896048192072,1122.1362357417113
label_box,10,22,2022,400,182.29967028938043,76,0.008932729006671636,-0.07230697470678117,0.072856655418388,1386.0168249455967
label_disk,3.5,22,2022,32,48.54795602449864,18,-0.13745265250315652,-0.1365660488390492,0.19376149611226445,111.0923280201058
label_disk,4.5,22,2022,60,67.31864907623174,26,0.1489963218069481,-0.08648093080201413,0.17227552148921912,208.2551064007246
label_disk,5.5,22,2022,88,80.7026815928694,32,0.07893861330590868,0.04908096714056524,0.09295292360175138,305.2499346793795
label_disk,6.5,22,2022,124,99.45556737523047,40,-0.15576307113828403,-0.04007857910956818,0.1608366464269634,429.5601669065901
label_disk,7.5,22,2022,172,112.93309656859587,46,0.4353590543131163,-0.005309159776276197,0.43539142544375053,595.292691353696
label_disk,8.5,22,2022,216,127.43729900033341,52,-0.05492442226341865,0.0008476271046404318,0.0549309624226523,748.3957576687199
label_disk,9.5,22,2022,276,145.39476919627634,60,0.20188793391436244,0.03388976916202277,0.20471261395933854,956.793562656104
label_disk,10.5,22,2022,332,159.52480168836496,66,-0.159828475323343,-0.2389240242908696,0.28745405008023195,1150.515396116524
label_rotated_box,3.5,22,2022,48,62.226335455179786,24,0.08276328103353991,0.05911217609178007,0.10170550648682855,166.65842574685558
label_rotated_box,4.5,22,2022,84,90.11114354701755,36,-0.07305395004108739,0.1737267699913569,0.18846185350949807,291.3049882818673
label_rotated_box,5.5,22,2022,124,108.14450483736579,44,0.386784281648743,0.006122431310227966,0.38683273477781405,429.83453725438386
label_rotated_box,6.5,22,2022,164,123.1465477885399,50,-0.32564593681198284,-0.04330198743214066,0.32851231069432874,567.997636490381
label_rotated_box,7.5,22,2022,224,150.30150952946195,62,0.5951758641717841,0.0948102654837096,0.6026800940247832,776.2238196045538
label_rotated_box,8.5,22,2022,288,168.94453514785545,70,-0.19272869236709678,-0.09712718461548157,0.21581945893005308,998.2385918766071
label_rotated_box,9.5,22,2022,364,196.03168670262232,82,-0.11490406542064502,-0.014138487739789547,0.11577063999892222,1261.753284286466
label_rotated_box,10.5,22,2022,444,209.55479369007878,88,-0.34600281213835027,-0.25112792668839923,0.42753149775245863,1537.4591616384857
label_box,3,23,2023,36,53.36649156757007,20,0.003239126177529972,-0.02474039353120322,0.02495153322889722,125.15435696493964
label_box,4,23,2023,64,71.81489938660621,28,0.012864544476681505,0.07940242752127112,0.08043781449581552,221.99608035597066
label_box,5,23,2023,100,89.97344456645568,36,0.022586214599858767,-0.04252088195536673,0.04814729994727747,346.47017685857406
label_box,6,23,2023,144,108.55836766451841,44,0.12128988236257499,-0.09628108689268565,0.15485891403714597,497.5562080043728
label_box,7,23,2023,196,126.95493068144016,52,-0.13060752939600162,-0.1896387800756698,0.23026331371609263,677.5851013690836
label_box,8,23,2023,256,145.77761042555053,60,0.03498616813370603,0.0012235575609630678,0.03500755709536067,886.1035742532603
label_box,9,23,2023,324,163.80471254052114,68,0.07469208794354554,-0.0317863620446403,0.08117438520493574,1122.558865124576
label_box,10,23,2023,400,182.74082226575626,76,0.10864145041328799,0.08200635342321448,0.1361176210109333,1386.1671663959137
label_disk,3.5,23,2023,32,48.79170276231583,18,-0.18101810500859417,0.00529033081459182,0.1810953945881293,111.32097911819616
label_disk,4.5,23,2023,60,67.15487887942807,26,0.03472798636135099,0.10482748614357117,0.11043022633271556,208.31409655722905
label_disk,5.5,23,2023,88,80.92508681923296,32,-0.0714914115749199,-0.05175447323314831,0.08825841279229564,305.3667840477147
label_disk,6.5,23,2023,124,99.1335854348457,40,0.14796445050257212,0.05568389471447257,0.15809546085546095,429.08079341125966
label_disk,7.5,23,2023,172,112.92071366776476,46,-0.05217938821827239,-0.10677741078166617,0.11884487371388747,594.5197053806702
label_disk,8.5,23,2023,216,127.36849167264236,52,0.038341589567502776,0.20867790807401765,0.21217103197352602,747.0479442009549
label_disk,9.5,23,2023,276,145.59526022215348,60,-0.34931023129156014,-0.33884966205942757,0.4866587419976667,955.9518511546087
label_disk,10.5,23,2023,332,158.99648261492848,66,0.36657113738730196,0.21574414693923927,0.42534684165273906,1149.7025958226136
label_rotated_box,3.5,23,2023,48,62.5827752556383,24,-0.06619661386469256,0.0080319618343037,0.06668211227952305,166.76554493001638
label_rotated_box,4.5,23,2023,84,89.60986956419488,36,-0.15004745799172525,-0.08469564688671576,0.17230087710553826,291.4209067036056
label_rotated_box,5.5,23,2023,124,108.4375496798293,44,-0.44865793278153054,0.32744350879048884,0.5554396385718464,429.2522376896073
label_rotated_box,6.5,23,2023,164,122.21198609566055,50,0.26361456775194103,-0.25824188620794036,0.3690277931582898,567.2074070365668
label_rotated_box,7.5,23,2023,224,150.66070274052032,62,0.058383885202550445,0.5240011378853565,0.5272436538797721,775.2860428807589
label_rotated_box,8.5,23,2023,288,168.59558381923907,70,-0.09422502848497549,0.1311327638911996,0.16147494467792686,996.9897639162712
label_rotated_box,9.5,23,2023,364,196.8687256546186,82,-0.3971548258658606,-0.2593295962318171,0.47432456734845535,1260.0833356461922
label_rotated_box,10.5,23,2023,444,211.6314622936391,88,0.13399284261001387,0.7650480104851125,0.7766933373075507,1537.619806004829
label_box,3,24,2024,36,53.27036423513206,20,0.17291424697729996,0.022247945878402633,0.17433963377136888,124.23192261518913
label_box,4,24,2024,64,71.64298391438238,28,-0.031935494490127336,0.06627208818265047,0.0735653823507902,221.59068628666054
label_box,5,24,2024,100,90.43580729630023,36,0.09148845445209597,-0.03987595677704714,0.09980094802614939,346.8659476607757
label_box,6,24,2024,144,108.7505344415769,44,0.12051555089072075,0.1542209064137645,0.1957245155354255,499.4469511679743
label_box,7,24,2024,196,127.12422959114072,52,0.034657042340485056,-0.06636840531671448,0.07487239683671058,678.8417122561199
label_box,8,24,2024,256,145.79478291701588,60,-0.10473915661036148,0.16781330587114365,0.19781707852167832,885.8576391461123
label_box,9,24,2024,324,163.73108682458314,68,-0.010275318252312093,-0.11951180413112439,0.11995271356606543,1121.0933169488742
